time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
5857,2548736,2489,435,0.04904576000000001,-1.2690069824457169,-0.0034017769212368876,-0.016216784715652466,0.016567005892284214,0.0001226144,0.9490340352058411,0.1044921875,0.0008714496,9952,11.82,8862.19,,,,
5858,2549760,2490,435,0.049025280000000004,-1.268907941877842,-0.004988344851881266,-0.01609828695654869,0.016180813894607127,0.00012256320000000003,0.9624465703964233,0.160888671875,0.0011277815,9956,11.82,8862.19,,,,
,2550000,,,0.04900480000000001,-1.290318138897419,-0.005251029331702739,-0.021240638568997383,0.00984550014254637,0.00012251200000000002,0.97599858045578,0.17578125,0.00090782356,9960,,,6338.8,-630.1400002,19.8,6338.8
5886,2550784,2491,433,,,,,,,,,,,11.82,8862.19,,,,
5887,2551808,2492,433,0.048984320000000005,-1.2574219554662704,-0.006503613549284637,-0.02122565731406212,0.011203387170098722,0.00012246080000000002,0.9761024117469788,0.21142578125,0.0020700356,9964,11.84,8857.36,,,,
5888,2552832,2493,433,0.04896384000000001,-1.2917870581150055,-0.005471731012221426,-0.013942105695605278,0.015918402990791947,0.00012240960000000001,0.9623135924339294,0.176513671875,0.0011018553,9968,11.84,8857.36,,,,
5889,2553856,2494,433,0.048943360000000005,-1.2445393204689026,-0.004475186025956646,-0.016402926295995712,0.014762721140868962,0.0001223584,0.9659339785575867,0.1953125,0.0013810368,9972,11.84,8857.36,,,,
5890,2554880,2495,433,0.04892288,-1.272036001086235,-0.006161709723528475,-0.01787477359175682,0.011102356773335487,0.0001223072,0.9770399332046509,0.170166015625,0.0016837118,9976,11.84,8857.36,,,,
5891,2555904,2496,433,0.048902400000000006,-1.2299028187990189,-0.005601628014119342,-0.020174037665128708,0.008623454748885706,0.000122256,0.979361891746521,0.1689453125,0.0013084072,9980,11.72,8903.01,,,,
5892,2556928,2497,433,0.04888192,-1.2722833678126335,-0.003864438214804977,-0.012036636471748352,0.021145060076378286,0.0001222048,0.9505112171173096,0.1298828125,0.0010065835,9984,11.55,8951.05,,,,
5893,2557952,2498,434,0.048861440000000006,-1.265613578259945,-0.005137290107086301,-0.01988874189555645,0.01239177631214261,0.0001221536,0.9657984972000122,0.16552734375,0.0013259985,9988,11.74,8898.8,,,,
5894,2558976,2499,434,0.04884096,-1.2820296883583069,-0.0054627901408821344,-0.016476541757583618,0.017521318222861737,0.0001221024,0.9516226053237915,0.177734375,0.0012814775,9992,11.74,8898.8,,,,
5895,2560000,2500,434,0.04882048,-1.2720122933387756,-0.005213205819018185,-0.019093576818704605,0.011293738090898842,0.0001220512,0.9705100059509277,0.154541015625,0.0010213417,9996,11.73,8902.34,,,,
5896,2561024,2501,434,0.0488,-1.2678592801094055,-0.006560030480613932,-0.01737753488123417,0.013989694009069353,0.000122,0.9569670557975769,0.20068359375,0.0015078096,10000,11.71,8902.56,,,,
5897,2562048,2502,434,0.04877952,-1.2673883214592934,-0.006078781356336549,-0.020025882869958878,0.019250963057857007,0.0001219488,0.9528592824935913,0.154052734375,0.0011677695,10004,11.71,8902.56,,,,
5898,2563072,2503,434,0.048759040000000003,-1.285048246383667,-0.004444666905328631,-0.010865309275686741,0.02783418190665543,0.0001218976,0.9262487292289734,0.1484375,0.0013432123,10008,11.65,8941.03,,,,
5899,2564096,2504,434,0.04873856,-1.268799714744091,-0.00502341880928725,-0.012280283495783806,0.025153088849037886,0.0001218464,0.9309062957763672,0.19775390625,0.001332641,10012,11.65,8941.03,,,,
5900,2565120,2505,434,0.04871808,-1.3029753342270851,-0.005911665968596935,-0.01794012263417244,0.016394498758018017,0.0001217952,0.9554150104522705,0.17236328125,0.0015826487,10016,11.79,8891.93,,,,
5901,2566144,2506,434,0.0486976,-1.2953530624508858,-0.007111298822565004,-0.017679253593087196,0.016609080077614635,0.00012174399999999999,0.9605569839477539,0.1513671875,0.0012547788,10020,11.79,8891.93,,,,
5902,2567168,2507,434,0.04867712,-1.3137193694710732,-0.003982745227403939,-0.007575752213597298,0.027025547809898853,0.00012169279999999999,0.9207062125205994,0.17333984375,0.0012124127,10024,11.79,8891.93,,,,
5903,2568192,2508,435,0.04865664,-1.2765350863337517,-0.005210346367675811,-0.015599247999489307,0.015085869177710265,0.0001216416,0.9675676822662354,0.14404296875,0.0010230303,10028,11.79,8891.93,,,,
5904,2569216,2509,435,0.04863616,-1.2570357620716095,-0.0068886856897734106,-0.019907739013433456,0.01584584277588874,0.0001215904,0.9632846117019653,0.19091796875,0.001379755,10032,11.79,8891.93,,,,
5905,2570240,2510,435,0.048615679999999994,-1.2716449201107025,-0.004799607384484261,-0.014962553046643734,0.013400122756138444,0.00012153919999999999,0.9689424633979797,0.126708984375,0.0010591878,10036,11.92,8848.03,,,,
5906,2571264,2511,435,0.048595200000000005,-1.2603516727685928,-0.006055468751583248,-0.01720067858695984,0.011721111251972616,0.00012148800000000001,0.964894711971283,0.155029296875,0.0013682405,10040,11.92,8848.03,,,,
5908,2572288,2512,435,0.04857472000000001,-1.2687132358551025,-0.0046989225957077,-0.013342399150133133,0.015445605618879199,0.00012143680000000001,0.9589980840682983,0.156982421875,0.0011065465,10044,11.92,8848.03,,,,
5909,2573312,2513,435,0.048554240000000005,-1.2731571421027184,-0.00470764166675508,-0.013150330632925034,0.020616100053302944,0.00012138560000000002,0.9335973262786865,0.151611328125,0.0013020912,10048,12.05,8800.1,,,,
5910,2574336,2514,435,0.04853376000000001,-1.247816450893879,-0.006029914831742644,-0.010831452906131744,0.03025914402678609,0.00012133440000000002,0.8644644618034363,0.144775390625,0.0013410451,10052,12.05,8800.1,,,,
,2575000,,,0.048513280000000006,-1.288929544389248,-0.004796885070390999,-0.014954447746276855,0.01818959490628913,0.00012128320000000001,0.9221574664115906,0.15625,0.0010512462,10056,,,8486.0,-3202.646667,12.4,8486.0
5946,2575360,2515,433,,,,,,,,,,,12.05,8800.1,,,,
5947,2576384,2516,433,0.0484928,-1.2131138443946838,-0.004369104543002322,-0.01178776565939188,0.0215229457244277,0.00012123200000000001,0.9266147613525391,0.16943359375,0.0014705204,10060,12.05,8800.1,,,,
5948,2577408,2517,433,0.048472320000000006,-1.2373772412538528,-0.00531236978713423,-0.019942378625273705,0.012956925143953413,0.0001211808,0.9493064284324646,0.17529296875,0.0012979216,10064,12.05,8800.1,,,,
5949,2578432,2518,433,0.04845184,-1.2350344732403755,-0.004766648868098855,-0.013802589848637581,0.0209229743340984,0.0001211296,0.9318090081214905,0.166015625,0.0013506103,10068,12.05,8800.1,,,,
5950,2579456,2519,433,0.04843136000000001,-1.2424652948975563,-0.0032433615997433662,0.005852222442626953,0.051037933910265565,0.00012107840000000001,0.8006464242935181,0.17041015625,0.0013786996,10072,11.93,8847.35,,,,
5951,2580480,2520,433,0.04841088,-1.1853082105517387,-0.005424745904747397,-0.011894109658896923,0.029680735897272825,0.0001210272,0.896116316318512,0.148681640625,0.0014688098,10076,11.8,8895.95,,,,
5952,2581504,2521,433,0.0483904,-1.2488028332591057,-0.005126181640662253,-0.012478230521082878,0.0270441371249035,0.000120976,0.8761325478553772,0.16455078125,0.001127104,10080,11.8,8895.95,,,,
5953,2582528,2522,433,0.048369920000000004,-1.2521753907203674,-0.004289764590794221,-0.0022907331585884094,0.0325223789550364,0.0001209248,0.8871711492538452,0.212646484375,0.0012421943,10084,11.8,8895.95,,,,
5955,2583552,2523,433,0.04834944,-1.2418364584445953,-0.004522338102106005,-0.011898045428097248,0.022909777588211,0.0001208736,0.9023711681365967,0.1806640625,0.0014456423,10088,11.8,8895.95,,,,
5956,2584576,2524,433,0.048328960000000004,-1.2203249037265778,-0.00473509868606925,-0.011785414069890976,0.018980488704983145,0.0001208224,0.9221287965774536,0.18310546875,0.0013891512,10092,11.8,8895.95,,,,
5957,2585600,2525,434,0.04830848,-1.2279994636774063,-0.004328892799094319,-0.008366649970412254,0.02529880404472351,0.0001207712,0.9047683477401733,0.1728515625,0.0010655163,10096,11.83,8897.78,,,,
5958,2586624,2526,434,0.048288,-1.2636719569563866,-0.006661310500930995,-0.011690448969602585,0.03285370976664126,0.00012072,0.872214138507843,0.16943359375,0.0013703656,10100,11.67,8953.83,,,,
5959,2587648,2527,434,0.04826752,-1.2528080493211746,-0.004759157367516309,-0.0115328598767519,0.023952723247930408,0.00012066879999999999,0.9071884155273438,0.140380859375,0.0010475892,10104,11.62,8962.42,,,,
5960,2588672,2528,434,0.04824704,-1.282178245484829,-0.005522877036128193,-0.008764785714447498,0.038936244440265,0.00012061759999999999,0.8035907745361328,0.16357421875,0.0013296633,10108,11.62,8962.42,,,,
5961,2589696,2529,434,0.04822656,-1.2763507589697838,-0.005626204569125548,-0.01675512082874775,0.015049140260089189,0.0001205664,0.9351263046264648,0.16064453125,0.0011336488,10112,11.62,8962.42,,,,
5962,2590720,2530,434,0.04820608,-1.256965272128582,-0.006056319805793464,-0.021726494655013084,0.014051165140699595,0.0001205152,0.9490674138069153,0.197998046875,0.0011562654,10116,11.62,8962.42,,,,
5963,2591744,2531,434,0.048185599999999995,-1.2844418063759804,-0.0032854189339559525,-0.012963136658072472,0.016898696310818195,0.00012046399999999999,0.9378911852836609,0.1728515625,0.001372623,10120,11.62,8962.42,,,,
5964,2592768,2532,434,0.04816512,-1.272766537964344,-0.006386235938407481,-0.017829015851020813,0.014612870349083096,0.00012041279999999999,0.9601117372512817,0.175537109375,0.0012697174,10124,11.47,9010.89,,,,
5965,2593792,2533,434,0.04814464000000001,-1.3077947199344635,-0.004208570288028568,-0.018250787630677223,0.01178534229984507,0.00012036160000000001,0.968853771686554,0.13134765625,0.0011108145,10128,11.47,9010.89,,,,
5966,2594816,2534,434,0.048124160000000006,-1.2816218510270119,-0.0046146297245286405,-0.016758758574724197,0.011976546375080943,0.00012031040000000002,0.9745392799377441,0.173583984375,0.00135954,10132,11.47,9010.89,,,,
5967,2595840,2535,435,0.04810368000000001,-1.292423591017723,-0.004899029387161136,-0.016184039413928986,0.011649867286905646,0.00012025920000000002,0.9769609570503235,0.23095703125,0.0011697391,10136,11.47,9010.89,,,,
5968,2596864,2536,435,0.048083200000000006,-1.314527228474617,-0.006790762417949736,-0.013882153667509556,0.01835535396821797,0.00012020800000000001,0.9604927897453308,0.203369140625,0.0013789001,10140,11.47,9010.89,,,,
5969,2597888,2537,435,0.04806272,-1.2841539904475212,-0.005571731773670763,-0.019705496728420258,0.009450008801650256,0.00012015680000000001,0.980538547039032,0.209716796875,0.001473825,10144,11.47,9011.39,,,,
5970,2598912,2538,435,0.04804224000000001,-1.3012955486774445,-0.005201808467973024,-0.01518917828798294,0.018025923753157258,0.0001201056,0.9607157111167908,0.1728515625,0.0013168496,10148,11.49,9005.09,,,,
5971,2599936,2539,435,0.048021760000000004,-1.2735065966844559,-0.004865848750341684,-0.01969711109995842,0.011825841967947781,0.00012005440000000001,0.9584395289421082,0.129638671875,0.0011175189,10152,11.49,9005.09,,,,
,2600000,,,0.04800128000000001,-1.2800908610224724,-0.00597338518127799,-0.017668377608060837,0.016080230241641402,0.00012000320000000001,0.9603298902511597,0.15966796875,0.0011904442,10156,,,10368.0,-4186.0600002,10.2,10368.0
6016,2600960,2540,432,,,,,,,,,,,11.56,8992.87,,,,
6017,2601984,2541,432,0.047980800000000004,-1.2848314344882965,-0.005626351776299998,-0.014751614071428776,0.0129291518824175,0.000119952,0.9663498997688293,0.164306640625,0.001241767,10160,11.56,8992.87,,,,
6018,2603008,2542,432,0.04796032,-1.327888123691082,-0.005536731448955834,-0.01929270476102829,0.012307345517911017,0.0001199008,0.966460645198822,0.184326171875,0.0013109989,10164,11.56,8992.87,,,,
6019,2604032,2543,432,0.047939840000000004,-1.2995300590991974,-0.0047129824524745345,-0.017917949706315994,0.013080285891192034,0.0001198496,0.9664340019226074,0.18359375,0.001181502,10168,11.4,9036.28,,,,
6020,2605056,2544,432,0.04791936,-1.2984678819775581,-0.003954382205847651,-0.013706862926483154,0.018528191547375172,0.00011979840000000001,0.9453319907188416,0.159912109375,0.001067417,10172,11.4,9036.28,,,,
6021,2606080,2545,432,0.047898880000000005,-1.2709969952702522,-0.00574736631824635,-0.016260294243693352,0.013283042178954929,0.0001197472,0.9630923271179199,0.168701171875,0.0010015958,10176,11.4,9036.28,,,,
6022,2607104,2546,432,0.0478784,-1.296633966267109,-0.004105724627152085,-0.012325750663876534,0.01185626772348769,0.000119696,0.9713283181190491,0.155517578125,0.0010307231,10180,11.4,9036.28,,,,
6023,2608128,2547,433,0.04785792,-1.3142715245485306,-0.004714284499641508,-0.012735281139612198,0.018888416583649814,0.0001196448,0.9514893889427185,0.1298828125,0.0009998278,10184,11.4,9036.28,,,,
6024,2609152,2548,433,0.04783744,-1.3261966928839684,-0.0057836034102365375,-0.011468956246972084,0.02479123929515481,0.00011959359999999999,0.9499155879020691,0.17431640625,0.0017562935,10188,11.25,9081.82,,,,
6025,2610176,2549,433,0.04781696,-1.2713077664375305,-0.005281300807837397,-0.013931313529610634,0.023632748750969768,0.00011954239999999999,0.9484969973564148,0.171875,0.0015237563,10192,11.07,9130.73,,,,
6026,2611200,2550,433,0.04779648,-1.3342004269361496,-0.005124449846334755,-0.012200437486171722,0.026598529191687703,0.0001194912,0.9479875564575195,0.17236328125,0.0012421105,10196,11.07,9130.73,,,,
6027,2612224,2551,433,0.047776,-1.3233999460935593,-0.0053186926525086164,-0.01787753403186798,0.017163826967589557,0.00011944,0.9475215077400208,0.1865234375,0.001435823,10200,11.22,9080.69,,,,
6028,2613248,2552,433,0.047755519999999996,-1.3558805659413338,-0.005856661999132484,-0.017338979989290237,0.02033698809100315,0.00011938879999999999,0.9339398145675659,0.157470703125,0.0011953246,10204,11.22,9080.69,,,,
6029,2614272,2553,433,0.04773504,-1.2986636385321617,-0.005626360536552966,-0.01366444118320942,0.016993356111925095,0.00011933759999999999,0.9539651274681091,0.1650390625,0.0013650664,10208,11.22,9080.69,,,,
6030,2615296,2554,433,0.047714559999999996,-1.2919914796948433,-0.0041057224734686315,-0.016928520053625107,0.018878854461945593,0.00011928639999999998,0.9472550749778748,0.216552734375,0.0015623452,10212,11.22,9080.69,,,,
6031,2616320,2555,433,0.04769408000000001,-1.3186755925416946,-0.005733820435125381,-0.018335144966840744,0.01194832002511248,0.00011923520000000002,0.9733240008354187,0.19287109375,0.0010249829,10216,11.35,9032.93,,,,
6032,2617344,2556,433,0.04767360000000001,-1.2999019399285316,-0.004777210648171604,-0.01676211506128311,0.01287114096339792,0.00011918400000000002,0.960877001285553,0.190673828125,0.001565259,10220,11.35,9032.93,,,,
6033,2618368,2557,433,0.04765312000000001,-1.3265350982546806,-0.005321797798387706,-0.0167906042188406,0.017622297687921673,0.00011913280000000001,0.9626423120498657,0.188720703125,0.0015452594,10224,11.35,9032.93,,,,
6034,2619392,2558,434,0.047632640000000004,-1.311035394668579,-0.006512991210911423,-0.01814088225364685,0.013359685894101858,0.00011908160000000001,0.9727185964584351,0.1708984375,0.0013486297,10228,11.5,8988.7,,,,
6035,2620416,2559,434,0.04761216000000001,-1.336698479950428,-0.005030331725720316,0.0015399064868688583,0.04968099668622017,0.0001190304,0.8701328635215759,0.216796875,0.0014025356,10232,11.5,8988.7,,,,
6036,2621440,2560,434,0.047591680000000004,-1.299384392797947,-0.0045377970091067255,-0.017174851149320602,0.01938869646983221,0.00011897920000000001,0.9570895433425903,0.1630859375,0.00094375206,10236,11.44,9009.61,,,,
6037,2622464,2561,434,0.04757120000000001,-1.29696623980999,-0.004694102797657251,-0.013311296701431274,0.018295676505658776,0.00011892800000000001,0.9572436213493347,0.147216796875,0.0010165605,10240,11.44,9009.61,,,,
6038,2623488,2562,434,0.047550720000000005,-1.3552360385656357,-0.003555705421604216,-0.02012101747095585,0.011402246658690274,0.0001188768,0.9698322415351868,0.154052734375,0.0008569677,10244,11.47,9009.72,,,,
6039,2624512,2563,434,0.04753024,-1.318493291735649,-0.004991972527932376,-0.017401419579982758,0.01800462673418224,0.0001188256,0.952518880367279,0.1474609375,0.00093037274,10248,11.47,9009.72,,,,
,2625000,,,0.047509760000000005,-1.3434153124690056,-0.005317665752954781,-0.012863914482295513,0.017871302959974855,0.0001187744,0.9414071440696716,0.167236328125,0.0010266425,10252,,,8529.0,-2409.2399998,13.2,8529.0
6076,2625536,2564,432,,,,,,,,,,,11.67,8958.13,,,,
6077,2626560,2565,432,0.04748928,-1.3352784886956215,-0.0058655901229940355,-0.01797041855752468,0.014156126766465604,0.00011872320000000001,0.9550176858901978,0.19482421875,0.0017269544,10256,11.67,8958.13,,,,
6078,2627584,2566,432,0.047468800000000005,-1.3425545543432236,-0.003083664458245039,-0.0015244707465171814,0.04646012093871832,0.000118672,0.8716850876808167,0.218017578125,0.0015399371,10260,11.67,8958.13,,,,
6079,2628608,2567,432,0.04744832,-1.306114874780178,-0.005432992533314973,-0.013092005625367165,0.022288509644567966,0.0001186208,0.9459247589111328,0.1923828125,0.0014993984,10264,11.67,8958.13,,,,
6080,2629632,2568,432,0.04742784,-1.317987583577633,-0.005548785324208438,-0.012218564748764038,0.018428134149871767,0.0001185696,0.954246461391449,0.189697265625,0.0014776501,10268,11.67,8958.13,,,,
6081,2630656,2569,432,0.04740736,-1.3282674625515938,-0.00474895432125777,-0.010446464642882347,0.020253602066077292,0.0001185184,0.9633268713951111,0.209228515625,0.0012317225,10272,11.67,8958.13,,,,
6082,2631680,2570,432,0.04738688,-1.331416055560112,-0.0063951156043913215,-0.02105504460632801,0.013566167559474707,0.0001184672,0.9742435216903687,0.210205078125,0.001592062,10276,11.67,8958.13,,,,
6083,2632704,2571,432,0.0473664,-1.3012370616197586,-0.004748246166855097,-0.018815254792571068,0.011147095647174865,0.000118416,0.9784433245658875,0.178955078125,0.0011078704,10280,11.49,9011.18,,,,
6084,2633728,2572,432,0.04734592,-1.3180599436163902,-0.0057331267453264445,-0.01735149323940277,0.011932825145777315,0.0001183648,0.9714516997337341,0.163818359375,0.002437817,10284,11.49,9011.18,,,,
6085,2634752,2573,432,0.047325439999999996,-1.347892478108406,-0.00621653872076422,-0.017800280824303627,0.018209454778116196,0.00011831359999999999,0.9630721211433411,0.171875,0.0012095142,10288,11.49,9011.18,,,,
6086,2635776,2574,433,0.04730496,-1.3223062604665756,-0.005805920343846083,-0.016636192798614502,0.018869503925088793,0.00011826239999999999,0.9638155102729797,0.147216796875,0.0009929757,10292,11.86,8912.8,,,,
6087,2636800,2575,433,0.04728448,-1.297414593398571,-0.005735201004426926,-0.012152538634836674,0.023678699042648077,0.0001182112,0.9245412945747375,0.15869140625,0.0014495126,10296,11.86,8912.8,,,,
6089,2637824,2576,433,0.047264,-1.360137514770031,-0.006289077398832887,-0.017894910648465157,0.017680513381492347,0.00011816,0.9484889507293701,0.154541015625,0.0011302186,10300,11.86,8912.8,,,,
6090,2638848,2577,433,0.04724352000000001,-1.308832697570324,-0.005315415502991527,-0.01569199748337269,0.02926027833018452,0.00011810880000000002,0.9050276875495911,0.20361328125,0.0015749347,10304,11.7,8961.19,,,,
6091,2639872,2578,433,0.04722304000000001,-1.3137507513165474,-0.004577266605338082,-0.013528658077120781,0.02087776199914515,0.00011805760000000001,0.9308373928070068,0.13623046875,0.00095642306,10308,11.7,8961.19,,,,
6092,2640896,2579,433,0.047202560000000005,-1.3233635500073433,-0.004935542296152562,-0.012702220119535923,0.02513544075191021,0.00011800640000000001,0.9335582256317139,0.1748046875,0.0009639755,10312,11.7,8961.19,,,,
6093,2641920,2580,433,0.04718208000000001,-1.3296564668416977,-0.005279290460748598,-0.015720998868346214,0.015370405279099941,0.00011795520000000002,0.9591985940933228,0.153564453125,0.0010659918,10316,11.7,8961.19,,,,
6094,2642944,2581,433,0.047161600000000005,-1.296719215810299,-0.0046112828713376075,-0.0143500417470932,0.014878041751217097,0.00011790400000000001,0.9532211422920227,0.140869140625,0.0011690331,10320,11.7,8961.19,,,,
6095,2643968,2582,433,0.04714112000000001,-1.3088744282722473,-0.005006973340641707,-0.014735467731952667,0.02063684561289847,0.00011785280000000001,0.9588475823402405,0.15869140625,0.001313968,10324,11.55,9013.55,,,,
6096,2644992,2583,433,0.047120640000000005,-1.3370391353964806,-0.005197547958232462,-0.020772691816091537,0.011483212525490671,0.00011780160000000001,0.9741691946983337,0.1767578125,0.0016030248,10328,11.55,9013.55,,,,
6097,2646016,2584,433,0.04710016,-1.3314034566283226,-0.0056597133516334,-0.01910039409995079,0.008933612203691155,0.0001177504,0.9811237454414368,0.19482421875,0.0013674673,10332,11.66,8974.17,,,,
6098,2647040,2585,434,0.047079680000000006,-1.3006479516625404,-0.005475226091220975,-0.019983239471912384,0.01129924034466967,0.0001176992,0.9746125936508179,0.158447265625,0.0014942258,10336,11.66,8974.17,,,,
6099,2648064,2586,434,0.0470592,-1.2947117164731026,-0.005435445229522884,-0.011640485376119614,0.033440606435760856,0.00011764800000000001,0.9010263681411743,0.150390625,0.0013752545,10340,11.45,9016.58,,,,
6100,2649088,2587,434,0.047038720000000006,-1.358922764658928,-0.005962576891761273,-0.01761525496840477,0.0192393513279967,0.0001175968,0.9619486927986145,0.203125,0.0012018918,10344,11.45,9016.58,,,,
,2650000,,,0.04701824,-1.3018269091844559,-0.004148890438955277,-0.01435922272503376,0.01907310407841578,0.0001175456,0.9630287885665894,0.1484375,0.0008047079,10348,,,9945.6,-2720.9200002000002,11.4,9945.6
6143,2650112,2588,431,,,,,,,,,,,11.45,9016.58,,,,
6144,2651136,2589,431,0.04699776,-1.3026357367634773,-0.005827922053867951,-0.016687767580151558,0.011713555082678795,0.0001174944,0.9740069508552551,0.198974609375,0.0014060985,10352,11.45,9016.58,,,,
6145,2652160,2590,431,0.04697728,-1.301297202706337,-0.0049226149276364595,-0.014148177579045296,0.019128485408145934,0.0001174432,0.9557245969772339,0.146484375,0.001062941,10356,11.58,8973.22,,,,
6146,2653184,2591,431,0.0469568,-1.2981733977794647,-0.005197476129978895,-0.015330403111875057,0.014846719801425934,0.000117392,0.966628909111023,0.188720703125,0.001277786,10360,11.58,8973.22,,,,
6147,2654208,2592,431,0.046936320000000004,-1.3440784141421318,-0.004646371002309024,-0.018112195655703545,0.012582872586790472,0.0001173408,0.9665189981460571,0.143310546875,0.0011258565,10364,11.58,8973.22,,,,
6148,2655232,2593,431,0.04691584,-1.3128089606761932,-0.004390471731312573,-0.014138364233076572,0.011998684291029349,0.0001172896,0.9764063954353333,0.15380859375,0.0013837558,10368,11.58,8973.22,,,,
6149,2656256,2594,431,0.04689536,-1.2974829450249672,-0.005760688451118767,-0.022245338186621666,0.005318773866747506,0.00011723839999999999,0.9911303520202637,0.144775390625,0.0010717781,10372,11.58,8973.22,,,,
6150,2657280,2595,432,0.04687488,-1.2809486910700798,-0.0034739341645035893,-0.017947521060705185,0.006421799160307273,0.00011718719999999999,0.9894294142723083,0.189453125,0.0014182914,10376,11.7,8938.86,,,,
6151,2658304,2596,432,0.0468544,-1.3107259646058083,-0.005966642027487978,-0.015998054295778275,0.015019260346889496,0.000117136,0.9684280753135681,0.188720703125,0.0012983747,10380,11.7,8938.86,,,,
6152,2659328,2597,432,0.04683392,-1.3322240635752678,-0.005243748659268022,-0.017841599881649017,0.01268268417334184,0.0001170848,0.9730033278465271,0.15966796875,0.001003009,10384,11.7,8947.04,,,,
6153,2660352,2598,432,0.04681344,-1.32270348072052,-0.005449317453894764,-0.015902912244200706,0.013387590239290148,0.00011703359999999999,0.9701546430587769,0.160888671875,0.0012559966,10388,11.82,8907.95,,,,
6154,2661376,2599,432,0.046792959999999995,-1.3384018167853355,-0.005332055385224521,-0.018842723220586777,0.015075767470989376,0.00011698239999999999,0.9644819498062134,0.1376953125,0.00091110717,10392,11.82,8907.95,,,,
6155,2662400,2600,432,0.046772480000000005,-1.3333156555891037,-0.0036753865133505315,-0.01391661912202835,0.02216459362534806,0.00011693120000000001,0.9289699196815491,0.168212890625,0.0010283319,10396,11.82,8907.95,,,,
6156,2663424,2601,432,0.04675200000000001,-1.326202541589737,-0.0034172550367657095,-0.006330112926661968,0.03698476334102452,0.00011688000000000002,0.8891936540603638,0.13037109375,0.0012597735,10400,11.82,8907.95,,,,
6157,2664448,2602,432,0.046731520000000006,-1.3407607823610306,-0.006013899052049965,-0.01536631491035223,0.01992048998363316,0.00011682880000000002,0.9481392502784729,0.161376953125,0.0012711603,10404,11.82,8907.95,,,,
6158,2665472,2603,432,0.04671104000000001,-1.3467697650194168,-0.0037153881858102977,-0.009767325595021248,0.0369752193801105,0.00011677760000000001,0.8952131271362305,0.1435546875,0.000993852,10408,11.97,8863.08,,,,
6159,2666496,2604,432,0.046690560000000006,-1.3115881755948067,-0.0050153249758295715,-0.007770293392241001,0.023590776254422963,0.00011672640000000001,0.912585973739624,0.212158203125,0.0015509133,10412,11.97,8863.08,,,,
6160,2667520,2605,432,0.04667008,-1.2943568229675293,-0.004979582387022674,-0.013714725151658058,0.015074135910253972,0.0001166752,0.945018470287323,0.191650390625,0.0011928993,10416,11.97,8863.08,,,,
6161,2668544,2606,433,0.046649600000000006,-1.3345007225871086,-0.0037369276979006827,-0.012745899148285389,0.023149263230152428,0.00011662400000000001,0.9235490560531616,0.118896484375,0.00090043386,10420,12.02,8856.47,,,,
6162,2669568,2607,433,0.04662912,-1.3330912441015244,-0.005693764775060117,-0.007597168907523155,0.03365882602520287,0.00011657280000000001,0.9005541801452637,0.160888671875,0.0012573312,10424,12.03,8853.73,,,,
6163,2670592,2608,433,0.04660864000000001,-1.281608760356903,-0.005463640904054046,-0.015984689816832542,0.014631826721597463,0.0001165216,0.9507928490638733,0.146484375,0.0010174578,10428,12.03,8853.73,,,,
6164,2671616,2609,433,0.04658816,-1.3164573684334755,-0.005170905904378742,-0.017781415954232216,0.014426919864490628,0.0001164704,0.9509928822517395,0.1650390625,0.0010290202,10432,12.03,8853.73,,,,
6166,2672640,2610,433,0.04656768,-1.3018829599022865,-0.004732385918032378,-0.016688410192728043,0.015801916480995715,0.0001164192,0.9548294544219971,0.1796875,0.0014293701,10436,12.03,8853.73,,,,
6167,2673664,2611,433,0.046547200000000004,-1.324413537979126,-0.0054568672203458846,-0.012592717073857784,0.01803558151004836,0.00011636800000000001,0.9438875317573547,0.138427734375,0.0012079547,10440,12.03,8853.73,,,,
6168,2674688,2612,433,0.04652672,-1.2737129107117653,-0.0047053120215423405,-0.012674951925873756,0.02995994978118688,0.0001163168,0.930290699005127,0.163818359375,0.0012757792,10444,12.2,8806.46,,,,
,2675000,,,0.046506240000000004,-1.3272834122180939,-0.006035894446540624,-0.01570446603000164,0.01607328071258962,0.0001162656,0.9525495767593384,0.193603515625,0.0011612145,10448,,,8345.2,-2145.2400000000002,13.8,8345.2
6204,2675712,2613,431,,,,,,,,,,,12.2,8806.46,,,,
6205,2676736,2614,431,0.04648576,-1.306958869099617,-0.00458092667395249,-0.011698827147483826,0.01903602998936549,0.0001162144,0.9587001204490662,0.122314453125,0.0010111927,10452,12.2,8806.46,,,,
6206,2677760,2615,431,0.04646528,-1.2630409747362137,-0.004228870908264071,-0.010955262929201126,0.028918158495798707,0.00011616319999999999,0.9272008538246155,0.121337890625,0.0008977367,10456,12.2,8806.46,,,,
6207,2678784,2616,431,0.0464448,-1.3161685019731522,-0.0073551073437556624,-0.016290653496980667,0.026049688924103975,0.00011611199999999999,0.9359046220779419,0.1904296875,0.0011623269,10460,12.18,8809.65,,,,
