time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
130,133120,1446,92,0.011248808354139328,-0.0023210274521261454,0.002567553,0.768071174621582,-1.6318106651306152,0.0687557733617723,0.07763671875,0.00024339520000000002,516,0.09735808000000001,3546.06,-20.39,,,,
131,134144,1456,92,0.012832915410399437,-0.0011381719959899783,0.002753809,0.6508424282073975,-1.630450263619423,0.06210746872238815,0.08544921875,0.00024334400000000002,520,0.09733760000000001,3549.35,-20.39,,,,
132,135168,1466,92,0.019882043823599815,-0.003352441402967088,0.002328918,0.7161548137664795,-1.6343603506684303,0.08564443141222,0.08935546875,0.00024329280000000002,524,0.09731712000000001,3549.35,-20.39,,,,
133,136192,1476,92,0.0037637632340192795,-0.002346323075471446,0.0032247596,0.6889308094978333,-1.6646615788340569,0.03340040287002921,0.13720703125,0.0002432416,528,0.09729664,3549.35,-20.39,,,,
134,137216,1486,92,-0.006850074976682663,-0.0020552372880047187,0.0024079178,0.7402431964874268,-1.6457104235887527,0.039841323625296354,0.09326171875,0.0002431904,532,0.09727616,3544.56,-20.4,,,,
135,138240,1496,92,-0.010836740955710411,-0.0032315462303813547,0.0029335974,0.7996306419372559,-1.630812980234623,0.03646617161575705,0.1298828125,0.0002431392,536,0.09725568000000001,3536.87,-20.41,,,,
136,139264,1506,92,-0.006541309878230095,-0.0005057044181739911,0.0012636185,0.8609703779220581,-1.636479876935482,0.03303821827284992,0.01904296875,0.000243088,540,0.09723520000000001,3536.01,-20.42,,,,
137,140288,1516,92,0.014667859300971031,-0.0019764864118769765,0.0030423212,0.8371416330337524,-1.6215746253728867,0.06656862865202129,0.0947265625,0.0002430368,544,0.09721472,3531.04,-20.44,,,,
138,141312,1526,92,0.022835103794932365,-0.0005122834845678881,0.0014770757,0.6278047561645508,-1.636179156601429,0.0901845961343497,0.02783203125,0.0002429856,548,0.09719424,3532.6,-20.43,,,,
139,142336,1536,92,-0.006918689236044884,-0.001321221629041247,0.0022219208,0.8252546787261963,-1.6152728497982025,0.038316611549817026,0.036376953125,0.0002429344,552,0.09717376,3532.6,-20.43,,,,
140,143360,1546,92,0.011639278382062912,-0.0013049179106019437,0.001054288,0.630380392074585,-1.6236674338579178,0.056175336707383394,0.04443359375,0.00024288319999999999,556,0.09715328000000001,3528.32,-20.44,,,,
141,144384,1556,92,-0.010588842444121838,-0.0024563327024225146,0.0020368556,0.9403811693191528,-1.6478423029184341,0.012671034724917263,0.1416015625,0.000242832,560,0.0971328,3527.87,-20.44,,,,
142,145408,1566,92,-0.005076847039163113,-2.134358510375023e-05,0.00031502632,0.8926713466644287,-1.6398456320166588,0.030746056232601404,0.0,0.0002427808,564,0.09711232,3520.4,-20.44,,,,
143,146432,1576,92,0.009058956056833267,-0.001496318494901061,0.0010939677,0.713097333908081,-1.6484770402312279,0.07311529549770057,0.0234375,0.0002427296,568,0.09709184,3514.1,-20.43,,,,
144,147456,1586,92,0.015833687037229538,-0.0020801520440727472,0.0022115484,0.7103841304779053,-1.6522361412644386,0.07335390616208315,0.068115234375,0.0002426784,572,0.09707136,3514.1,-20.43,,,,
145,148480,1595,93,-0.00267909187823534,-0.0014262992044677958,0.0027980544,0.7569107413291931,-1.614293672144413,0.02925487223546952,0.065673828125,0.0002426272,576,0.09705088,3518.15,-20.42,,,,
146,149504,1605,93,0.0013154763728380203,-0.000955841998802498,0.0032294828,0.8211011290550232,-1.6022852957248688,0.03359418164473027,0.06787109375,0.00024257600000000002,580,0.09703040000000002,3513.12,-20.43,,,,
,150000,,,-0.0023050550371408463,-0.0009349185129394755,0.0011075772,0.8805686831474304,-1.6002092063426971,0.024102615076117218,0.016845703125,0.0002425248,584,0.09700992000000001,,,3056.0,3056.0,-0.49000000000000005,-21.0
147,150528,1647,91,,,,,,,,,,,3504.73,-20.44,,,,
148,151552,1657,91,0.0018457714468240738,-0.0003617724869400263,0.00090307003,0.7821996808052063,-1.5964855924248695,0.062084831995889544,0.018798828125,0.0002424736,588,0.09698944000000001,3493.87,-20.46,,,,
149,152576,1667,91,-0.006185736507177353,-0.003463315122644417,0.004884515,0.9061955213546753,-1.6077826395630836,0.04780750581994653,0.258544921875,0.0002424224,592,0.09696896,3492.12,-20.45,,,,
150,153600,1677,91,0.015724195167422295,-0.0039046641759341583,0.0044704257,0.7775467038154602,-1.6088672056794167,0.05825148010626435,0.1533203125,0.0002423712,596,0.09694848,3487.45,-20.45,,,,
151,154624,1687,91,-0.0018248166888952255,-0.0021378069650381804,0.0043352,0.7861021757125854,-1.6216614916920662,0.04913860862143338,0.169677734375,0.00024232000000000002,600,0.09692800000000001,3487.45,-20.45,,,,
152,155648,1697,91,0.016404511407017708,-0.002845580951543525,0.0018288596,0.4334678649902344,-1.625660739839077,0.08093348192051053,0.05126953125,0.00024226880000000002,604,0.09690752000000001,3487.45,-20.45,,,,
153,156672,1708,91,0.012902408838272095,-0.0006752558692824095,0.00039908837,0.7141484022140503,-1.6197006851434708,0.079222003929317,0.01513671875,0.00024221760000000002,608,0.09688704000000001,3497.62,-20.42,,,,
154,157696,1718,91,0.0032304655760526657,4.3207110138610005e-05,0.0002524298,0.7881979942321777,-1.6234681606292725,0.042825674870982766,0.0,0.0002421664,612,0.09686656,3497.62,-20.42,,,,
155,158720,1728,91,-0.00037289969623088837,-0.000973891670582816,0.0023313083,0.6492087841033936,-1.6104254573583603,0.04138845345005393,0.0302734375,0.0002421152,616,0.09684608,3501.55,-20.39,,,,
156,159744,1738,91,0.013241587206721306,-0.0007623311539646238,0.00097293407,0.7372817993164062,-1.6335082426667213,0.06765654543414712,0.02490234375,0.000242064,620,0.09682560000000001,3497.04,-20.41,,,,
157,160768,1747,91,0.02439269796013832,2.199134905822575e-05,0.002400167,0.7671502828598022,-1.6143997982144356,0.06610726565122604,0.034423828125,0.0002420128,624,0.09680512000000001,3503.52,-20.41,,,,
158,161792,1757,92,0.012289665639400482,-0.00030656877788715065,0.0037816283,0.7218656539916992,-1.6351884678006172,0.04605730506591499,0.111572265625,0.0002419616,628,0.09678464,3503.52,-20.41,,,,
159,162816,1767,92,0.022812489420175552,0.0004893650475423783,0.0005352442,0.3514566421508789,-1.6286275088787079,0.09422183269634843,0.00439453125,0.0002419104,632,0.09676416,3502.06,-20.41,,,,
160,163840,1777,92,-0.0007138904184103012,-0.001677402586210519,0.002505934,0.7228971123695374,-1.6365009993314743,0.042561846668832004,0.04638671875,0.0002418592,636,0.09674368,3506.97,-20.4,,,,
161,164864,1787,92,0.010842852294445038,-0.0018000584459514357,0.0022508516,0.5720226168632507,-1.6595338806509972,0.08979157451540232,0.025390625,0.000241808,640,0.09672320000000001,3506.97,-20.4,,,,
162,165888,1798,92,0.01129169575870037,0.00015193497529253364,0.0012821825,0.47023123502731323,-1.6461161896586418,0.07651202497072518,0.0,0.0002417568,644,0.09670272,3506.97,-20.4,,,,
163,166912,1807,92,0.009581360965967178,-0.0012806914455723017,0.0017976328,0.5673032999038696,-1.6299506053328514,0.06986760697327554,0.037109375,0.0002417056,648,0.09668224,3517.97,-20.4,,,,
164,167936,1818,92,-0.004763249307870865,-0.0008612452220404521,0.0016200701,0.809732973575592,-1.6128127351403236,0.04394333250820637,0.001953125,0.0002416544,652,0.09666176,3531.22,-20.38,,,,
165,168960,1828,92,0.012996546924114227,-0.0005512783827725798,0.0012174097,0.7086473703384399,-1.6207631528377533,0.07210379093885422,0.015380859375,0.0002416032,656,0.09664128,3541.41,-20.37,,,,
166,169984,1837,92,0.013388630002737045,-0.0009488632786087692,0.002407985,0.6948314309120178,-1.6186596155166626,0.0709262031596154,0.05615234375,0.000241552,660,0.0966208,3541.41,-20.37,,,,
167,171008,1847,92,0.01775754801928997,-0.0013704430893994868,0.001811466,0.3872358202934265,-1.6012085303664207,0.08737988909706473,0.052490234375,0.0002415008,664,0.09660032,3541.37,-20.37,,,,
168,172032,1857,92,0.012843294069170952,0.00013015486183576286,0.00072648324,0.7877663969993591,-1.6082278117537498,0.05319811310619116,0.022705078125,0.00024144959999999999,668,0.09657984,3541.19,-20.37,,,,
169,173056,1867,92,0.003999331966042519,-0.00011162935697939247,0.001385715,0.8105711936950684,-1.6229030564427376,0.043612288078293204,0.019287109375,0.0002413984,672,0.09655936000000001,3530.17,-20.39,,,,
170,174080,1877,92,0.009337721392512321,-0.001207971596159041,0.0009638333,0.7617439031600952,-1.653854563832283,0.05927523481659591,0.023193359375,0.0002413472,676,0.09653888000000001,3527.85,-20.39,,,,
,175000,,,0.013982072472572327,-0.0022294688096735626,0.0029847866,0.6635777950286865,-1.6306607574224472,0.07004634127952158,0.055419921875,0.00024129600000000003,680,0.0965184,,,3056.0,3056.0,-3022.5199999999995,-21.0
171,175104,1918,91,,,,,,,,,,,3523.09,-20.4,,,,
172,176128,1928,91,-0.004187459126114845,-0.0008402579405810684,0.0019790726,0.8375944495201111,-1.6197599470615387,0.047071479726582766,0.021728515625,0.00024124480000000003,684,0.09649792000000001,3538.6,-20.37,,,,
173,177152,1938,91,0.001859281212091446,0.0001834933427744545,0.0023092814,0.8124197125434875,-1.608241617679596,0.05320938094519079,0.07080078125,0.00024119360000000002,688,0.09647744000000001,3538.6,-20.37,,,,
174,178176,1948,91,0.02450820617377758,-0.000540969158464577,0.0014240188,0.6521152853965759,-1.6091450452804565,0.07039633602835238,0.031494140625,0.00024114240000000002,692,0.09645696000000001,3538.6,-20.37,,,,
175,179200,1958,91,0.0030166637152433395,-0.001076788001228124,0.0009887039,0.8135653138160706,-1.59836445748806,0.04179125465452671,0.01171875,0.0002410912,696,0.09643648,3550.93,-20.36,,,,
176,180224,1968,91,0.004031617194414139,-0.001819156328565441,0.002641897,0.8055089712142944,-1.60692298412323,0.03776457149069756,0.074462890625,0.00024104,700,0.096416,3550.93,-20.36,,,,
177,181248,1978,91,0.026239929720759392,-0.0013986328413011506,0.0015085536,0.5205274224281311,-1.6143829748034477,0.09317447012290359,0.010009765625,0.0002409888,704,0.09639552000000001,3558.63,-20.36,,,,
178,182272,1988,91,0.007675593718886375,-0.0007176389917731285,0.0030907467,0.81565260887146,-1.6164307072758675,0.05823496636003256,0.060546875,0.0002409376,708,0.09637504000000001,3576.39,-20.34,,,,
179,183296,1998,91,-0.0018225368112325668,-0.0016021428746171296,0.0018045944,0.8581752777099609,-1.6188194528222084,0.05476783053018153,0.023193359375,0.0002408864,712,0.09635456,3577.99,-20.34,,,,
180,184320,2008,91,0.008382799103856087,-0.0006008148193359375,0.0004113011,0.7849254012107849,-1.6246061697602272,0.05779823428019881,0.041015625,0.0002408352,716,0.09633408,3583.16,-20.33,,,,
181,185344,2018,91,0.0016930494457483292,-0.0005577147094300017,0.0010213007,0.9022677540779114,-1.6113566011190414,0.030904148356057703,0.00439453125,0.000240784,720,0.0963136,3575.56,-20.33,,,,
182,186368,2028,91,-0.013705354183912277,-0.005344779172446579,0.0032025897,0.8297775983810425,-1.6160109415650368,0.03307889436837286,0.179931640625,0.00024073280000000001,724,0.09629312000000001,3575.56,-20.33,,,,
183,187392,2038,91,0.005136515945196152,-0.000990080472547561,0.0017012402,0.6767992973327637,-1.6021258383989334,0.05493933497928083,0.03076171875,0.0002406816,728,0.09627264,3569.83,-20.34,,,,
184,188416,2049,91,0.0013956893235445023,-0.0013259470579214394,0.0017917331,0.7742027044296265,-1.589476391673088,0.049612737726420164,0.02197265625,0.0002406304,732,0.09625216,3573.56,-20.35,,,,
185,189440,2059,92,0.012180743739008904,-0.0005706948577426374,0.0021164932,0.7335855960845947,-1.557166077196598,0.058695191284641623,0.03271484375,0.0002405792,736,0.09623168,3571.77,-20.38,,,,
186,190464,2069,92,0.01295514591038227,-0.001740160136250779,0.0020389468,0.6708500385284424,-1.5521299093961716,0.07040433795191348,0.035400390625,0.000240528,740,0.0962112,3571.77,-20.38,,,,
187,191488,2078,92,0.006490565836429596,-0.001891649211756885,0.0015383961,0.5182193517684937,-1.5582397878170013,0.056167607894167304,0.0439453125,0.0002404768,744,0.09619072000000001,3569.36,-20.38,,,,
188,192512,2088,92,0.038474708795547485,-0.0005246948276180774,0.0027266534,0.44648653268814087,-1.531695395708084,0.10662372084334493,0.12890625,0.0002404256,748,0.09617024,3569.36,-20.38,,,,
189,193536,2098,92,0.008436441421508789,-0.0013376952265389264,0.0015394434,0.5273855328559875,-1.5550379380583763,0.08162912935949862,0.00341796875,0.0002403744,752,0.09614976,3575.64,-20.37,,,,
190,194560,2109,92,0.0006665941327810287,-0.002977495634695515,0.001563729,0.6275148391723633,-1.5258653983473778,0.06052152090705931,0.1259765625,0.0002403232,756,0.09612928000000001,3574.9,-20.37,,,,
191,195584,2119,92,-0.006120277568697929,-0.0017777813191059977,0.0013970414,0.8777114748954773,-1.4986614435911179,0.020545743231195956,0.061279296875,0.00024027199999999998,760,0.0961088,3582.75,-20.36,,,,
192,196608,2129,92,0.00024115294218063354,-0.003140000131679699,0.0034583686,0.8339838981628418,-1.4957878813147545,0.037502434803172946,0.11767578125,0.00024022080000000003,764,0.09608832,3576.66,-20.37,,,,
193,197632,2139,92,-0.005132257007062435,-0.0007972488238010556,0.00047564285,0.8646829724311829,-1.4991242960095406,0.02835987543221563,0.0,0.00024016960000000003,768,0.09606784000000002,3576.66,-20.37,,,,
194,198656,2149,92,-0.00700279138982296,-0.0018115579732693732,0.0024817516,0.6287164688110352,-1.4840575009584427,0.047619132325053215,0.053466796875,0.00024011840000000002,772,0.09604736000000001,3576.66,-20.37,,,,
195,199680,2159,92,0.009777683764696121,-0.0010283843730576336,0.0028981185,0.6317117214202881,-1.5442568436264992,0.05664654145948589,0.113525390625,0.00024006720000000002,776,0.09602688000000001,3578.52,-20.35,,,,
,200000,,,0.009932012297213078,-0.0018859388947021216,0.0021333853,0.8150743246078491,-1.5205244272947311,0.045088698156178,0.12451171875,0.00024001600000000001,780,0.0960064,,,3056.0,3056.0,-3019.94,-21.0
196,200704,2199,91,,,,,,,,,,,3578.52,-20.35,,,,
197,201728,2209,91,-0.005467391572892666,-0.0014122106513241306,0.00088679773,0.7010681629180908,-1.52400354295969,0.02990950783714652,0.000732421875,0.0002399648,784,0.09598592,3580.88,-20.36,,,,
198,202752,2219,91,-0.017270414158701897,-0.0036106695333728567,0.0031565595,0.9081617593765259,-1.53263621032238,0.024466498289257288,0.139404296875,0.0002399136,788,0.09596544000000001,3582.7,-20.35,,,,
199,203776,2229,91,0.001215198077261448,-0.0003124058130197227,0.0006106049,0.8117958903312683,-1.5550661012530327,0.03697292285505682,0.0068359375,0.0002398624,792,0.09594496000000001,3584.47,-20.34,,,,
200,204800,2238,91,0.0072505883872509,-0.0012288948491914198,0.0006396096,0.7383040189743042,-1.5164465457201004,0.053142748307436705,0.032470703125,0.0002398112,796,0.09592448,3584.47,-20.34,,,,
201,205824,2248,91,0.02198592573404312,-0.0016189701273106039,0.0044815503,0.33844977617263794,-1.5339859947562218,0.10098597407341003,0.190185546875,0.00023976,800,0.095904,3584.47,-20.34,,,,
202,206848,2258,91,0.025532905012369156,-0.0009056099661393091,0.001437699,0.5253652334213257,-1.51808749884367,0.08172083273530006,0.0224609375,0.00023970880000000002,804,0.09588352,3585.53,-20.35,,,,
203,207872,2268,91,-0.0029808692634105682,-0.0008107824542094022,0.00053024926,0.8012709617614746,-1.5368444919586182,0.041077532805502415,0.0048828125,0.00023965760000000001,808,0.09586304000000001,3585.53,-20.35,,,,
204,208896,2278,91,0.0019395528361201286,-0.0036821085086558014,0.0037281031,0.6169989109039307,-1.5474146753549576,0.04861133731901646,0.143798828125,0.0002396064,812,0.09584256000000001,3589.64,-20.34,,,,
205,209920,2288,91,-0.001046186313033104,-0.0005833568575326353,0.001967799,0.8451539874076843,-1.5477599799633026,0.03367109259124845,0.097900390625,0.0002395552,816,0.09582208,3596.84,-20.33,,,,
206,210944,2298,91,0.004950469359755516,0.00022814935073256493,0.00051156414,0.8193483352661133,-1.5300576388835907,0.048782637575641274,0.046875,0.000239504,820,0.0958016,3597.42,-20.33,,,,
207,211968,2308,91,0.007643856108188629,-0.00047952495515346527,0.0011077141,0.7378851175308228,-1.5231727808713913,0.05698014819063246,0.027587890625,0.0002394528,824,0.09578112,3606.29,-20.31,,,,
208,212992,2318,91,0.012672118842601776,0.0002932465431513265,0.00095835567,0.7000285387039185,-1.4803177788853645,0.058072387240827084,0.0224609375,0.0002394016,828,0.09576064000000001,3603.28,-20.31,,,,
209,214016,2328,91,0.010004373267292976,-0.0018299925432074815,0.0024646637,0.7143540978431702,-1.5140268877148628,0.06205004034563899,0.06103515625,0.0002393504,832,0.09574016,3607.17,-20.32,,,,
210,215040,2338,91,0.008796341717243195,-0.0031998199701774865,0.004896266,0.7960419654846191,-1.4983225390315056,0.04262163979001343,0.198486328125,0.0002392992,836,0.09571968,3607.17,-20.32,,,,
211,216064,2348,92,0.020361172035336494,0.0013657361996592954,0.0022640035,0.6038373112678528,-1.5008465200662613,0.0782116218470037,0.040771484375,0.00023924799999999998,840,0.0956992,3608.08,-20.32,,,,
212,217088,2358,92,0.0008741449564695358,-0.0008403942047152668,0.0015397498,0.8191922903060913,-1.526520662009716,0.0404590826947242,0.008544921875,0.00023919679999999998,844,0.09567872,3589.23,-20.34,,,,
213,218112,2368,92,-0.004169135354459286,-0.0014803159137954935,0.0022187808,0.8597586750984192,-1.4947676807641983,0.0398940738523379,0.050048828125,0.00023914560000000003,848,0.09565824,3595.92,-20.33,,,,
214,219136,2378,92,-0.00023503415286540985,-0.00019054907897952944,0.0010686349,0.7987246513366699,-1.5169250294566154,0.03670011577196419,0.02392578125,0.00023909440000000003,852,0.09563776000000002,3595.95,-20.33,,,,
215,220160,2388,92,-0.000525202602148056,-0.0012464526516851038,0.00156181,0.7976365089416504,-1.5224646776914597,0.04967616172507405,0.01123046875,0.00023904320000000002,856,0.09561728000000001,3596.57,-20.33,,,,
216,221184,2398,92,-0.005165770649909973,-0.0013637931988341734,0.0040669087,0.7485023140907288,-1.50656758248806,0.04408480378333479,0.0849609375,0.00023899200000000002,860,0.09559680000000001,3593.08,-20.34,,,,
217,222208,2408,92,-0.012959066778421402,-0.0013977288617752492,0.0035290383,0.898149847984314,-1.5037664100527763,0.022448415169492364,0.111328125,0.00023894080000000001,864,0.09557632,3593.08,-20.34,,,,
