time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward
718,73728,72,102,0.09854592000000001,0.0004832301,0.5534120798110962,0.07910061394795775,-4.839862231165171e-05,284,0.031982421875,-1.560188204050064,0.0002463648,0.021366097033023834,-20.575,3538.675,,,,
720,74752,73,103,0.09852544,0.004058173,0.8688201904296875,0.025501194992102683,-0.0012802492710761726,288,0.1328125,-1.5975598320364952,0.0002463136,-0.01054710615426302,-20.575,3538.675,,,,
,75000,,,0.09850496,0.002641932,0.817919135093689,0.02044697222299874,-0.0006716472853440791,292,0.05322265625,-1.6327851489186287,0.0002462624,-0.007515108212828636,,,3056.0,3056.0,-21.0,-251.06666660000002
644,75776,74,117,,,,,,,,,,,-20.573170731707318,3533.439024390244,,,,
647,76800,75,118,0.09848448,0.0021049867,0.8495097160339355,0.04283871327061206,-0.0019116997136734426,296,0.041015625,-1.6725175231695175,0.0002462112,0.0023306403309106827,-20.57831325301205,3532.024096385542,,,,
650,77824,76,119,0.098464,0.0023433522,0.7434641122817993,0.038680257042869925,-0.0014970747288316488,300,0.05029296875,-1.657406561076641,0.00024616,0.000975731760263443,-20.57471264367816,3520.770114942529,,,,
653,78848,77,120,0.09844352,0.0019560799,0.8184502124786377,0.04606987489387393,-0.002597070939373225,304,0.08544921875,-1.6861527487635612,0.0002461088,0.0016933679580688477,-20.57471264367816,3520.770114942529,,,,
656,79872,78,121,0.09842304,0.002470747,0.5132412910461426,0.06473462283611298,-0.0019309954659547657,308,0.05712890625,-1.6626003831624985,0.0002460576,0.021718982607126236,-20.579545454545453,3518.215909090909,,,,
659,80896,79,122,0.09840256000000001,0.001737986,0.7147554159164429,0.055152083514258265,-0.000918195175472647,312,0.020263671875,-1.6622923016548157,0.00024600640000000003,0.0021074917167425156,-20.579545454545453,3518.215909090909,,,,
662,81920,80,123,0.09838208000000001,0.0019207146,0.6872056722640991,0.037918673478998244,-0.0015731265884824097,316,0.044921875,-1.6770585551857948,0.0002459552,-0.00754883885383606,-20.579545454545453,3518.215909090909,,,,
664,82944,81,124,0.09836160000000001,0.0029528807,0.7301315069198608,0.04558621719479561,-0.0030686435056850314,320,0.125732421875,-1.718528889119625,0.000245904,-0.00192965567111969,-20.593406593406595,3511.769230769231,,,,
667,83968,82,125,0.09834112,0.0026774085,0.8646184206008911,0.027697316254489124,-0.0015736396599095315,324,0.064453125,-1.7131984904408455,0.0002458528,-0.009634238667786121,-20.591397849462364,3506.1182795698924,,,,
669,84992,83,126,0.09832064000000001,0.0010141527,0.7714933156967163,0.05545620247721672,-0.0003427228657528758,328,0.008544921875,-1.7106956169009209,0.0002458016,0.0070356037467718124,-20.57894736842105,3504.2315789473682,,,,
672,86016,84,127,0.09830016000000001,0.0015092532,0.5778768062591553,0.07356643537059426,-0.0009767556330189109,332,0.007080078125,-1.6932518929243088,0.0002457504,0.019196629524230957,-20.583333333333332,3500.7291666666665,,,,
675,87040,85,128,0.09827968000000001,0.0023714465,0.7939501404762268,0.035568271414376795,-0.0018402404384687543,336,0.045166015625,-1.683222085237503,0.0002456992,-0.010400058701634407,-20.583333333333332,3500.7291666666665,,,,
677,88064,86,129,0.0982592,0.0036749905,0.7707009315490723,0.023024888010695577,-0.002631651994306594,340,0.131103515625,-1.7003184109926224,0.000245648,-0.011066214181482792,-20.583333333333332,3500.7291666666665,,,,
680,89088,87,130,0.09823872,0.0012846563,0.6569603681564331,0.03541546466294676,-0.0008791377185843885,344,0.01416015625,-1.7017358541488647,0.0002455968,-0.004231809638440609,-20.591836734693878,3498.877551020408,,,,
682,90112,88,132,0.09821824000000001,0.001862373,0.7478805184364319,0.05494482675567269,-0.002728502149693668,348,0.030029296875,-1.7168578878045082,0.0002455456,0.005374733358621597,-20.6,3493.58,,,,
684,91136,89,133,0.09819776000000001,0.0020877244,0.6249877214431763,0.08753137802705169,-0.001599619077751413,352,0.05517578125,-1.7304601967334747,0.0002454944,0.02511221542954445,-20.6,3495.23,,,,
687,92160,90,134,0.09817728,0.001155019,0.7119596004486084,0.05402384581975639,-0.0007354271947406232,356,0.0048828125,-1.747426874935627,0.0002454432,0.007647218182682991,-20.58,3504.79,,,,
689,93184,91,135,0.0981568,0.0014121602,0.682753324508667,0.06325048534199595,-0.0016140213992912322,360,0.015625,-1.734227329492569,0.000245392,0.005412556231021881,-20.58,3504.79,,,,
691,94208,92,136,0.09813632,0.00059719273,0.799828290939331,0.05025531677529216,-0.0002322919317521155,364,0.0,-1.7380843311548233,0.0002453408,0.0007039215415716171,-20.59,3510.0,,,,
693,95232,93,137,0.09811584000000001,0.002167131,0.8367836475372314,0.05283633409999311,-0.0028107059188187122,368,0.129150390625,-1.7301995381712914,0.0002452896,3.688782453536987e-05,-20.59,3510.0,,,,
696,96256,94,138,0.09809536,0.0028947622,0.581268310546875,0.05608774605207145,-0.0026234975666739047,372,0.0810546875,-1.702848143875599,0.0002452384,-0.004676779732108116,-20.62,3493.76,,,,
698,97280,95,139,0.09807488,0.002424242,0.8350000381469727,0.04506641684565693,-0.0014309978287201375,376,0.083984375,-1.7217459753155708,0.0002451872,0.0024221614003181458,-20.66,3472.33,,,,
700,98304,96,140,0.0980544,0.0024713334,0.7721477746963501,0.057732110377401114,-0.002703168080188334,380,0.095947265625,-1.746952697634697,0.000245136,-0.0003388896584510803,-20.67,3467.96,,,,
702,99328,97,141,0.09803392,0.0016337873,0.521019697189331,0.10852107219398022,-0.0021601199405267835,384,0.06103515625,-1.7540391683578491,0.0002450848,0.024139437824487686,-20.67,3467.96,,,,
,100000,,,0.09801344000000001,0.0005334836,0.42158186435699463,0.06065739085897803,-0.00024560472229495645,388,0.0,-1.7556442692875862,0.0002450336,0.0034511927515268326,,,3056.0,3056.0,-21.0,-260.3533334
646,100352,98,155,,,,,,,,,,,-20.67,3467.96,,,,
648,101376,99,156,0.09799296,0.0010791146,0.6405652761459351,0.07124355877749622,-0.0005548421904677525,392,0.0,-1.7496500462293625,0.0002449824,0.013199817389249802,-20.66,3470.09,,,,
651,102400,100,157,0.09797248,0.002657707,0.7526476383209229,0.04517858847975731,-0.0014365916140377522,396,0.056640625,-1.7474665716290474,0.0002449312,-0.0015306081622838974,-20.66,3470.09,,,,
653,103424,101,158,0.097952,0.000639145,0.7309286594390869,0.03594791376963258,-0.0005338165501598269,400,0.0,-1.737237609922886,0.00024488,0.0007467698305845261,-20.67,3465.28,,,,
655,104448,102,159,0.09793152000000001,0.00081711565,0.7862387895584106,0.05587817379273474,0.00013318704441189766,404,0.00048828125,-1.7569263651967049,0.0002448288,0.002237292006611824,-20.66,3467.89,,,,
657,105472,103,160,0.09791104,0.0015887474,0.7079798579216003,0.04996736324392259,-0.0027639002073556185,408,0.099853515625,-1.7457735612988472,0.0002447776,0.0031222328543663025,-20.64,3477.47,,,,
659,106496,104,161,0.09789056000000002,0.0033403148,0.8526380658149719,0.05698299244977534,-0.002256566163850948,412,0.071044921875,-1.7273066118359566,0.00024472640000000004,0.006080126389861107,-20.64,3477.47,,,,
661,107520,105,162,0.09787008000000001,0.0012200719,0.5089441537857056,0.08821121929213405,-0.001387965923640877,416,0.05517578125,-1.724801518023014,0.00024467520000000004,0.011276781558990479,-20.65,3463.95,,,,
663,108544,106,163,0.09784960000000001,0.0017397099,0.6644887924194336,0.0759712285362184,-0.000487758923554793,420,0.0234375,-1.7239437624812126,0.00024462400000000003,0.016480788588523865,-20.65,3463.95,,,,
666,109568,107,164,0.09782912,0.004170358,0.23511672019958496,0.11310940375551581,-0.0027575465210247785,424,0.1953125,-1.710630513727665,0.00024457280000000003,0.03738176077604294,-20.65,3463.95,,,,
668,110592,108,165,0.09780864,0.0023499364,0.5952047109603882,0.04337092419154942,-0.0007013493741396815,428,0.08837890625,-1.7337110415101051,0.00024452160000000003,0.004928458482027054,-20.66,3451.82,,,,
670,111616,109,166,0.09778816000000001,0.0035854755,0.5744104385375977,0.07839267305098474,-0.002669444482307881,432,0.083251953125,-1.728625625371933,0.0002444704,0.015751095488667488,-20.66,3451.82,,,,
671,112640,110,167,0.09776768000000001,0.0045823227,0.6161562204360962,0.08417994761839509,-0.0023052474134601653,436,0.194091796875,-1.7340362966060638,0.0002444192,0.028805909678339958,-20.62,3460.83,,,,
673,113664,111,168,0.0977472,0.002286614,0.7998974919319153,0.05065549351274967,-0.002876067068427801,440,0.070556640625,-1.724924273788929,0.000244368,0.002938374876976013,-20.61,3471.02,,,,
675,114688,112,169,0.09772672,0.002112335,0.821706235408783,0.05512568331323564,-0.0015411723870784044,444,0.02001953125,-1.7040540352463722,0.0002443168,-0.005545353516936302,-20.62,3470.18,,,,
677,115712,113,170,0.09770624,0.0034033046,0.6280096769332886,0.0751824879553169,-0.0009259828948415816,448,0.0869140625,-1.6722728088498116,0.0002442656,0.03173210471868515,-20.62,3470.18,,,,
679,116736,114,171,0.09768576000000001,0.0017565229,0.5846569538116455,0.043934476329013705,-0.000319611222948879,452,0.02197265625,-1.655900813639164,0.0002442144,0.002251189202070236,-20.62,3470.18,,,,
681,117760,115,172,0.09766528000000001,0.0015044906,0.6106197237968445,0.04395223734900355,-0.0042427206644788384,456,0.191650390625,-1.6791889294981956,0.0002441632,0.008155833929777145,-20.62,3470.18,,,,
683,118784,116,173,0.0976448,0.0030305614,0.7097368836402893,0.04442750895395875,-0.0005120193818584085,460,0.056640625,-1.655312404036522,0.000244112,0.0014470405876636505,-20.63,3476.79,,,,
684,119808,117,174,0.09762432,0.0013912094,0.6486612558364868,0.05387793807312846,0.00028694351203739643,464,0.018310546875,-1.6266462355852127,0.0002440608,0.006420372053980827,-20.64,3478.14,,,,
686,120832,118,175,0.09760384,0.0010798646,0.5818501710891724,0.08063667570240796,-0.0003463434986770153,468,0.04052734375,-1.6513061672449112,0.0002440096,0.021228518337011337,-20.63,3484.77,,,,
688,121856,119,177,0.09758336000000001,0.0007206034,0.6171026825904846,0.1103576784953475,0.00024105043848976493,472,0.00390625,-1.6661548763513565,0.00024395839999999998,0.02566981129348278,-20.61,3496.05,,,,
690,122880,120,178,0.09756288,0.0017860766,0.6861670017242432,0.08627613866701722,-0.0009828203183133155,476,0.112060546875,-1.638603962957859,0.0002439072,0.03654145449399948,-20.6,3503.98,,,,
691,123904,121,179,0.0975424,0.0013598802,0.7079886198043823,0.04171622567810118,-0.0013749923091381788,480,0.010498046875,-1.6449896395206451,0.000243856,-0.001552082598209381,-20.6,3503.98,,,,
693,124928,122,180,0.09752192,0.002263669,0.6440350413322449,0.03329728473909199,-0.001344109623460099,484,0.051025390625,-1.636721819639206,0.0002438048,0.010700669139623642,-20.6,3504.14,,,,
,125000,,,0.09750144,0.004268578,0.7869399785995483,0.04317949037067592,-0.0018161265761591494,488,0.139892578125,-1.6194161847233772,0.0002437536,0.007568931207060814,,,3056.0,3056.0,-21.0,-262.4333334
649,125952,123,193,,,,,,,,,,,-20.6,3497.55,,,,
651,126976,124,194,0.09748096,0.00053618965,0.6862888336181641,0.07666498748585582,0.0004219455586280674,492,0.001220703125,-1.6041307747364044,0.0002437024,0.012567074969410896,-20.6,3501.07,,,,
652,128000,125,196,0.09746048000000002,0.003071944,0.7461889982223511,0.06757613527588546,-0.0007909238338470459,496,0.135009765625,-1.5508234947919846,0.00024365120000000002,0.025004807859659195,-20.61,3497.4,,,,
654,129024,126,197,0.09744000000000001,0.0020633317,0.6271730065345764,0.1001228685490787,-0.0019076240132562816,500,0.105224609375,-1.5858444795012474,0.0002436,0.03328483924269676,-20.62,3497.4,,,,
656,130048,127,198,0.09741952000000001,0.002498242,0.6602761149406433,0.07823300454765558,-0.0022337230038829148,504,0.130859375,-1.6107014492154121,0.0002435488,0.009910129010677338,-20.62,3497.4,,,,
658,131072,128,199,0.09739904,0.0008072851,0.6449208855628967,0.06318215047940612,-0.0015574035933241248,508,0.142578125,-1.5687058568000793,0.0002434976,0.013134351000189781,-20.58,3506.9,,,,
659,132096,129,200,0.09737856,0.0022318563,0.8631803393363953,0.03465986251831055,-0.0009684417163953185,512,0.027587890625,-1.6092838197946548,0.0002434464,-0.0038224980235099792,-20.57,3505.21,,,,
661,133120,130,201,0.09735808000000001,0.0018288626,0.5031710863113403,0.10841196356341243,-0.0012815773370675743,516,0.063232421875,-1.6564107090234756,0.00024339520000000002,0.03768235445022583,-20.58,3506.94,,,,
663,134144,131,202,0.09733760000000001,0.0012082043,0.8258703947067261,0.041554800351150334,-0.00016923280782066286,520,0.02099609375,-1.6571893990039825,0.00024334400000000002,0.0026952624320983887,-20.58,3503.22,,,,
664,135168,132,203,0.09731712000000001,0.0036769647,0.5670840740203857,0.07304100994952023,-0.004213833250105381,524,0.189208984375,-1.6285525634884834,0.00024329280000000002,0.016198964789509773,-20.57,3507.22,,,,
666,136192,133,204,0.09729664,0.0027075466,0.7640246152877808,0.0428606525529176,-0.0024554450646974146,528,0.104736328125,-1.6503628715872765,0.0002432416,0.008560776710510254,-20.55,3507.91,,,,
668,137216,134,205,0.09727616,0.0025566858,0.6836897134780884,0.05950500746257603,-0.0018544674385339022,532,0.0693359375,-1.6044277772307396,0.0002431904,0.010926414281129837,-20.55,3507.91,,,,
669,138240,135,206,0.09725568000000001,0.0020473362,0.4917265772819519,0.05964013724587858,-0.0020624585449695587,536,0.054443359375,-1.6152521297335625,0.0002431392,0.01936899498105049,-20.53,3514.15,,,,
671,139264,136,207,0.09723520000000001,0.0024852771,0.7223895788192749,0.0616994199808687,-0.0016814469126984477,540,0.04931640625,-1.624191902577877,0.000243088,0.011270847171545029,-20.53,3519.43,,,,
672,140288,137,208,0.09721472,0.002006155,0.5091066360473633,0.0980460955761373,-0.00032274294062517583,544,0.0166015625,-1.656510204076767,0.0002430368,0.03252815455198288,-20.53,3522.85,,,,
674,141312,138,209,0.09719424,0.0011764034,0.6757541298866272,0.06869224715046585,-0.0009294160408899188,548,0.005126953125,-1.6611891835927963,0.0002429856,0.008512765169143677,-20.53,3528.57,,,,
675,142336,139,210,0.09717376,0.0003584752,0.7751753926277161,0.03929081605747342,-0.00019411632092669606,552,0.002685546875,-1.660693496465683,0.0002429344,-0.0006115306168794632,-20.53,3530.97,,,,
677,143360,140,211,0.09715328000000001,0.0022114567,0.8149496912956238,0.04699304234236479,-0.002078309771604836,556,0.027099609375,-1.6798771768808365,0.00024288319999999999,0.0030120108276605606,-20.53,3530.97,,,,
678,144384,141,212,0.0971328,0.0012982998,0.5620660781860352,0.05546623561531305,-0.0001696327526587993,560,0.03125,-1.6779011636972427,0.000242832,0.010590441524982452,-20.51,3540.89,,,,
680,145408,142,213,0.09711232,0.00092567934,0.6461509466171265,0.06076097977347672,-0.00035870226565748453,564,0.02587890625,-1.6598487049341202,0.0002427808,-0.0009577609598636627,-20.51,3537.21,,,,
681,146432,143,214,0.09709184,0.002469494,0.8508903980255127,0.03409428824670613,-0.0017506886506453156,568,0.041015625,-1.6658660471439362,0.0002427296,-0.008924836292862892,-20.51,3533.26,,,,
683,147456,144,215,0.09707136,0.002178291,0.7765219211578369,0.05307161179371178,-0.0016713502118363976,572,0.056884765625,-1.6856525614857674,0.0002426784,0.004370745271444321,-20.51,3533.1,,,,
684,148480,145,216,0.09705088,0.0029407642,0.7272468209266663,0.04364535887725651,-0.001909367914777249,576,0.07763671875,-1.696587972342968,0.0002426272,-0.002865651622414589,-20.51,3533.06,,,,
685,149504,146,217,0.09703040000000002,0.0004235063,0.8002024292945862,0.05068690259940922,-0.00037057168083265424,580,0.0,-1.6985473781824112,0.00024257600000000002,0.0014615803956985474,-20.5,3538.42,,,,
,150000,,,0.09700992000000001,0.0010011166,0.7867941856384277,0.05083743133582175,-0.0008134830568451434,584,0.01025390625,-1.6829092428088188,0.0002425248,0.002832336351275444,,,3145.6,3145.6,-21.0,-232.0266666
648,150528,147,232,,,,,,,,,,,-20.5,3538.42,,,,
649,151552,148,233,0.09698944000000001,0.0023646026,0.753286600112915,0.03300508123356849,-0.0033265889796894044,588,0.154052734375,-1.656994953751564,0.0002424736,-0.006922358646988869,-20.5,3540.74,,,,
651,152576,149,234,0.09696896,0.00074223377,0.7814737558364868,0.04949634266085923,-0.0012500741286203265,592,0.01904296875,-1.650239460170269,0.0002424224,7.430464029312134e-05,-20.5,3542.85,,,,
652,153600,150,235,0.09694848,0.0028186652,0.873757004737854,0.03245998115744442,-0.0018254510941915214,596,0.094970703125,-1.6662414893507957,0.0002423712,0.004931800067424774,-20.5,3542.85,,,,
654,154624,151,236,0.09692800000000001,0.0022761375,0.8921460509300232,0.03860968118533492,-0.001417463063262403,600,0.05859375,-1.671790398657322,0.00024232000000000002,0.005453124642372131,-20.52,3548.17,,,,
655,155648,152,237,0.09690752000000001,0.0028548627,0.8639664649963379,0.041294454131275415,-0.0019170371815562248,604,0.067138671875,-1.6762022599577904,0.00024226880000000002,0.0010727345943450928,-20.52,3546.89,,,,
657,156672,153,238,0.09688704000000001,0.002698335,0.8197097778320312,0.0460967009421438,-0.0017969922337215394,608,0.153076171875,-1.6524251475930214,0.00024221760000000002,0.00024762749671936035,-20.52,3549.37,,,,
658,157696,154,239,0.09686656,0.0010385192,0.5561124682426453,0.08087654644623399,-0.0005382364615797997,612,0.026123046875,-1.6569135934114456,0.0002421664,0.020333096385002136,-20.52,3547.69,,,,
660,158720,155,240,0.09684608,0.0015305802,0.7270824313163757,0.06666151667013764,-0.0012240703799761832,616,0.065185546875,-1.6551726534962654,0.0002421152,0.012270491570234299,-20.52,3545.29,,,,
661,159744,156,241,0.09682560000000001,0.00096081884,0.7991821765899658,0.05001314077526331,-0.0009694729233160615,620,0.00732421875,-1.6557288840413094,0.000242064,0.0032199732959270477,-20.52,3544.19,,,,
662,160768,157,242,0.09680512000000001,0.002348862,0.7978475093841553,0.041779723949730396,-0.00296290751430206,624,0.171142578125,-1.6517408266663551,0.0002420128,0.0055598486214876175,-20.52,3544.19,,,,
664,161792,158,243,0.09678464,0.003433538,0.8203222751617432,0.03798489458858967,-0.002936161938123405,628,0.112548828125,-1.6480489149689674,0.0002419616,-0.012579720467329025,-20.5,3547.78,,,,
665,162816,159,244,0.09676416,0.0011881555,0.7170746326446533,0.06473006517626345,-0.001169751223642379,632,0.018798828125,-1.6710791513323784,0.0002419104,0.010770950466394424,-20.5,3547.78,,,,
666,163840,160,245,0.09674368,0.0010826893,0.5830425024032593,0.046508241444826126,-0.0019497034954838455,636,0.052734375,-1.6561010777950287,0.0002418592,-0.0014840569347143173,-20.49,3553.14,,,,
668,164864,161,246,0.09672320000000001,0.0015582517,0.8073572516441345,0.03462184011004865,-0.0010380047024227679,640,0.02294921875,-1.668245755136013,0.000241808,-0.002384166233241558,-20.49,3558.93,,,,
669,165888,162,247,0.09670272,0.0022282354,0.8860686421394348,0.029149993089959025,-0.0004308997595217079,644,0.023193359375,-1.6723027229309082,0.0002417568,-0.007443282753229141,-20.49,3558.93,,,,
670,166912,163,248,0.09668224,0.0023787883,0.7638005614280701,0.048679936677217484,-0.001970011042430997,648,0.1376953125,-1.6749459579586983,0.0002417056,0.0038498621433973312,-20.49,3562.36,,,,
672,167936,164,249,0.09666176,0.002871004,0.8408048748970032,0.035363685921765864,-0.0008676977013237774,652,0.09375,-1.6781444698572159,0.0002416544,-0.002362990751862526,-20.49,3560.61,,,,
673,168960,165,250,0.09664128,0.00095712696,0.8569526076316833,0.038664301158860326,-0.0003458578430581838,656,0.006591796875,-1.6851755902171135,0.0002416032,0.004552818834781647,-20.49,3560.61,,,,
674,169984,166,251,0.0966208,0.0029709623,0.8086692690849304,0.04555425955913961,-0.001858340750914067,660,0.115966796875,-1.683690495789051,0.000241552,-0.004777558147907257,-20.48,3566.91,,,,
676,171008,167,252,0.09660032,0.0016045768,0.5750689506530762,0.06749624223448336,-0.0018097522552125156,664,0.016845703125,-1.6893801614642143,0.0002415008,0.007825130596756935,-20.48,3566.91,,,,
677,172032,168,254,0.09657984,0.0011340512,0.6206985712051392,0.08599039446562529,-2.87688453681767e-06,668,0.007080078125,-1.6954464837908745,0.00024144959999999999,0.01782645285129547,-20.46,3578.53,,,,
678,173056,169,255,0.09655936000000001,0.0014219965,0.8637049794197083,0.05107670044526458,-0.0007227531750686467,672,0.008056640625,-1.6876838654279709,0.0002413984,0.0012942887842655182,-20.46,3578.5,,,,
679,174080,170,256,0.09653888000000001,0.0013839123,0.6888152360916138,0.050209761364385486,-0.0012702960229944438,676,0.010986328125,-1.6921614035964012,0.0002413472,0.007979711517691612,-20.47,3577.35,,,,
,175000,,,0.0965184,0.0018196824,0.8473962545394897,0.03032895619980991,-0.0011419545044191182,680,0.049560546875,-1.6692560464143753,0.00024129600000000003,-0.005944062024354935,,,3056.0,3056.0,-21.0,-118.81333319999999
648,175104,171,269,,,,,,,,,,,-20.48,3576.81,,,,
649,176128,172,271,0.09649792000000001,0.0023843034,0.925338089466095,0.03701969748362899,-0.0015726591227576137,684,0.033203125,-1.6772481203079224,0.00024124480000000003,-0.00035117194056510925,-20.47,3584.0,,,,
651,177152,173,272,0.09647744000000001,0.00039106276,0.6770086288452148,0.060041398741304874,-0.0002557290135882795,688,0.00048828125,-1.6697302237153053,0.00024119360000000002,0.003179457038640976,-20.47,3584.0,,,,
652,178176,174,273,0.09645696000000001,0.0023054425,0.8034025430679321,0.024645006749778986,-0.002864908834453672,692,0.059326171875,-1.6460138708353043,0.00024114240000000002,-0.008206019178032875,-20.47,3584.0,,,,
653,179200,175,274,0.09643648,0.002464904,0.6925971508026123,0.06062869378365576,-0.0028575269388966262,696,0.143310546875,-1.675250567495823,0.0002410912,0.015589224174618721,-20.46,3583.44,,,,
654,180224,176,275,0.096416,0.0012360434,0.6647950410842896,0.06404933542944491,-0.0010239768889732659,700,0.005859375,-1.6732403486967087,0.00024104,0.006790228188037872,-20.46,3590.08,,,,
656,181248,177,276,0.09639552000000001,0.0035132777,0.7220394611358643,0.05284555000253022,-0.002088870562147349,704,0.118896484375,-1.6910443603992462,0.0002409888,0.005006182938814163,-20.46,3590.08,,,,
657,182272,178,277,0.09637504000000001,0.0002123359,0.6869699954986572,0.06488935346715152,-0.00012306723510846496,708,0.000244140625,-1.6891672387719154,0.0002409376,0.00777851976454258,-20.48,3581.33,,,,
658,183296,179,278,0.09635456,0.0027054816,0.9100348353385925,0.05517851607874036,-0.0020196260302327573,712,0.05859375,-1.6902688294649124,0.0002408864,-0.0007318649441003799,-20.46,3583.45,,,,
659,184320,180,279,0.09633408,0.0018895367,0.7384846210479736,0.07055930746719241,-0.0010144359548576176,716,0.02197265625,-1.6904132664203644,0.0002408352,0.011625830084085464,-20.46,3583.45,,,,
660,185344,181,280,0.0963136,0.0040480113,0.6655515432357788,0.0407047780463472,-0.002891921700211242,720,0.106201171875,-1.6869828328490257,0.000240784,-0.011405598372220993,-20.45,3587.24,,,,
662,186368,182,281,0.09629312000000001,0.00064387283,0.7444711327552795,0.045735861640423536,0.0001664251904003322,724,0.00634765625,-1.6970554739236832,0.00024073280000000001,0.006118636578321457,-20.45,3587.24,,,,
663,187392,183,282,0.09627264,0.002234129,0.9000400304794312,0.03362818679306656,-0.0012400340638123453,728,0.04736328125,-1.6941967532038689,0.0002406816,-0.002381410449743271,-20.45,3598.49,,,,
664,188416,184,283,0.09625216,0.0037464926,0.9110243916511536,0.029211222659796476,-0.003141575085464865,732,0.07666015625,-1.693323753774166,0.0002406304,-0.005281971767544746,-20.45,3594.93,,,,
665,189440,185,284,0.09623168,0.0019130608,0.7229273319244385,0.06051900167949498,-0.0017257913132198155,736,0.01171875,-1.6996343284845352,0.0002405792,0.004809137433767319,-20.46,3587.0,,,,
666,190464,186,285,0.0962112,0.0023337735,0.7343847751617432,0.056059465976431966,-0.0008107302128337324,740,0.0498046875,-1.6870004311203957,0.000240528,0.004162997007369995,-20.46,3587.0,,,,
667,191488,187,286,0.09619072000000001,0.0022666682,0.5661711692810059,0.07420259597711265,-0.0021933845710009336,744,0.06201171875,-1.6791310235857964,0.0002404768,0.007724115625023842,-20.46,3587.0,,,,
668,192512,188,287,0.09617024,0.0024333326,0.6838715076446533,0.04792583198286593,-0.0020490632741712034,748,0.06787109375,-1.6602220460772514,0.0002404256,-0.000552348792552948,-20.46,3587.0,,,,
670,193536,189,288,0.09614976,0.0022766278,0.8981074094772339,0.020361754694022238,-0.0016349851503036916,752,0.054443359375,-1.6605054810643196,0.0002403744,-0.013176493346691132,-20.46,3589.02,,,,
671,194560,190,289,0.09612928000000001,0.0011830828,0.8671289682388306,0.02416313928551972,-0.0019027803209610283,756,0.022705078125,-1.6588028520345688,0.0002403232,-0.009292270988225937,-20.47,3587.72,,,,
672,195584,191,290,0.0961088,0.0016721517,0.865659236907959,0.05565374298021197,-0.0007096488843671978,760,0.056396484375,-1.6595446318387985,0.00024027199999999998,0.007252706214785576,-20.48,3577.35,,,,
673,196608,192,291,0.09608832,0.0013282505,0.8970606923103333,0.03895518975332379,-0.0020359327900223434,764,0.0849609375,-1.6623797714710236,0.00024022080000000003,-0.00010948441922664642,-20.46,3583.98,,,,
674,197632,193,293,0.09606784000000002,0.00041121594,0.8108334541320801,0.04399500577710569,0.00023048080038279295,768,0.00732421875,-1.6787331476807594,0.00024016960000000003,0.0005879662930965424,-20.46,3583.98,,,,
675,198656,194,294,0.09604736000000001,0.001731327,0.7716115117073059,0.04052449844311923,-0.0013287520268931985,772,0.02880859375,-1.6657957285642624,0.00024011840000000002,0.0019943639636039734,-20.46,3583.98,,,,
676,199680,195,295,0.09602688000000001,0.0022905918,0.7379783391952515,0.046274163061752915,-0.0017761042108759284,776,0.09716796875,-1.6607142984867096,0.00024006720000000002,0.0012121088802814484,-20.47,3573.57,,,,
,200000,,,0.0960064,0.0018912535,0.8551256060600281,0.03472439607139677,-0.000562740839086473,780,0.0322265625,-1.6654434278607368,0.00024001600000000001,0.003607776015996933,,,3056.0,3056.0,-21.0,-13.6
649,200704,196,308,,,,,,,,,,,-20.49,3563.19,,,,
650,201728,197,309,0.09598592,0.0014873534,0.8551411628723145,0.04363622283563018,-0.0004272890364518389,784,0.023681640625,-1.663028359413147,0.0002399648,0.0031766630709171295,-20.49,3556.89,,,,
651,202752,198,311,0.09596544000000001,0.0011150755,0.896298885345459,0.0354456736240536,-0.0006923797773197293,788,0.01220703125,-1.6495043113827705,0.0002399136,0.007817927747964859,-20.49,3555.11,,,,
652,203776,199,312,0.09594496000000001,0.0026668156,0.8169752359390259,0.03942495002411306,-0.0011935834772884846,792,0.073486328125,-1.6498115733265877,0.0002398624,0.011255075223743916,-20.49,3555.29,,,,
654,204800,200,313,0.09592448,0.0015798016,0.6228035688400269,0.06984985154122114,-0.0015783070120960474,796,0.06201171875,-1.6453160122036934,0.0002398112,0.006027476862072945,-20.5,3557.94,,,,
655,205824,201,314,0.095904,0.0017494415,0.7304701209068298,0.057822901755571365,-0.00011121385614387691,800,0.065185546875,-1.6545980349183083,0.00023976,0.011509370058774948,-20.5,3557.94,,,,
656,206848,202,315,0.09588352,0.001555349,0.7797125577926636,0.028453184058889747,-0.0012074715341441333,804,0.09326171875,-1.6154579296708107,0.00023970880000000002,-0.009042300283908844,-20.49,3562.7,,,,
657,207872,203,316,0.09586304000000001,0.0017322814,0.8965514898300171,0.018177728750742972,-0.0032862083753570914,808,0.197021484375,-1.6327678933739662,0.00023965760000000001,-0.019636498764157295,-20.49,3562.74,,,,
658,208896,204,317,0.09584256000000001,0.0027409364,0.8820501565933228,0.030620633391663432,-0.0008240286551881582,812,0.086181640625,-1.6337347030639648,0.0002396064,0.006008800119161606,-20.51,3543.23,,,,
