time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
93,1007,94208,92,0.04072945367079228,0.6874161958694458,0.0002453408,0.0013763616,364,0.014506149105727673,-0.0002934171789092943,-1.488879419863224,0.11767578125,0.09813632,3558.01,-20.26,,,,
93,1017,95232,93,0.055850236909464,0.7413300275802612,0.0002452896,0.0025724361,368,0.009383240714669228,-0.0031806253391550854,-1.5172811597585678,0.130615234375,0.09811584000000001,3562.59,-20.24,,,,
93,1027,96256,94,0.04627617122605443,0.7892165780067444,0.0002452384,0.00300025,372,0.0034016501158475876,-0.0017017033678712323,-1.5056929215788841,0.051025390625,0.09809536,3560.58,-20.25,,,,
93,1037,97280,95,0.03797771816607565,0.7615615129470825,0.0002451872,0.0026353067,376,-0.0037941336631774902,-0.0013614841882372275,-1.4829577580094337,0.067626953125,0.09807488,3557.28,-20.25,,,,
93,1047,98304,96,0.06774373003281653,0.7495170831680298,0.000245136,0.00051299785,380,0.006552685052156448,-0.00016354303807020187,-1.4781847223639488,0.00537109375,0.0980544,3557.28,-20.25,,,,
93,1057,99328,97,0.04254174965899438,0.87208092212677,0.0002450848,0.0027500556,384,0.0045271385461091995,-0.00077364883327391,-1.467490702867508,0.0078125,0.09803392,3557.33,-20.25,,,,
,,100000,,0.06665714527480304,0.7850532531738281,0.0002450336,0.0036276975,388,0.008720578625798225,-0.0034028958179987967,-1.4954127669334412,0.129150390625,0.09801344000000001,,,3056.0,-0.12,3056.0,-21.0
91,1098,100352,98,,,,,,,,,,,3557.33,-20.25,,,,
91,1108,101376,99,0.07496547535993159,0.5742253065109253,0.0002449824,0.0006534266,392,0.007791990414261818,-0.00037550301931332797,-1.5103306397795677,0.055419921875,0.09799296,3550.16,-20.27,,,,
91,1118,102400,100,0.057689467212185264,0.817517101764679,0.0002449312,0.0024142542,396,0.006515197455883026,-0.0019836063584079966,-1.47845708578825,0.0888671875,0.09797248,3552.15,-20.26,,,,
91,1128,103424,101,0.10651131952181458,0.5312308073043823,0.00024488,0.0003129671,400,0.03423405438661575,0.00022844018531031907,-1.4966398105025291,0.014892578125,0.097952,3553.57,-20.24,,,,
91,1138,104448,102,0.046263004187494516,0.819939911365509,0.0002448288,0.0014801449,404,0.004559832625091076,0.0008356189355254173,-1.4758928418159485,0.02392578125,0.09793152000000001,3547.33,-20.25,,,,
91,1148,105472,103,0.07809895998798311,0.6601272821426392,0.0002447776,0.0008592466,408,0.00874936580657959,-0.0004251602804288268,-1.5053191632032394,0.02880859375,0.09791104,3535.22,-20.27,,,,
91,1158,106496,104,0.06411241157911718,0.7735525965690613,0.00024472640000000004,0.0031355848,412,0.008949990384280682,-0.0026340459589846432,-1.5119509398937225,0.11181640625,0.09789056000000002,3535.22,-20.27,,,,
92,1168,107520,105,0.04460914013907313,0.5909667015075684,0.00024467520000000004,0.0013983701,416,0.0023762695491313934,-0.0006763853743905202,-1.5182114094495773,0.016845703125,0.09787008000000001,3533.88,-20.27,,,,
92,1178,108544,106,0.0617799311876297,0.738823413848877,0.00024462400000000003,0.0016558595,420,0.009810753166675568,-0.0011805130925495178,-1.5001444965600967,0.009521484375,0.09784960000000001,3524.98,-20.28,,,,
92,1188,109568,107,0.04850658169016242,0.686761736869812,0.00024457280000000003,0.0025263652,424,0.004945193417370319,-0.0024976450949907303,-1.5265926867723465,0.1064453125,0.09782912,3529.23,-20.27,,,,
92,1198,110592,108,0.04692806350067258,0.7503544092178345,0.00024452160000000003,0.0039788717,428,0.005098927766084671,-0.0017386757244821638,-1.5258714631199837,0.119873046875,0.09780864,3516.77,-20.3,,,,
92,1208,111616,109,0.05996648711152375,0.7470031380653381,0.0002444704,0.0019491722,432,0.008300501853227615,-0.0016283584263874218,-1.5438722372055054,0.02587890625,0.09778816000000001,3509.0,-20.31,,,,
92,1218,112640,110,0.07969410065561533,0.726168155670166,0.0002444192,0.00121448,436,0.019545016810297966,-0.0004326195630710572,-1.549258604645729,0.02392578125,0.09776768000000001,3498.92,-20.33,,,,
92,1228,113664,111,0.04589107749052346,0.8355324268341064,0.000244368,0.0013030095,440,0.005830986425280571,-0.0007372916443273425,-1.5442814752459526,0.00634765625,0.0977472,3498.92,-20.33,,,,
92,1238,114688,112,0.05886235414072871,0.6432632207870483,0.0002443168,0.0010907111,444,0.007901652716100216,-6.244369433261454e-05,-1.5327447429299355,0.010498046875,0.09772672,3501.66,-20.32,,,,
92,1248,115712,113,0.06222237064503133,0.7908222675323486,0.0002442656,0.0019326422,448,0.023227009922266006,-0.0008895179780665785,-1.5425986051559448,0.033935546875,0.09770624,3501.66,-20.32,,,,
92,1257,116736,114,0.04816404078155756,0.7047042846679688,0.0002442144,0.0040394925,452,-0.0016393251717090607,-0.002680372941540554,-1.487007163465023,0.099609375,0.09768576000000001,3503.65,-20.31,,,,
92,1268,117760,115,0.08605622523464262,0.6786165237426758,0.0002441632,0.0016616256,456,0.05338570848107338,0.0001536306444904767,-1.4890717640519142,0.028076171875,0.09766528000000001,3499.19,-20.3,,,,
92,1278,118784,116,0.0642858853098005,0.7883473038673401,0.000244112,0.0013578995,460,0.03132600337266922,-6.31540606264025e-05,-1.5414471104741096,0.043212890625,0.0976448,3499.19,-20.3,,,,
92,1288,119808,117,0.03561103902757168,0.7484933137893677,0.0002440608,0.0016473286,464,0.0014897501096129417,-1.5059747966006398e-05,-1.467560738325119,0.046630859375,0.09762432,3497.02,-20.31,,,,
93,1298,120832,118,0.05200387421064079,0.7954176068305969,0.0002440096,0.0016537635,468,0.00423041358590126,-0.0007103846874088049,-1.4294446110725403,0.036376953125,0.09760384,3499.24,-20.31,,,,
93,1308,121856,119,0.04032753547653556,0.8598742485046387,0.00024395839999999998,0.0022362736,472,0.0029163938015699387,-0.001532103109639138,-1.423522338271141,0.052978515625,0.09758336000000001,3499.24,-20.31,,,,
93,1318,122880,120,0.05416040914133191,0.6656869649887085,0.0002439072,0.0018584938,476,0.014602724462747574,-0.00017961516277864575,-1.4479708671569824,0.04541015625,0.09756288,3498.79,-20.31,,,,
93,1328,123904,121,0.04344988218508661,0.8397934436798096,0.000243856,0.0029815338,480,-0.0023581497371196747,-0.00585424319433514,-1.4699908196926117,0.163818359375,0.0975424,3490.24,-20.32,,,,
93,1337,124928,122,0.10465229419060051,0.6992696523666382,0.0002438048,0.0010179833,484,0.015448451973497868,0.00031891440448816866,-1.4905891120433807,0.02783203125,0.09752192,3497.53,-20.29,,,,
,,125000,,0.06720384280197322,0.831291675567627,0.0002437536,0.0016596522,488,0.007705336436629295,-0.0004281541332602501,-1.4927631840109825,0.03515625,0.09750144,,,3056.0,-0.1333334,3056.0,-21.0
91,1379,125952,123,,,,,,,,,,,3497.53,-20.29,,,,
91,1389,126976,124,0.036399320932105184,0.833893895149231,0.0002437024,0.00325197,492,0.003448539413511753,-0.0011322462669340894,-1.472835659980774,0.093017578125,0.09748096,3499.16,-20.27,,,,
91,1399,128000,125,0.026999567286111414,0.9017646908760071,0.00024365120000000002,0.0005958239,496,-0.008054892532527447,-0.002014170226175338,-1.4875986948609352,0.037841796875,0.09746048000000002,3500.47,-20.27,,,,
91,1409,129024,126,0.04286873713135719,0.8514163494110107,0.0002436,0.0027485294,500,-0.018789788708090782,-0.004455941409105435,-1.5142891854047775,0.099365234375,0.09744000000000001,3502.86,-20.27,,,,
91,1419,130048,127,0.04567684419453144,0.7502459287643433,0.0002435488,0.0012124759,504,0.005244571715593338,-0.00013937657058704644,-1.4786073043942451,0.02587890625,0.09741952000000001,3499.34,-20.27,,,,
91,1429,131072,128,0.06029354967176914,0.745769739151001,0.0002434976,0.0026307036,508,0.004416368901729584,-0.0012430213100742549,-1.505136951804161,0.030517578125,0.09739904,3497.56,-20.25,,,,
91,1439,132096,129,0.043423278257250786,0.843091607093811,0.0002434464,0.0012020078,512,0.00413042027503252,0.00020539460820145905,-1.4751937314867973,0.01123046875,0.09737856,3496.44,-20.25,,,,
91,1449,133120,130,0.05355407204478979,0.7815843224525452,0.00024339520000000002,0.0018844176,516,0.0046392157673835754,-0.002832292389939539,-1.4503924399614334,0.0869140625,0.09735808000000001,3493.33,-20.26,,,,
91,1460,134144,131,0.06150364107452333,0.747671365737915,0.00024334400000000002,0.002213249,520,0.020078126341104507,-0.0005200678133405745,-1.4568334072828293,0.054443359375,0.09733760000000001,3484.99,-20.27,,,,
91,1470,135168,132,0.032436421257443726,0.8797973394393921,0.00024329280000000002,0.0014043142,524,-0.0014325566589832306,-0.002169282000977546,-1.4916914775967598,0.05810546875,0.09731712000000001,3485.78,-20.27,,,,
92,1479,136192,133,0.04336912208236754,0.7816872596740723,0.0002432416,0.0024321405,528,-0.004709888249635696,-0.0022447434021160007,-1.4867962896823883,0.07275390625,0.09729664,3483.82,-20.28,,,,
92,1489,137216,134,0.056425383780151606,0.7719205021858215,0.0002431904,0.0026759116,532,0.00783616118133068,-0.003335856192279607,-1.4848750829696655,0.107177734375,0.09727616,3483.82,-20.28,,,,
92,1499,138240,135,0.03421389765571803,0.8468050360679626,0.0002431392,0.0017153308,536,-0.0020212270319461823,-0.0017305667570326477,-1.4489805027842522,0.136962890625,0.09725568000000001,3474.07,-20.3,,,,
92,1509,139264,136,0.033406977308914065,0.8687989711761475,0.000243088,0.0006311739,540,0.004611681215465069,-0.0002481882111169398,-1.446247637271881,0.01171875,0.09723520000000001,3474.07,-20.3,,,,
92,1519,140288,137,0.08003686019219458,0.5686836242675781,0.0002430368,0.0019381004,544,0.020151229575276375,-0.0009300794918090105,-1.4332554265856743,0.0244140625,0.09721472,3479.8,-20.29,,,,
92,1529,141312,138,0.039170416072010994,0.7974302768707275,0.0002429856,0.0026933618,548,-0.005013694986701012,-0.0021238177723716944,-1.4872080907225609,0.089111328125,0.09719424,3483.56,-20.29,,,,
92,1539,142336,139,0.04923193762078881,0.843048095703125,0.0002429344,0.00037914776,552,0.0031565800309181213,-0.0005861617246409878,-1.4950406774878502,0.00146484375,0.09717376,3484.09,-20.28,,,,
92,1549,143360,140,0.06639262335374951,0.6948214769363403,0.00024288319999999999,0.0011435978,556,0.012793943285942078,-8.009398152353242e-05,-1.4672797322273254,0.007568359375,0.09715328000000001,3486.75,-20.28,,,,
92,1559,144384,141,0.02773420256562531,0.8779914975166321,0.000242832,0.0016086816,560,-0.002076227217912674,-0.001423422509105876,-1.4367520362138748,0.044921875,0.0971328,3485.56,-20.29,,,,
92,1569,145408,142,0.06590494676493108,0.8056758642196655,0.0002427808,0.0016659577,564,0.013380337506532669,-0.0008987414330476895,-1.4344011545181274,0.032958984375,0.09711232,3489.52,-20.3,,,,
92,1579,146432,143,0.05366286891512573,0.7996877431869507,0.0002427296,0.0013606125,568,0.018680881708860397,9.425263851881027e-05,-1.4371507987380028,0.015625,0.09709184,3487.53,-20.31,,,,
92,1590,147456,144,0.032901118509471416,0.8707833886146545,0.0002426784,0.0026437014,572,-0.008027697913348675,-0.002397720963926986,-1.4369803071022034,0.143798828125,0.09707136,3487.53,-20.31,,,,
92,1600,148480,145,0.020357022585812956,0.9056602716445923,0.0002426272,0.0017257464,576,-0.0025912001729011536,-0.001160092229838483,-1.4600660651922226,0.078125,0.09705088,3482.61,-20.3,,,,
92,1610,149504,146,0.0555623141117394,0.8157048225402832,0.00024257600000000002,0.0021782983,580,0.01517194602638483,-0.00042090674105565995,-1.4775084778666496,0.033935546875,0.09703040000000002,3483.95,-20.3,,,,
,,150000,,0.04887064476497471,0.8065504431724548,0.0002425248,0.0019069533,584,0.011207064613699913,-0.0009489641088293865,-1.477330595254898,0.041748046875,0.09700992000000001,,,3056.0,-1.1199999999999999,3056.0,-21.0
91,1652,150528,147,,,,,,,,,,,3474.05,-20.33,,,,
91,1661,151552,148,0.0254148761741817,0.8838218450546265,0.0002424736,0.0013425294,588,-0.004967106506228447,-0.0014776758034713566,-1.494247518479824,0.058349609375,0.09698944000000001,3464.53,-20.36,,,,
91,1671,152576,149,0.042141429730691016,0.8477194905281067,0.0002424224,0.0006457807,592,0.00022764690220355988,-0.0004227104000165127,-1.491707682609558,0.008056640625,0.09696896,3462.17,-20.37,,,,
91,1681,153600,150,0.03077704319730401,0.8674830794334412,0.0002423712,0.002795889,596,-0.00040314532816410065,-0.0017289425013586879,-1.4989439770579338,0.052978515625,0.09694848,3462.17,-20.37,,,,
91,1692,154624,151,0.04451598669402301,0.7379470467567444,0.00024232000000000002,0.0024361927,600,0.008588326163589954,-0.0013928460102761164,-1.4980980157852173,0.060791015625,0.09692800000000001,3463.22,-20.37,,,,
91,1702,155648,152,0.06383806373924017,0.7673312425613403,0.00024226880000000002,0.0009729261,604,0.00694049708545208,-0.0003479906590655446,-1.526012971997261,0.0224609375,0.09690752000000001,3462.14,-20.38,,,,
91,1712,156672,153,0.0769497964065522,0.5699276924133301,0.00024221760000000002,0.0016544206,608,0.01738816127181053,-0.00048236362636089325,-1.4973791912198067,0.01123046875,0.09688704000000001,3462.14,-20.38,,,,
91,1722,157696,154,0.09915174962952733,0.6167081594467163,0.0002421664,0.0026830446,612,0.023848725482821465,-0.0008661539759486914,-1.5178584903478622,0.065185546875,0.09686656,3468.61,-20.35,,,,
91,1732,158720,155,0.08714357321150601,0.692449688911438,0.0002421152,0.003506848,616,0.00938957929611206,-0.0020400260109454393,-1.4828834161162376,0.098876953125,0.09684608,3472.13,-20.35,,,,
91,1742,159744,156,0.06487703858874738,0.7296767234802246,0.000242064,0.0017901848,620,0.01702006906270981,-0.0007969341095304117,-1.4905971810221672,0.05908203125,0.09682560000000001,3474.52,-20.35,,,,
91,1752,160768,157,0.03936333511956036,0.7621027827262878,0.0002420128,0.0007020974,624,-0.004944899119436741,-0.000422246172092855,-1.475985899567604,0.011474609375,0.09680512000000001,3474.58,-20.35,,,,
91,1762,161792,158,0.027462169528007507,0.8856182098388672,0.0002419616,0.0004261469,628,-0.0035961847752332687,-0.0010986617271555588,-1.4696410074830055,0.03955078125,0.09678464,3472.77,-20.35,,,,
91,1772,162816,159,0.04891434428282082,0.7817187309265137,0.0002419104,0.005083842,632,0.005805483087897301,-0.0031140025530476123,-1.5123509168624878,0.13818359375,0.09676416,3475.9,-20.34,,,,
91,1782,163840,160,0.04363017238210887,0.7895711660385132,0.0002418592,0.0003820368,636,-0.0015491368249058723,-0.00015554091078229249,-1.4600850343704224,0.024658203125,0.09674368,3475.9,-20.34,,,,
91,1792,164864,161,0.05144086596556008,0.766991913318634,0.000241808,0.0029171014,640,0.005971518345177174,-0.0020619788847398013,-1.4792270958423615,0.138916015625,0.09672320000000001,3469.14,-20.36,,,,
92,1802,165888,162,0.05827922164462507,0.7897188663482666,0.0002417568,0.0024450896,644,0.017683835700154305,-0.00011616581468842924,-1.4677929803729057,0.02490234375,0.09670272,3467.87,-20.37,,,,
92,1812,166912,163,0.045323795871809125,0.8482122421264648,0.0002417056,0.0031399166,648,-0.0003427211195230484,-0.0030611074180342257,-1.4538580626249313,0.14990234375,0.09668224,3467.87,-20.37,,,,
92,1822,167936,164,0.035687310504727066,0.6918928623199463,0.0002416544,0.0033881569,652,0.0007168054580688477,-0.0017483874107711017,-1.4160626605153084,0.107666015625,0.09666176,3470.64,-20.37,,,,
92,1832,168960,165,0.036893389536999166,0.8645216822624207,0.0002416032,0.0024628083,656,-0.006126432679593563,-0.003345791468746029,-1.479808121919632,0.16748046875,0.09664128,3463.41,-20.37,,,,
92,1843,169984,166,0.04910312173888087,0.8370020389556885,0.000241552,0.0014780697,660,0.011263014748692513,-0.0006707869470119476,-1.4434143155813217,0.005126953125,0.0966208,3463.41,-20.37,,,,
92,1853,171008,167,0.08027191320434213,0.571056067943573,0.0002415008,0.0024931724,664,0.025298427790403366,0.00016765951295383275,-1.4116860255599022,0.041748046875,0.09660032,3460.64,-20.37,,,,
92,1864,172032,168,0.03991248877719045,0.8961818814277649,0.00024144959999999999,0.002486488,668,-0.0002478770911693573,-0.0014002891548443586,-1.4251010417938232,0.065673828125,0.09657984,3455.75,-20.38,,,,
92,1874,173056,169,0.03528387600090355,0.8704889416694641,0.0002413984,0.0014827456,672,-0.0008790306746959686,-0.0007438423344865441,-1.4472277760505676,0.001220703125,0.09655936000000001,3452.97,-20.39,,,,
92,1884,174080,170,0.02040604827925563,0.8982576131820679,0.0002413472,0.00063319923,676,-0.0048884255811572075,-4.577654181048274e-05,-1.4246965050697327,0.026123046875,0.09653888000000001,3443.39,-20.4,,,,
,,175000,,0.0471757558407262,0.7955084443092346,0.00024129600000000003,0.0029768285,680,-0.004328425973653793,-0.0051159490540158,-1.4513273313641548,0.20068359375,0.0965184,,,3056.0,-260.75333340000003,3056.0,-21.0
90,1925,175104,171,,,,,,,,,,,3440.9,-20.39,,,,
90,1935,176128,172,0.06853588670492172,0.8498437404632568,0.00024124480000000003,0.0019503653,684,0.014061911031603813,-0.0009395142260473222,-1.4629789888858795,0.0625,0.09649792000000001,3440.9,-20.39,,,,
91,1945,177152,173,0.045687506441026926,0.6854211091995239,0.00024119360000000002,0.0017008027,688,0.001991918310523033,-0.0009940107265720144,-1.4163347259163857,0.02734375,0.09647744000000001,3442.02,-20.39,,,,
91,1956,178176,174,0.06369630363769829,0.8025319576263428,0.00024114240000000002,0.0007092959,692,0.005886752158403397,-7.71574123064056e-05,-1.4175977036356926,0.010009765625,0.09645696000000001,3442.02,-20.39,,,,
91,1966,179200,175,0.024900104966945946,0.8950244784355164,0.0002410912,0.0024823155,696,0.0033007273450493813,-0.0006345987494569272,-1.4021121859550476,0.032958984375,0.09643648,3439.98,-20.39,,,,
91,1976,180224,176,0.03514627949334681,0.8981847763061523,0.00024104,0.0027953296,700,-0.0029742904007434845,-0.0013395485148066655,-1.446434237062931,0.05517578125,0.096416,3440.65,-20.38,,,,
91,1986,181248,177,0.06035273242741823,0.5818167924880981,0.0002409888,0.0013911512,704,0.012217685580253601,-0.0005113971419632435,-1.3966902121901512,0.057861328125,0.09639552000000001,3440.65,-20.38,,,,
91,1996,182272,178,0.05373458354733884,0.6389216184616089,0.0002409376,0.00046299386,708,0.011384941637516022,0.0009528063383186236,-1.4254431203007698,0.017822265625,0.09637504000000001,3446.05,-20.36,,,,
91,2006,183296,179,0.05062963836826384,0.862107515335083,0.0002408864,0.0028507235,712,0.006099061109125614,-0.0017455366323702037,-1.4222611114382744,0.073486328125,0.09635456,3446.05,-20.36,,,,
91,2016,184320,180,0.09035155270248652,0.33488816022872925,0.0002408352,0.0031909114,716,0.017287909984588623,-0.0023690313973929733,-1.4162907898426056,0.2314453125,0.09633408,3447.33,-20.36,,,,
91,2026,185344,181,0.04680054308846593,0.8279901146888733,0.000240784,0.0005961857,720,0.006038222461938858,-0.0004886472452199087,-1.37772286683321,0.0224609375,0.0963136,3447.33,-20.36,,,,
91,2036,186368,182,0.027041961438953876,0.8713163137435913,0.00024073280000000001,0.0013154604,724,-0.004653243348002434,-0.00040218798676505685,-1.399661310017109,0.010986328125,0.09629312000000001,3450.88,-20.36,,,,
91,2046,187392,183,0.0807416383177042,0.7341247200965881,0.0002406816,0.0031468752,728,0.007110625505447388,-0.000902960091480054,-1.413805179297924,0.145751953125,0.09627264,3454.36,-20.34,,,,
91,2056,188416,184,0.07262679049745202,0.7078235149383545,0.0002406304,0.0026619497,732,0.011847635731101036,-0.001010772626614198,-1.3635024800896645,0.09228515625,0.09625216,3443.72,-20.38,,,,
91,2066,189440,185,0.05700093018822372,0.7601890563964844,0.0002405792,0.0016474861,736,0.013057081028819084,0.00024563581973779947,-1.3858766108751297,0.02099609375,0.09623168,3446.44,-20.37,,,,
91,2076,190464,186,0.06058858707547188,0.753395140171051,0.000240528,0.002217569,740,0.024432798847556114,-0.000459949515061453,-1.366188645362854,0.01171875,0.0962112,3446.44,-20.37,,,,
91,2086,191488,187,0.09657483594492078,0.4724971055984497,0.0002404768,0.0031879484,744,0.030802790075540543,0.0005768988048657775,-1.3250786438584328,0.087158203125,0.09619072000000001,3446.72,-20.36,,,,
91,2097,192512,188,0.0375728290528059,0.7547972202301025,0.0002404256,0.003471432,748,0.005615580826997757,-0.0011049254826502874,-1.321373850107193,0.12109375,0.09617024,3446.72,-20.36,,,,
91,2107,193536,189,0.05317289521917701,0.6331967115402222,0.0002403744,0.0030453904,752,0.014614094980061054,-0.0028103851072955877,-1.312519833445549,0.147705078125,0.09614976,3449.44,-20.37,,,,
91,2117,194560,190,0.0599435199983418,0.7428232431411743,0.0002403232,0.002472551,756,0.007983295246958733,-0.0008969896152848378,-1.3439190164208412,0.068359375,0.09612928000000001,3460.0,-20.34,,,,
91,2127,195584,191,0.062277368968352675,0.6508844494819641,0.00024027199999999998,0.0027248003,760,0.00657351128757,-0.0027859833789989352,-1.320425495505333,0.1533203125,0.0961088,3451.63,-20.36,,,,
91,2137,196608,192,0.039538020617328584,0.8021526336669922,0.00024022080000000003,0.0023035093,764,0.0023719388991594315,-0.0015471539518330246,-1.338805727660656,0.073974609375,0.09608832,3456.03,-20.34,,,,
92,2147,197632,193,0.07564069563522935,0.7156865000724792,0.00024016960000000003,0.0021896216,768,0.010897744446992874,-0.001184786349767819,-1.352141261100769,0.06201171875,0.09606784000000002,3453.63,-20.34,,,,
92,2157,198656,194,0.0656817234121263,0.7670246362686157,0.00024011840000000002,0.0037617418,772,0.0073894476518034935,-0.0017433976172469556,-1.345917098224163,0.14306640625,0.09604736000000001,3453.63,-20.34,,,,
92,2167,199680,195,0.05433111451566219,0.5576081275939941,0.00024006720000000002,0.003197603,776,0.016724614426493645,-0.0036074086383450776,-1.3162934929132462,0.185791015625,0.09602688000000001,3453.63,-20.34,,,,
,,200000,,0.07198447734117508,0.518805980682373,0.00024001600000000001,0.0012441588,780,0.015153340995311737,-0.0007533051684731618,-1.331934355199337,0.01708984375,0.0960064,,,3056.0,-0.1333334,3056.0,-21.0
90,2209,200704,196,,,,,,,,,,,3452.52,-20.34,,,,
90,2219,201728,197,0.04779538209550083,0.8118337988853455,0.0002399648,0.0046149055,784,0.012140735983848572,-0.002319528197403997,-1.3353822454810143,0.137451171875,0.09598592,3455.56,-20.34,,,,
90,2229,202752,198,0.067683438770473,0.7729450464248657,0.0002399136,0.0028099965,788,0.01703362911939621,-0.002085633619572036,-1.2992006540298462,0.187255859375,0.09596544000000001,3450.84,-20.35,,,,
90,2240,203776,199,0.048179868841543794,0.8322931528091431,0.0002398624,0.0013531267,792,0.014171941205859184,0.0004349784576334059,-1.2929553911089897,0.022216796875,0.09594496000000001,3461.6,-20.33,,,,
91,2250,204800,200,0.022991713893134147,0.9016150832176208,0.0002398112,0.001138232,796,-0.008313474245369434,-0.00045697272435063496,-1.2706603854894638,0.013671875,0.09592448,3459.11,-20.33,,,,
91,2260,205824,201,0.04140741261653602,0.7846725583076477,0.00023976,0.002386912,800,0.014332212507724762,-0.0028407002391759306,-1.298466019332409,0.170654296875,0.095904,3459.11,-20.33,,,,
91,2270,206848,202,0.051746916025877,0.6629005074501038,0.00023970880000000002,0.002607153,804,0.006130448542535305,-0.0013497805339284241,-1.2938229963183403,0.067626953125,0.09588352,3459.11,-20.33,,,,
91,2280,207872,203,0.05499055841937661,0.7356753349304199,0.00023965760000000001,0.0011988231,808,0.010900688357651234,0.0001760029117576778,-1.3343584761023521,0.05615234375,0.09586304000000001,3462.69,-20.3,,,,
91,2290,208896,204,0.03909036493860185,0.8615051507949829,0.0002396064,0.0024555584,812,-0.0053151194006204605,-0.004680396115873009,-1.2854270711541176,0.1142578125,0.09584256000000001,3467.19,-20.3,,,,
91,2300,209920,205,0.0392543071648106,0.8492591977119446,0.0002395552,0.0027997713,816,0.0031165871769189835,-0.0033322963427053764,-1.2876988649368286,0.14404296875,0.09582208,3469.09,-20.3,,,,
91,2310,210944,206,0.05280103744007647,0.8461381196975708,0.000239504,0.0024859475,820,0.01095043309032917,-0.0015579721075482666,-1.2567000836133957,0.1669921875,0.0958016,3463.45,-20.33,,,,
91,2320,211968,207,0.05153300007805228,0.7749396562576294,0.0002394528,0.00088190037,824,0.00862998515367508,0.00036923092557117343,-1.2704419270157814,0.010986328125,0.09578112,3465.64,-20.34,,,,
91,2330,212992,208,0.042845495510846376,0.8122240900993347,0.0002394016,0.0018854107,828,0.01279175654053688,-0.002185266959713772,-1.2665930390357971,0.2412109375,0.09576064000000001,3465.64,-20.34,,,,
91,2341,214016,209,0.04896001284942031,0.741533637046814,0.0002393504,0.0006914648,832,0.006771991029381752,-0.00012780255929101259,-1.294107973575592,0.01318359375,0.09574016,3463.82,-20.35,,,,
91,2350,215040,210,0.033453647745773196,0.7972040176391602,0.0002392992,0.003522452,836,0.00035899318754673004,-0.0020721548644360155,-1.2678663060069084,0.18408203125,0.09571968,3459.16,-20.35,,,,
91,2360,216064,211,0.06085064960643649,0.7670272588729858,0.00023924799999999998,0.0046688756,840,0.005900057032704353,-0.0017864227847894654,-1.2672539874911308,0.190185546875,0.0956992,3459.16,-20.35,,,,
91,2371,217088,212,0.08075097436085343,0.689682126045227,0.00023919679999999998,0.0026763433,844,0.02579900622367859,0.00019996915943920612,-1.277449131011963,0.063232421875,0.09567872,3456.72,-20.37,,,,
91,2381,218112,213,0.10228527244180441,0.7684052586555481,0.00023914560000000003,0.0014023513,848,0.02685464732348919,-0.0007214276993181556,-1.2775150910019875,0.03466796875,0.09565824,3464.5,-20.35,,,,
91,2391,219136,214,0.057064153952524066,0.8435301780700684,0.00023909440000000003,0.004779878,852,0.00021573156118392944,-0.0014467228029388934,-1.2418733462691307,0.0947265625,0.09563776000000002,3479.02,-20.32,,,,
91,2402,220160,215,0.10557795455679297,0.637916088104248,0.00023904320000000002,0.0023092446,856,0.04180360957980156,-0.0001941905647981912,-1.2413227707147598,0.034423828125,0.09561728000000001,3487.71,-20.3,,,,
91,2412,221184,216,0.03676588647067547,0.8453744649887085,0.00023899200000000002,0.0035607875,860,0.004587084054946899,-0.0027473511145217344,-1.202786199748516,0.1328125,0.09559680000000001,3493.98,-20.28,,,,
