time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
657,102400,155,100,0.001739751,-1.7398885861039162,0.09797248,0.006052643060684204,0.05580584146082401,0.0002449312,-0.0014884921256452799,396,0.8262256979942322,0.016357421875,3664.88,-20.37,,,,
659,103424,156,101,0.0014726331,-1.736029528081417,0.097952,0.0047499388456344604,0.07031684392131865,0.00024488,-0.0010044864611700177,400,0.5055081844329834,0.004638671875,3664.88,-20.37,,,,
661,104448,157,102,0.0021251584,-1.7555399239063263,0.09793152000000001,0.012374138459563255,0.05576268443837762,0.0002448288,-0.0009999542962759733,404,0.6672250032424927,0.02294921875,3659.52,-20.38,,,,
663,105472,158,103,0.001642078,-1.7561705335974693,0.09791104,-0.004256837069988251,0.04064190131612122,0.0002447776,-0.002506754593923688,408,0.7582083940505981,0.00439453125,3659.52,-20.38,,,,
665,106496,159,104,0.0023266394,-1.7500383257865906,0.09789056000000002,0.011349065229296684,0.07855942845344543,0.00024472640000000004,-0.0031238957890309393,412,0.6547058820724487,0.0654296875,3662.0,-20.38,,,,
667,107520,160,105,0.0009678405,-1.753412127494812,0.09787008000000001,0.011722991243004799,0.08435161295346916,0.00024467520000000004,-0.002206722303526476,416,0.6536121368408203,0.0078125,3665.64,-20.37,,,,
669,108544,162,106,0.001182742,-1.7588334754109383,0.09784960000000001,-0.0019040387123823166,0.03874507581349462,0.00024462400000000003,-0.0013971354928798974,420,0.7877475023269653,0.00146484375,3665.83,-20.38,,,,
671,109568,163,107,0.0020029955,-1.7685929164290428,0.09782912,0.014356361702084541,0.07667587092146277,0.00024457280000000003,-0.0013849317620042711,424,0.7552890777587891,0.00927734375,3665.83,-20.38,,,,
674,110592,164,108,0.0008003568,-1.7610650137066841,0.09780864,0.011496081948280334,0.08301952993497252,0.00024452160000000003,-0.001195810327772051,428,0.47277384996414185,0.109130859375,3665.83,-20.38,,,,
676,111616,165,109,0.0030140616,-1.746997021138668,0.09778816000000001,0.001172063872218132,0.046166837913915515,0.0002444704,-0.0020777716126758605,432,0.7753515243530273,0.078857421875,3669.86,-20.38,,,,
677,112640,166,110,0.0017095683,-1.7533886283636093,0.09776768000000001,-0.0016663577407598495,0.04371261561755091,0.0002444192,-0.001139282074291259,436,0.8786745667457581,0.013671875,3671.77,-20.37,,,,
679,113664,167,111,0.0019455944,-1.7519981861114502,0.0977472,0.016315417364239693,0.04298021108843386,0.000244368,-0.0014826762489974499,440,0.7760062217712402,0.026611328125,3671.77,-20.37,,,,
681,114688,168,112,0.0014818908,-1.7390775680541992,0.09772672,0.02279847487807274,0.07112139952369034,0.0002443168,-0.0009633252047933638,444,0.4722129702568054,0.001953125,3648.0,-20.4,,,,
683,115712,169,113,0.0034653707,-1.729290246963501,0.09770624,0.007659612223505974,0.054587124614045024,0.0002442656,-0.0024700603680685163,448,0.7932745814323425,0.109130859375,3642.19,-20.4,,,,
685,116736,170,114,0.002158932,-1.7354651466012,0.09768576000000001,0.017821745947003365,0.07648101449012756,0.0002442144,-0.0010700788698159158,452,0.670770525932312,0.044677734375,3642.19,-20.4,,,,
687,117760,171,115,0.0027188868,-1.7295835465192795,0.09766528000000001,-7.333233952522278e-05,0.05793286906555295,0.0002441632,-0.0028509714466053993,456,0.5775367021560669,0.155029296875,3638.15,-20.41,,,,
689,118784,172,116,0.0026762758,-1.7413553595542908,0.0976448,0.010615067556500435,0.06960316118784249,0.000244112,-0.002669651119504124,460,0.6499500274658203,0.050537109375,3634.36,-20.42,,,,
691,119808,173,117,0.0030779813,-1.743577666580677,0.09762432,-0.001271842047572136,0.04431057977490127,0.0002440608,-0.002211094892118126,464,0.7475031614303589,0.044921875,3634.36,-20.42,,,,
692,120832,174,118,0.0042664385,-1.7510297670960426,0.09760384,-0.007042553275823593,0.05905985250137746,0.0002440096,-0.004277767322491854,468,0.5071663856506348,0.19287109375,3634.36,-20.42,,,,
694,121856,175,119,0.0006250366,-1.7615259513258934,0.09758336000000001,0.004185738041996956,0.06958103505894542,0.00024395839999999998,-0.00025177738280035555,472,0.5382965207099915,0.0,3631.71,-20.41,,,,
696,122880,176,120,0.0007679228,-1.7660439684987068,0.09756288,0.005338970571756363,0.046571091981604695,0.0002439072,-0.0006700032972730696,476,0.7835901975631714,0.00048828125,3627.4,-20.4,,,,
698,123904,177,121,0.003377913,-1.752244159579277,0.0975424,-0.001379912719130516,0.053444599034264684,0.000243856,-0.0010996304627042264,480,0.8343798518180847,0.091796875,3634.13,-20.38,,,,
699,124928,178,122,0.0017540487,-1.7389639168977737,0.09752192,-0.004019865766167641,0.03282634436618537,0.0002438048,-0.0016848823870532215,484,0.8773971199989319,0.005859375,3626.89,-20.38,,,,
,125000,,,0.0019364944,-1.7384809255599976,0.09750144,0.016613958403468132,0.08044315362349153,0.0002437536,-0.000977072340901941,488,0.6911992430686951,0.04150390625,,,3056.0,-21.0,3056.0,-1.2000000000000002
654,125952,192,123,,,,,,,,,,,3626.18,-20.38,,,,
656,126976,193,124,0.0015472608,-1.7277482002973557,0.09748096,0.008511384949088097,0.07346718083135784,0.0002437024,-0.00024505244800820947,492,0.7956401109695435,0.00830078125,3629.69,-20.4,,,,
658,128000,194,125,0.0015549117,-1.7056545242667198,0.09746048000000002,0.017105402424931526,0.07334227440878749,0.00024365120000000002,-0.0012080934538971633,496,0.5840917825698853,0.083251953125,3622.64,-20.41,,,,
660,129024,195,126,0.0013553128,-1.6873333975672722,0.09744000000000001,0.022457193583250046,0.07653677882626653,0.0002436,-0.0005478984676301479,500,0.6077746152877808,0.07958984375,3625.14,-20.41,,,,
661,130048,196,127,0.0022879357,-1.6498919948935509,0.09741952000000001,0.016511501744389534,0.07030856236815453,0.0002435488,0.001932954997755587,504,0.6669549942016602,0.3388671875,3633.26,-20.42,,,,
663,131072,197,128,0.00043935626,-1.676162526011467,0.09739904,0.004401907324790955,0.05224716663360596,0.0002434976,-0.00030978655559010804,508,0.7814404964447021,0.064208984375,3633.26,-20.42,,,,
665,132096,198,129,0.0010522385,-1.6805349066853523,0.09737856,-0.00016104988753795624,0.045686284778639674,0.0002434464,-0.000613084965152666,512,0.7425499558448792,0.00732421875,3633.16,-20.43,,,,
667,133120,199,130,0.0015228153,-1.7100802212953568,0.09735808000000001,0.028686508536338806,0.08901433320716023,0.00024339520000000002,-0.0006076677236706018,516,0.6739994883537292,0.009521484375,3631.66,-20.44,,,,
668,134144,200,131,0.0015600175,-1.7083125412464142,0.09733760000000001,-0.003681965172290802,0.047437135595828295,0.00024334400000000002,-0.0021052866941317916,520,0.7476119995117188,0.05126953125,3631.66,-20.44,,,,
670,135168,201,132,0.0009913958,-1.7154648825526237,0.09731712000000001,0.010162517428398132,0.06697912188246846,0.00024329280000000002,-0.0006952864641789347,524,0.43889319896698,0.0,3631.66,-20.44,,,,
672,136192,202,133,0.0021357432,-1.7081365436315536,0.09729664,-0.0025935955345630646,0.04314729827456176,0.0002432416,-0.0015028071939013898,528,0.6497856378555298,0.055908203125,3633.7,-20.44,,,,
673,137216,203,134,0.00061094854,-1.7148916125297546,0.09727616,0.0213669054210186,0.08220113068819046,0.0002431904,0.000179516791831702,532,0.787249743938446,0.01171875,3625.9,-20.46,,,,
675,138240,204,135,0.0011881453,-1.689607672393322,0.09725568000000001,0.02247030660510063,0.08435505582019687,0.0002431392,-0.00011805101530626416,536,0.6945327520370483,0.03369140625,3625.9,-20.46,,,,
676,139264,205,136,0.0011609034,-1.6943587735295296,0.09723520000000001,0.02103821001946926,0.08759708004072309,0.000243088,-0.0007459326880052686,540,0.5011749267578125,0.014404296875,3630.41,-20.44,,,,
678,140288,206,137,0.0014801694,-1.6863550320267677,0.09721472,-0.0069056302309036255,0.038729754742234945,0.0002430368,-0.0011281145852990448,544,0.7696007490158081,0.02978515625,3633.87,-20.42,,,,
680,141312,207,138,0.00030669023,-1.679196484386921,0.09719424,0.011421849951148033,0.05487044691108167,0.0002429856,-0.0002450118772685528,548,0.776993453502655,0.109375,3644.38,-20.41,,,,
681,142336,208,139,0.0014022302,-1.6955243051052094,0.09717376,-0.00031646527349948883,0.05830084765329957,0.0002429344,-0.0006039176951162517,552,0.7123631834983826,0.000732421875,3640.86,-20.41,,,,
683,143360,209,140,0.0026339768,-1.683762066066265,0.09715328000000001,0.01762108877301216,0.08728048857301474,0.00024288319999999999,-0.001014150446280837,556,0.6551734805107117,0.0634765625,3631.4,-20.42,,,,
684,144384,210,141,0.0027476111,-1.6889978498220444,0.0971328,4.8074871301651e-06,0.059094354743137956,0.000242832,-0.0021713993919547647,560,0.6949769258499146,0.08251953125,3636.93,-20.4,,,,
686,145408,211,142,0.0014392904,-1.6879882961511612,0.09711232,0.009699404239654541,0.05943790706805885,0.0002427808,-0.0009766583680175245,564,0.6967705488204956,0.006591796875,3635.13,-20.41,,,,
687,146432,212,143,0.0033312624,-1.6751834005117416,0.09709184,-0.011129805818200111,0.0320370962144807,0.0002427296,-0.003021363721927628,568,0.8209948539733887,0.103515625,3635.13,-20.41,,,,
689,147456,213,144,0.0013121022,-1.687617614865303,0.09707136,0.010676754638552666,0.05675612250342965,0.0002426784,0.0003413655940676108,572,0.7351752519607544,0.020751953125,3627.39,-20.42,,,,
690,148480,215,145,0.0012435432,-1.6942561119794846,0.09705088,0.0063555240631103516,0.05601854855194688,0.0002426272,-0.0010690079943742603,576,0.8223558068275452,0.038330078125,3621.16,-20.43,,,,
691,149504,216,146,0.0003743943,-1.6884084939956665,0.09703040000000002,0.019217511638998985,0.08594219572842121,0.00024257600000000002,0.0001653861254453659,580,0.4652789831161499,0.000244140625,3626.96,-20.43,,,,
,150000,,,0.0009971901,-1.6851228922605515,0.09700992000000001,0.012169064953923225,0.06119914632290602,0.0002425248,-0.0008518256363458931,584,0.7432034015655518,0.0,,,3056.0,-21.0,3056.0,-1.1840000000000002
654,150528,229,147,,,,,,,,,,,3625.28,-20.43,,,,
656,151552,230,148,0.0002973611,-1.6965444162487984,0.09698944000000001,0.0186667088419199,0.08977074781432748,0.0002424736,0.00015686190454289317,588,0.48582756519317627,0.00048828125,3625.28,-20.43,,,,
657,152576,231,149,0.0009377732,-1.6980906277894974,0.09696896,0.011192917823791504,0.06569292396306992,0.0002424224,-0.001825699204346165,592,0.5176465511322021,0.0400390625,3626.94,-20.44,,,,
659,153600,232,150,0.0013528091,-1.6845614463090897,0.09694848,0.007186755537986755,0.053539717802777886,0.0002423712,-0.00020084145944565535,596,0.7453731894493103,0.007080078125,3620.32,-20.44,,,,
660,154624,233,151,0.0005823577,-1.70061045140028,0.09692800000000001,0.0003727097064256668,0.0366697390563786,0.00024232000000000002,-0.000358840188710019,600,0.8458177447319031,0.012939453125,3620.32,-20.44,,,,
662,155648,234,152,0.000668387,-1.7055384814739227,0.09690752000000001,0.01483246497809887,0.06680285395123065,0.00024226880000000002,-0.00035285469493828714,604,0.6585706472396851,0.001220703125,3630.48,-20.41,,,,
663,156672,236,153,0.0007125137,-1.7028499320149422,0.09688704000000001,0.006460791453719139,0.057966122636571527,0.00024221760000000002,-0.00045213030534796417,608,0.7538593411445618,0.00634765625,3634.2,-20.43,,,,
665,157696,237,154,0.0011492542,-1.7171976491808891,0.09686656,0.015294885262846947,0.06802218360826373,0.0002421664,-0.0007822929765097797,612,0.8498860597610474,0.0283203125,3634.57,-20.43,,,,
666,158720,238,155,0.0010461598,-1.7020111232995987,0.09684608,0.005188563838601112,0.056906220968812704,0.0002421152,-0.0008542302530258894,616,0.7997878193855286,0.00830078125,3634.57,-20.43,,,,
668,159744,239,156,0.0011095046,-1.6884085610508919,0.09682560000000001,0.002354765310883522,0.052706019720062613,0.000242064,-0.0010151865135412663,620,0.6046686172485352,0.002197265625,3624.08,-20.45,,,,
669,160768,240,157,0.00088776223,-1.6787677109241486,0.09680512000000001,-0.0013024136424064636,0.03968529892154038,0.0002420128,-0.00044600421097129583,624,0.8047842383384705,0.010009765625,3626.02,-20.44,,,,
670,161792,241,158,0.003548258,-1.6677292957901955,0.09678464,0.014222661033272743,0.05729203415103257,0.0002419616,-0.0009203089866787195,628,0.6189576983451843,0.10107421875,3636.45,-20.44,,,,
672,162816,242,159,0.0016921582,-1.6523795872926712,0.09676416,0.007810475304722786,0.05799516336992383,0.0002419104,-0.002043271262664348,632,0.7623196840286255,0.083984375,3636.45,-20.44,,,,
673,163840,243,160,0.0032313904,-1.6886828765273094,0.09674368,0.009188560768961906,0.05166482529602945,0.0002418592,-0.001251617883099243,636,0.751980721950531,0.087158203125,3635.77,-20.43,,,,
674,164864,244,161,0.0019362699,-1.6975395008921623,0.09672320000000001,0.01682446338236332,0.07582482346333563,0.000241808,-0.0017454925691708922,640,0.693408727645874,0.032470703125,3635.77,-20.43,,,,
676,165888,245,162,0.0020225993,-1.7113233804702759,0.09670272,-0.006544074043631554,0.038389445981010795,0.0002417568,-0.0011849295697174966,644,0.6863906383514404,0.02392578125,3635.77,-20.43,,,,
677,166912,246,163,0.0014221489,-1.7097553610801697,0.09668224,0.004174601286649704,0.04786680289544165,0.0002417056,-0.0013923849910497665,648,0.6425537467002869,0.044189453125,3640.65,-20.43,,,,
678,167936,247,164,0.0015501913,-1.7174178436398506,0.09666176,0.0035013947635889053,0.06009047175757587,0.0002416544,-0.0013288027257658541,652,0.6924894452095032,0.06591796875,3646.01,-20.42,,,,
680,168960,248,165,0.0022217168,-1.694378286600113,0.09664128,-0.0056251585483551025,0.03900598897598684,0.0002416032,-0.00256156490650028,656,0.7308205366134644,0.08740234375,3656.75,-20.42,,,,
681,169984,249,166,0.00061983883,-1.6959962919354439,0.0966208,0.0019693076610565186,0.048478455981239676,0.000241552,-0.0007258100085891783,660,0.8360521197319031,0.01708984375,3660.12,-20.42,,,,
682,171008,250,167,0.0012677945,-1.6896866410970688,0.09660032,0.012657012790441513,0.07419971190392971,0.0002415008,-0.00038245494943112135,664,0.6617444753646851,0.000244140625,3663.13,-20.41,,,,
683,172032,251,168,0.0021307257,-1.6836667209863663,0.09657984,-0.004749845713376999,0.04692950309254229,0.00024144959999999999,-0.0013120882213115692,668,0.7884570360183716,0.063232421875,3670.63,-20.41,,,,
685,173056,252,169,0.00341572,-1.6919543594121933,0.09655936000000001,0.01608770526945591,0.05746816797181964,0.0002413984,-0.0020872021559625864,672,0.7088445425033569,0.178955078125,3670.63,-20.41,,,,
686,174080,253,170,0.0012481327,-1.6884200498461723,0.09653888000000001,-0.007538766600191593,0.03326251299586147,0.0002413472,-0.0013090371066937223,676,0.7443728446960449,0.02783203125,3669.67,-20.41,,,,
,175000,,,0.00017835048,-1.687249906361103,0.0965184,-0.004625491797924042,0.034098845324479043,0.00024129600000000003,-5.825716652907431e-05,680,0.8316547870635986,0.0,,,3056.0,-21.0,3056.0,-1.1600000000000001
654,175104,267,171,,,,,,,,,,,3671.31,-20.42,,,,
656,176128,268,172,0.002438787,-1.6876744776964188,0.09649792000000001,0.002718234434723854,0.0586602536495775,0.00024124480000000003,-0.0011142105795443058,684,0.7672426104545593,0.054443359375,3661.59,-20.44,,,,
657,177152,269,173,0.0016089015,-1.6894802078604698,0.09647744000000001,0.0005612242966890335,0.040601578541100025,0.00024119360000000002,-0.0005629078077618033,688,0.8196080327033997,0.033203125,3664.19,-20.43,,,,
658,178176,270,174,0.0016499658,-1.6959197148680687,0.09645696000000001,0.018216310068964958,0.07004913920536637,0.00024114240000000002,-0.001739363418892026,692,0.6668210029602051,0.011962890625,3650.29,-20.43,,,,
660,179200,271,175,0.00032690208,-1.699166975915432,0.09643648,-0.007402834482491016,0.026594894588924944,0.0002410912,0.00010366062633693218,696,0.8465625047683716,0.0,3650.29,-20.43,,,,
661,180224,272,176,0.0040596263,-1.684437870979309,0.096416,-0.00024003535509109497,0.056199275655671954,0.00024104,-0.0033118808642029762,700,0.7137214541435242,0.112060546875,3651.0,-20.43,,,,
662,181248,273,177,0.0016948585,-1.6728278696537018,0.09639552000000001,-0.009394917637109756,0.028744787676259875,0.0002409888,-0.0017808851262088865,704,0.8582060933113098,0.011962890625,3639.57,-20.43,,,,
663,182272,274,178,0.00044059643,-1.6598837822675705,0.09637504000000001,0.00020902790129184723,0.03233250475022942,0.0002409376,-7.037061732262373e-05,708,0.8576660752296448,0.0,3635.19,-20.43,,,,
665,183296,275,179,0.0026405836,-1.6753547340631485,0.09635456,0.0007564034312963486,0.059462629491463304,0.0002408864,-0.0016600225935690105,712,0.8386577367782593,0.079833984375,3629.68,-20.44,,,,
666,184320,276,180,0.001006976,-1.6721391677856445,0.09633408,-0.0032211560755968094,0.0437542290892452,0.0002408352,-0.0007979873334988952,716,0.7679396867752075,0.012451171875,3624.77,-20.44,,,,
667,185344,277,181,0.0032797975,-1.6827037781476974,0.0963136,-0.0051735639572143555,0.04410097794607282,0.000240784,-0.0010563498944975436,720,0.7884621620178223,0.088623046875,3624.77,-20.44,,,,
668,186368,278,182,0.0005912518,-1.67676592618227,0.09629312000000001,0.0004420243203639984,0.04039888235274702,0.00024073280000000001,-0.0007628235034644604,724,0.8079178333282471,0.016845703125,3624.77,-20.44,,,,
669,187392,279,183,0.000269812,-1.6712058708071709,0.09627264,0.005987182259559631,0.05949162459000945,0.0002406816,-0.0005388797726482153,728,0.7595011591911316,0.00048828125,3617.87,-20.46,,,,
671,188416,280,184,0.0031615035,-1.645958460867405,0.09625216,-0.003879866562783718,0.042452432098798454,0.0002406304,-0.003239614306949079,732,0.7614827752113342,0.138427734375,3582.39,-20.51,,,,
672,189440,281,185,0.0021603412,-1.668384164571762,0.09623168,-0.0018399637192487717,0.04042307427152991,0.0002405792,-0.0032316405849996954,736,0.8398401141166687,0.089599609375,3581.16,-20.51,,,,
673,190464,282,186,0.0007698737,-1.658316694200039,0.0962112,0.009943082928657532,0.04926430736668408,0.000240528,-0.00033910878119058907,740,0.8498746156692505,0.001220703125,3581.16,-20.51,,,,
674,191488,283,187,0.003902383,-1.6718715131282806,0.09619072000000001,0.00853782519698143,0.060173250967636704,0.0002404768,-0.003734481753781438,744,0.6662318706512451,0.118896484375,3579.39,-20.51,,,,
675,192512,284,188,0.003273473,-1.693880833685398,0.09617024,-0.003988593816757202,0.02749766269698739,0.0002404256,-0.002865812595700845,748,0.8669803738594055,0.119384765625,3579.39,-20.51,,,,
676,193536,285,189,0.0012223608,-1.7007220461964607,0.09614976,0.022944366559386253,0.06030432530678809,0.0002403744,-0.0019757444388233125,752,0.679630696773529,0.019775390625,3578.83,-20.5,,,,
678,194560,286,190,0.0022626873,-1.7126292362809181,0.09612928000000001,0.012578656896948814,0.05130691220983863,0.0002403232,-0.0016605230193817988,756,0.7777424454689026,0.036376953125,3578.83,-20.5,,,,
679,195584,287,191,0.0015365046,-1.7304958254098892,0.0961088,-0.00044634193181991577,0.04885708377696574,0.00024027199999999998,-0.001531379617517814,760,0.7153061032295227,0.033447265625,3572.55,-20.5,,,,
680,196608,289,192,0.00041372108,-1.7378704994916916,0.09608832,0.0029243342578411102,0.05506016896106303,0.00024022080000000003,-0.0008901554101612419,764,0.8910525441169739,0.000732421875,3576.31,-20.5,,,,
681,197632,290,193,0.001563262,-1.7421947717666626,0.09606784000000002,0.010632585734128952,0.05201770178973675,0.00024016960000000003,-0.001316500041866675,768,0.8318181037902832,0.008544921875,3576.31,-20.5,,,,
682,198656,291,194,0.0022802602,-1.7426743656396866,0.09604736000000001,0.005501322448253632,0.04679267969913781,0.00024011840000000002,-0.0019480796763673425,772,0.7965301871299744,0.084716796875,3581.7,-20.49,,,,
683,199680,292,195,0.0013795525,-1.747480571269989,0.09602688000000001,0.003316996619105339,0.05227732635103166,0.00024006720000000002,-0.0008908578893169761,776,0.7957455515861511,0.031982421875,3581.7,-20.49,,,,
,200000,,,0.001225536,-1.7411712780594826,0.0960064,0.036507830023765564,0.1083349953405559,0.00024001600000000001,-0.0011387575068511069,780,0.3414982557296753,0.012939453125,,,3056.0,-21.0,3056.0,-1.1600000000000001
656,200704,305,196,,,,,,,,,,,3579.3,-20.49,,,,
657,201728,306,197,0.0030416746,-1.7148599028587341,0.09598592,0.00036393478512763977,0.03856640413869172,0.0002399648,-0.0033120103180408478,784,0.7559256553649902,0.114501953125,3579.3,-20.49,,,,
658,202752,307,198,0.00080207473,-1.7257432267069817,0.09596544000000001,-0.00582791306078434,0.025866747833788395,0.0002399136,-6.366160232573748e-05,788,0.8596456050872803,0.0,3589.33,-20.49,,,,
659,203776,309,199,0.0002862247,-1.7274610176682472,0.09594496000000001,-0.009991483762860298,0.02639125508721918,0.0002398624,-0.0005336019967216998,792,0.8657296299934387,0.00146484375,3592.1,-20.49,,,,
660,204800,310,200,0.0017018295,-1.7176147252321243,0.09592448,0.005140036344528198,0.06209552986547351,0.0002398112,-0.0013155826018191874,796,0.7572731971740723,0.0205078125,3586.59,-20.5,,,,
661,205824,311,201,0.00089729996,-1.7078186571598053,0.095904,0.008081575855612755,0.07042857119813561,0.00023976,-0.0008831146697048098,800,0.7068576216697693,0.007568359375,3586.55,-20.49,,,,
662,206848,312,202,0.001132889,-1.702703908085823,0.09588352,0.0021746084094047546,0.04826367413625121,0.00023970880000000002,-0.0008729507680982351,804,0.7521132230758667,0.000732421875,3587.03,-20.49,,,,
663,207872,313,203,0.0005099523,-1.7060838863253593,0.09586304000000001,0.01867718994617462,0.0797261456027627,0.00023965760000000001,-1.0990479495376348e-05,808,0.681473970413208,0.00390625,3587.03,-20.49,,,,
664,208896,314,204,0.00084934046,-1.6921194791793823,0.09584256000000001,-0.0036749299615621567,0.02341281867120415,0.0002396064,-0.0004241849819663912,812,0.8427295684814453,0.0048828125,3587.03,-20.49,,,,
665,209920,315,205,0.0008757708,-1.7110590189695358,0.09582208,0.015314735472202301,0.06143463286571205,0.0002395552,0.00014792828005738556,816,0.6839650869369507,0.0009765625,3588.73,-20.49,,,,
667,210944,316,206,0.00046308205,-1.710791490972042,0.0958016,-0.0004938524216413498,0.036489638849161565,0.000239504,-0.0013799482549075037,820,0.8961512446403503,0.005859375,3588.73,-20.49,,,,
668,211968,317,207,0.0009331881,-1.7257013395428658,0.09578112,0.0010044611990451813,0.03125991462729871,0.0002394528,-0.0011052837944589555,824,0.7831429839134216,0.023193359375,3579.2,-20.52,,,,
669,212992,318,208,0.0014757998,-1.7272170931100845,0.09576064000000001,0.0017235297709703445,0.048653450794517994,0.0002394016,-0.001297239272389561,828,0.8654284477233887,0.009033203125,3581.64,-20.52,,,,
670,214016,319,209,0.003062837,-1.7153402343392372,0.09574016,0.02028789557516575,0.06833474594168365,0.0002393504,-0.0016819360898807645,832,0.6254035830497742,0.08251953125,3582.37,-20.51,,,,
671,215040,320,210,0.0025338368,-1.7201984077692032,0.09571968,0.01093784999102354,0.05707098823040724,0.0002392992,-0.0010221267002634704,836,0.7469154596328735,0.095947265625,3582.37,-20.51,,,,
672,216064,321,211,0.0028981327,-1.7181296274065971,0.0956992,-0.008185282349586487,0.05140598141588271,0.00023924799999999998,-0.0013309200876392424,840,0.6872298717498779,0.093994140625,3572.65,-20.51,,,,
673,217088,322,212,0.0031230152,-1.7380017936229706,0.09567872,-0.007888860069215298,0.03896768391132355,0.00023919679999999998,-0.002768361126072705,844,0.7935430407524109,0.091552734375,3572.67,-20.51,,,,
674,218112,323,213,0.0010839999,-1.7362542524933815,0.09565824,-0.0007602628320455551,0.05009078700095415,0.00023914560000000003,-0.00046925179776735604,848,0.8081792593002319,0.0087890625,3555.96,-20.5,,,,
675,219136,324,214,0.0018713919,-1.7443169951438904,0.09563776000000002,0.01041475124657154,0.05405894783325493,0.00023909440000000003,-0.00222574092913419,852,0.9035215377807617,0.03125,3555.96,-20.5,,,,
676,220160,325,215,0.0005671529,-1.7531261667609215,0.09561728000000001,0.0018119513988494873,0.06234113802202046,0.00023904320000000002,-0.0010071482975035906,856,0.379949152469635,0.00537109375,3554.36,-20.5,,,,
677,221184,326,216,0.0014556797,-1.7508545890450478,0.09559680000000001,-0.0024805255234241486,0.035009637009352446,0.00023899200000000002,-0.0015261908702086657,860,0.8115987181663513,0.009033203125,3560.72,-20.49,,,,
