time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
42,647,27,27648,-1.7515756487846375,0.0002486688,0.28194522857666016,-0.0015366216539405286,0.0024527581,0.09946752,0.051025390625,0.07606573216617107,0.005970127880573273,104,3785.8,-20.36,,,,
43,655,28,28672,-1.747876562178135,0.0002486176,0.26321256160736084,-0.0024760338419582695,0.0034076702,0.09944704,0.095703125,0.082827003672719,0.024492263793945312,108,3785.8,-20.36,,,,
44,663,29,29696,-1.759060226380825,0.0002485664,0.2731444239616394,-9.562511695548892e-05,0.0010474477,0.09942656,0.0,0.10023737093433738,0.027881933376193047,112,3785.8888888888887,-20.333333333333332,,,,
45,671,30,30720,-1.7529329136013985,0.0002485152,0.33520692586898804,-0.0017828596755862236,0.003222503,0.09940608000000001,0.06494140625,0.09179542912170291,0.0182014312595129,116,3807.964285714286,-20.285714285714285,,,,
46,678,31,31744,-1.7473383471369743,0.000248464,0.2372591495513916,-0.0016237149247899652,0.0020241952,0.0993856,0.12109375,0.09546380629763007,0.018742896616458893,120,3800.0,-20.35483870967742,,,,
47,685,32,32768,-1.7375620678067207,0.0002484128,0.3487739562988281,-0.0018821577541530132,0.0019466963,0.09936512,0.033203125,0.1115975072607398,0.03175743669271469,124,3782.59375,-20.375,,,,
48,692,33,33792,-1.7291630059480667,0.0002483616,0.2549836039543152,-0.0018372796766925603,0.0017354744,0.09934464,0.07763671875,0.11495502851903439,0.03465598076581955,128,3782.59375,-20.375,,,,
49,698,34,34816,-1.7155840992927551,0.0002483104,0.288141131401062,-0.002848728734534234,0.0013875632,0.09932416,0.0751953125,0.08942151116207242,0.02871612459421158,132,3789.909090909091,-20.393939393939394,,,,
50,704,35,35840,-1.7204319089651108,0.00024825920000000004,0.46139204502105713,-0.0006201000069268048,0.003960063,0.09930368,0.12939453125,0.06992161739617586,0.010002104565501213,136,3789.909090909091,-20.393939393939394,,,,
51,710,36,36864,-1.7170944511890411,0.00024820800000000003,0.4436687231063843,-0.000136882794322446,0.00085018785,0.09928320000000002,0.0009765625,0.0612357622012496,0.011615430936217308,140,3777.5882352941176,-20.41176470588235,,,,
52,716,37,37888,-1.6992462202906609,0.00024815680000000003,0.5086661577224731,-0.0024467064649797976,0.00304831,0.09926272000000001,0.07177734375,0.09011698700487614,0.030240094289183617,144,3760.5263157894738,-20.342105263157894,,,,
53,721,38,38912,-1.6931335777044296,0.0002481056,0.46520084142684937,0.00015698382048867643,0.0024917282,0.09924224000000001,0.030517578125,0.0927253607660532,0.040265388786792755,148,3760.5263157894738,-20.342105263157894,,,,
54,726,39,39936,-1.680389367043972,0.0002480544,0.3253684639930725,-0.001644978707190603,0.0019767664,0.09922176,0.075439453125,0.11070768255740404,0.033691056072711945,152,3758.3846153846152,-20.333333333333332,,,,
55,731,40,40960,-1.686797097325325,0.0002480032,0.6151596307754517,-0.0015751137398183346,0.0035115788,0.09920128,0.144287109375,0.03962426877114922,0.002488521859049797,156,3769.65,-20.3,,,,
56,736,41,41984,-1.6991427466273308,0.000247952,0.5917835235595703,-0.0028713500942103565,0.0029545731,0.09918080000000001,0.089599609375,0.07361190533265471,0.00800187699496746,160,3758.0975609756097,-20.317073170731707,,,,
58,741,42,43008,-1.7106451317667961,0.0002479008,0.27431780099868774,0.0017663888284005225,0.0004728682,0.09916032000000001,0.048095703125,0.11533509520813823,0.039980292320251465,164,3758.0975609756097,-20.317073170731707,,,,
59,745,43,44032,-1.7197608053684235,0.0002478496,0.2078261375427246,-0.00023528485326096416,0.0009333821,0.09913984,0.0,0.08326855208724737,0.018807891756296158,168,3747.095238095238,-20.333333333333332,,,,
60,749,44,45056,-1.7403594925999641,0.0002477984,0.43385475873947144,-0.0009351063636131585,0.002204071,0.09911936,0.04541015625,0.06424726056866348,0.011445458978414536,172,3744.088888888889,-20.333333333333332,,,,
61,754,45,46080,-1.7367598786950111,0.0002477472,0.6581213474273682,-0.00211498694261536,0.003635264,0.09909888,0.078125,0.06848659529350698,0.008983448147773743,176,3738.4347826086955,-20.32608695652174,,,,
62,758,46,47104,-1.7180307656526566,0.000247696,0.385728120803833,-0.002519945439416915,0.0018927893,0.09907840000000001,0.056396484375,0.12281140452250838,0.03939467668533325,180,3751.2916666666665,-20.291666666666668,,,,
63,762,47,48128,-1.713076800107956,0.0002476448,0.658008873462677,0.0003405791358090937,0.0009500475,0.09905792000000001,0.00048828125,0.08793249353766441,0.02669656090438366,184,3751.2916666666665,-20.291666666666668,,,,
64,766,48,49152,-1.7095876336097717,0.0002475936,0.4333447813987732,0.0001292969100177288,0.00017041451,0.09903744,0.0,0.08189555630087852,0.016409393399953842,188,3751.2916666666665,-20.291666666666668,,,,
,,,50000,-1.7137812227010727,0.0002475424,0.6281282305717468,-0.0017904695705510676,0.0033546933,0.09901696,0.139892578125,0.049317242577672005,-0.003282347694039345,192,,,3056.0,3056.0,-0.1333334,-21.0
77,645,49,50176,,,,,,,,,,,3758.2244897959185,-20.285714285714285,,,,
78,649,50,51200,-1.7298552095890045,0.0002474912,0.5627273321151733,-0.0011196427512913942,0.0030287283,0.09899648,0.06884765625,0.06704851891845465,0.008644254878163338,196,3742.294117647059,-20.313725490196077,,,,
79,654,51,52224,-1.7047458738088608,0.00024744,0.6748175621032715,-0.0012670763535425067,0.003735178,0.09897600000000001,0.066162109375,0.06074199522845447,0.010325191542506218,200,3740.480769230769,-20.326923076923077,,,,
80,658,52,53248,-1.7040385231375694,0.00024738879999999997,0.7222945690155029,-0.0005059186369180679,0.002436552,0.09895552,0.03466796875,0.07354239467531443,0.01057852990925312,204,3733.7818181818184,-20.345454545454544,,,,
81,662,53,54272,-1.715968370437622,0.0002473376,0.6820894479751587,-0.0010902156354859471,0.0027136207,0.09893504,0.06396484375,0.07554268604144454,0.008932888507843018,208,3726.8928571428573,-20.339285714285715,,,,
82,667,54,55296,-1.695913016796112,0.0002472864,0.35914522409439087,-0.0012248139246366918,0.0020180545,0.09891456,0.01025390625,0.11453835153952241,0.04885341227054596,212,3726.8928571428573,-20.339285714285715,,,,
83,671,55,56320,-1.7021021246910095,0.0002472352,0.2779618501663208,-0.001322789175901562,0.0018228402,0.09889408,0.0146484375,0.09459046879783273,0.029194090515375137,216,3726.8928571428573,-20.339285714285715,,,,
84,675,56,57344,-1.6889334693551064,0.000247184,0.4618496894836426,-0.0004661433049477637,0.0016384452,0.0988736,0.037841796875,0.05212795431725681,0.010232925415039062,220,3726.8928571428573,-20.339285714285715,,,,
85,679,57,58368,-1.6863568499684334,0.0002471328,0.46606576442718506,0.00018411100609228015,0.00046288891,0.09885312000000002,0.000244140625,0.05169131397269666,0.008377190679311752,224,3733.844827586207,-20.344827586206897,,,,
86,682,58,59392,-1.6833823770284653,0.0002470816,0.7899295687675476,-0.002232809318229556,0.0036163877,0.09883264000000001,0.11181640625,0.05170539626851678,0.007733585312962532,228,3716.934426229508,-20.34426229508197,,,,
88,686,59,60416,-1.6773863583803177,0.0002470304,0.7085057497024536,-0.002107422915287316,0.0034462817,0.09881216000000001,0.153564453125,0.06632233504205942,0.011688731610774994,232,3716.1111111111113,-20.349206349206348,,,,
89,689,60,61440,-1.6904833987355232,0.0002469792,0.6318241357803345,-0.0024706495460122824,0.0022906163,0.09879168,0.1064453125,0.07192963175475597,0.01945791020989418,236,3716.1111111111113,-20.349206349206348,,,,
90,693,61,62464,-1.704269140958786,0.000246928,0.36870694160461426,-0.0011542249121703207,0.002644253,0.0987712,0.046875,0.09740366274490952,0.01522807963192463,240,3716.1111111111113,-20.349206349206348,,,,
91,697,62,63488,-1.7038651704788208,0.0002468768,0.7862709164619446,-0.0005560063873417675,0.00073415105,0.09875072000000001,0.01123046875,0.0717908563092351,0.012726990506052971,244,3728.34375,-20.328125,,,,
92,700,63,64512,-1.683512419462204,0.00024682560000000004,0.4693096876144409,-0.0032187445322051644,0.0029538316,0.09873024000000001,0.126220703125,0.07621359126642346,0.02177991159260273,248,3728.34375,-20.328125,,,,
93,703,64,65536,-1.6593944132328033,0.00024677440000000003,0.5923681259155273,-0.0023761551710776985,0.0023306357,0.09870976000000001,0.093505859375,0.08285181829705834,0.017106065526604652,252,3716.716417910448,-20.35820895522388,,,,
94,706,65,66560,-1.6521397978067398,0.00024672320000000003,0.715813159942627,-0.0005983371520414948,0.0028356991,0.09868928,0.08349609375,0.08086401969194412,0.0241624116897583,256,3707.5942028985505,-20.347826086956523,,,,
95,710,66,67584,-1.6438192948698997,0.000246672,0.7796474099159241,0.00014665827620774508,0.00074233563,0.0986688,0.01611328125,0.06050654919818044,0.012887142598628998,260,3707.5942028985505,-20.347826086956523,,,,
96,713,67,68608,-1.6304550543427467,0.0002466208,0.7901096940040588,-0.0006443409947678447,0.0010278216,0.09864832000000001,0.00146484375,0.05250167101621628,0.006332607939839363,264,3719.492957746479,-20.323943661971832,,,,
97,716,68,69632,-1.6626974046230316,0.0002465696,0.826285719871521,-0.001551338384160772,0.0020318897,0.09862784000000001,0.0625,0.039115081541240215,-0.0029643718153238297,268,3716.847222222222,-20.333333333333332,,,,
98,719,69,70656,-1.66812152415514,0.0002465184,0.6974653005599976,-0.0005995118408463895,0.0013445187,0.09860736,0.00439453125,0.056516839656978846,0.008666986599564552,272,3716.847222222222,-20.333333333333332,,,,
99,722,70,71680,-1.6717978417873383,0.0002464672,0.7434290647506714,-9.909173240885139e-05,0.00043736055,0.09858688,0.0,0.02269306976813823,-0.005704611539840698,276,3690.4133333333334,-20.36,,,,
100,725,71,72704,-1.6921584829688072,0.000246416,0.7730082869529724,-0.0022295756643870845,0.0030430618,0.0985664,0.112060546875,0.08093134639784694,0.03412504494190216,280,3690.8947368421054,-20.355263157894736,,,,
101,727,72,73728,-1.693158395588398,0.0002463648,0.8324395418167114,8.349580457434058e-05,0.00071512896,0.09854592000000001,0.000244140625,0.034370350069366395,-0.007019583135843277,284,3688.883116883117,-20.363636363636363,,,,
102,730,73,74752,-1.7187305316329002,0.0002463136,0.796101987361908,-0.0029443149687722325,0.0017136752,0.09852544,0.094970703125,0.04391671088524163,-0.00251852348446846,288,3672.8607594936707,-20.379746835443036,,,,
,,,75000,-1.7132900059223175,0.0002462624,0.7699498534202576,-0.0028458759770728648,0.0033039672,0.09850496,0.06298828125,0.04438490001484752,-0.00257718563079834,292,,,3056.0,3056.0,-0.1333334,-21.0
115,653,74,75776,,,,,,,,,,,3672.8607594936707,-20.379746835443036,,,,
116,656,75,76800,-1.7147385105490685,0.0002462112,0.4262363314628601,-0.0020228802459314466,0.0013839572,0.09848448,0.030517578125,0.08080649748444557,0.02754080295562744,296,3668.15,-20.3875,,,,
117,659,76,77824,-1.712562419474125,0.00024616,0.6523103713989258,-0.0021937302371952683,0.0023730274,0.098464,0.054443359375,0.06706646177917719,0.009551037102937698,300,3655.5,-20.402439024390244,,,,
118,662,77,78848,-1.7003757655620575,0.0002461088,0.7766497135162354,-4.27807099185884e-05,0.0037026736,0.09844352,0.109375,0.04680144530721009,0.004576127976179123,304,3646.2619047619046,-20.404761904761905,,,,
119,665,78,79872,-1.7117936983704567,0.0002460576,0.5750038623809814,0.00035075191408395767,0.00031721545,0.09842304,0.000732421875,0.10709466272965074,0.03271649777889252,308,3646.2619047619046,-20.404761904761905,,,,
121,668,79,80896,-1.7163997367024422,0.00024600640000000003,0.4877513647079468,-0.0018519432342145592,0.0012651973,0.09840256000000001,0.016845703125,0.07089478569105268,0.010204978287220001,312,3638.767441860465,-20.406976744186046,,,,
122,671,80,81920,-1.7272428646683693,0.0002459552,0.543007493019104,-0.001047646946972236,0.0016668683,0.09838208000000001,0.01611328125,0.07440737448632717,0.022963780909776688,316,3638.735632183908,-20.413793103448278,,,,
123,674,81,82944,-1.7506108283996582,0.000245904,0.49012458324432373,-0.00182910670991987,0.0019045083,0.09836160000000001,0.00634765625,0.07642435329034925,0.008244652301073074,320,3638.735632183908,-20.413793103448278,,,,
124,676,82,83968,-1.7582310438156128,0.0002458528,0.4349002242088318,-0.003909301507519558,0.002984806,0.09834112,0.081787109375,0.07578373374417424,0.012059161439538002,324,3638.375,-20.40909090909091,,,,
125,679,83,84992,-1.7509243413805962,0.0002458016,0.5292945504188538,-0.001438955165212974,0.0020310325,0.09832064000000001,0.030029296875,0.07370577310211957,0.014837464317679405,328,3638.375,-20.40909090909091,,,,
126,681,84,86016,-1.7526754215359688,0.0002457504,0.5137277841567993,-0.0007210162875708193,0.0007355636,0.09830016000000001,0.0,0.05910478415898979,0.0047654565423727036,332,3643.3444444444444,-20.4,,,,
127,684,85,87040,-1.7579624354839325,0.0002456992,0.6717408299446106,-0.0014822696975897998,0.0017260434,0.09827968000000001,0.001953125,0.07882671663537621,0.005216000601649284,336,3641.913043478261,-20.402173913043477,,,,
128,687,86,88064,-1.724096953868866,0.000245648,0.7776721715927124,-0.00041643698932603,0.0030896459,0.0982592,0.0771484375,0.06484417291358113,0.01263485662639141,340,3654.4086021505377,-20.408602150537636,,,,
129,689,87,89088,-1.7364211529493332,0.0002455968,0.35558223724365234,-0.001937929104315117,0.0024678693,0.09823872,0.04638671875,0.09369137464091182,0.02295754849910736,344,3654.3829787234044,-20.414893617021278,,,,
130,692,88,90112,-1.7326071113348007,0.0002455456,0.7488887906074524,-0.0007299026183318347,0.0018687525,0.09821824000000001,0.00634765625,0.06341168330982327,0.005310295149683952,348,3664.1473684210528,-20.410526315789475,,,,
131,694,89,91136,-1.7598459124565125,0.0002454944,0.7345530390739441,-0.003287957573775202,0.0036380969,0.09819776000000001,0.136962890625,0.055362345883622766,0.0033527109771966934,352,3663.6145833333335,-20.40625,,,,
132,696,90,92160,-1.7612913846969604,0.0002454432,0.5486570596694946,-0.0009189436968881637,0.00090344314,0.09817728,0.0,0.0806109425611794,0.020247003063559532,356,3663.6145833333335,-20.40625,,,,
133,699,91,93184,-1.751975767314434,0.000245392,0.3269694447517395,-0.00043957532034255564,0.00081517885,0.0981568,0.000732421875,0.09743028739467263,0.026384834200143814,360,3663.453608247423,-20.412371134020617,,,,
134,701,92,94208,-1.7419476434588432,0.0002453408,0.5588160753250122,-0.0008373779710382223,0.0013862131,0.09813632,0.065185546875,0.0780834536999464,0.022671610116958618,364,3662.939393939394,-20.414141414141415,,,,
135,703,93,95232,-1.748965598642826,0.0002452896,0.6681845188140869,0.00031833944376558065,0.00018038467,0.09811584000000001,0.0,0.0929460795596242,0.029687659814953804,368,3669.61,-20.41,,,,
136,706,94,96256,-1.7307967841625214,0.0002452384,0.6569750308990479,-0.00251280446536839,0.002773182,0.09809536,0.059326171875,0.07724087778478861,0.009878365322947502,372,3669.61,-20.41,,,,
137,708,95,97280,-1.7214397937059402,0.0002451872,0.7452523708343506,-0.0030038038676138967,0.0034693829,0.09807488,0.09033203125,0.03935334179550409,-0.007152993232011795,376,3680.64,-20.39,,,,
138,710,96,98304,-1.7375018298625946,0.000245136,0.8253204822540283,-0.005105847027152777,0.004484064,0.0980544,0.27880859375,0.043483086046762764,-0.002304486930370331,380,3680.64,-20.39,,,,
139,712,97,99328,-1.7314222678542137,0.0002450848,0.7165895104408264,-0.003300693933852017,0.0022908913,0.09803392,0.13134765625,0.042194180423393846,0.0015096943825483322,384,3702.93,-20.34,,,,
,,,100000,-1.7297575697302818,0.0002450336,0.8042675852775574,-0.0024513464013580233,0.0022533927,0.09801344000000001,0.07568359375,0.07076378143392503,0.008982628583908081,388,,,3056.0,3056.0,-0.1333334,-21.0
152,656,98,100352,,,,,,,,,,,3694.96,-20.35,,,,
153,658,99,101376,-1.72775150090456,0.0002449824,0.6669190526008606,-0.0003650318249128759,0.0021203586,0.09799296,0.04443359375,0.0623119818046689,0.01451960764825344,392,3664.88,-20.37,,,,
154,660,100,102400,-1.7398885861039162,0.0002449312,0.8262256979942322,-0.0014884921256452799,0.001739751,0.09797248,0.016357421875,0.05580584146082401,0.006052643060684204,396,3664.88,-20.37,,,,
155,663,101,103424,-1.736029528081417,0.00024488,0.5055081844329834,-0.0010044864611700177,0.0014726331,0.097952,0.004638671875,0.07031684392131865,0.0047499388456344604,400,3664.88,-20.37,,,,
157,665,102,104448,-1.7555399239063263,0.0002448288,0.6672250032424927,-0.0009999542962759733,0.0021251584,0.09793152000000001,0.02294921875,0.05576268443837762,0.012374138459563255,404,3659.52,-20.38,,,,
158,667,103,105472,-1.7561705335974693,0.0002447776,0.7582083940505981,-0.002506754593923688,0.001642078,0.09791104,0.00439453125,0.04064190131612122,-0.004256837069988251,408,3659.52,-20.38,,,,
159,669,104,106496,-1.7500383257865906,0.00024472640000000004,0.6547058820724487,-0.0031238957890309393,0.0023266394,0.09789056000000002,0.0654296875,0.07855942845344543,0.011349065229296684,412,3662.0,-20.38,,,,
160,671,105,107520,-1.753412127494812,0.00024467520000000004,0.6536121368408203,-0.002206722303526476,0.0009678405,0.09787008000000001,0.0078125,0.08435161295346916,0.011722991243004799,416,3665.64,-20.37,,,,
161,673,106,108544,-1.7588334754109383,0.00024462400000000003,0.7877475023269653,-0.0013971354928798974,0.001182742,0.09784960000000001,0.00146484375,0.03874507581349462,-0.0019040387123823166,420,3665.83,-20.38,,,,
162,675,107,109568,-1.7685929164290428,0.00024457280000000003,0.7552890777587891,-0.0013849317620042711,0.0020029955,0.09782912,0.00927734375,0.07667587092146277,0.014356361702084541,424,3665.83,-20.38,,,,
163,677,108,110592,-1.7610650137066841,0.00024452160000000003,0.47277384996414185,-0.001195810327772051,0.0008003568,0.09780864,0.109130859375,0.08301952993497252,0.011496081948280334,428,3665.83,-20.38,,,,
164,679,109,111616,-1.746997021138668,0.0002444704,0.7753515243530273,-0.0020777716126758605,0.0030140616,0.09778816000000001,0.078857421875,0.046166837913915515,0.001172063872218132,432,3669.86,-20.38,,,,
165,681,110,112640,-1.7533886283636093,0.0002444192,0.8786745667457581,-0.001139282074291259,0.0017095683,0.09776768000000001,0.013671875,0.04371261561755091,-0.0016663577407598495,436,3671.77,-20.37,,,,
166,683,111,113664,-1.7519981861114502,0.000244368,0.7760062217712402,-0.0014826762489974499,0.0019455944,0.0977472,0.026611328125,0.04298021108843386,0.016315417364239693,440,3671.77,-20.37,,,,
167,685,112,114688,-1.7390775680541992,0.0002443168,0.4722129702568054,-0.0009633252047933638,0.0014818908,0.09772672,0.001953125,0.07112139952369034,0.02279847487807274,444,3648.0,-20.4,,,,
168,687,113,115712,-1.729290246963501,0.0002442656,0.7932745814323425,-0.0024700603680685163,0.0034653707,0.09770624,0.109130859375,0.054587124614045024,0.007659612223505974,448,3642.19,-20.4,,,,
169,689,114,116736,-1.7354651466012,0.0002442144,0.670770525932312,-0.0010700788698159158,0.002158932,0.09768576000000001,0.044677734375,0.07648101449012756,0.017821745947003365,452,3642.19,-20.4,,,,
170,691,115,117760,-1.7295835465192795,0.0002441632,0.5775367021560669,-0.0028509714466053993,0.0027188868,0.09766528000000001,0.155029296875,0.05793286906555295,-7.333233952522278e-05,456,3638.15,-20.41,,,,
171,693,116,118784,-1.7413553595542908,0.000244112,0.6499500274658203,-0.002669651119504124,0.0026762758,0.0976448,0.050537109375,0.06960316118784249,0.010615067556500435,460,3634.36,-20.42,,,,
172,695,117,119808,-1.743577666580677,0.0002440608,0.7475031614303589,-0.002211094892118126,0.0030779813,0.09762432,0.044921875,0.04431057977490127,-0.001271842047572136,464,3634.36,-20.42,,,,
173,696,118,120832,-1.7510297670960426,0.0002440096,0.5071663856506348,-0.004277767322491854,0.0042664385,0.09760384,0.19287109375,0.05905985250137746,-0.007042553275823593,468,3634.36,-20.42,,,,
174,698,119,121856,-1.7615259513258934,0.00024395839999999998,0.5382965207099915,-0.00025177738280035555,0.0006250366,0.09758336000000001,0.0,0.06958103505894542,0.004185738041996956,472,3631.71,-20.41,,,,
175,700,120,122880,-1.7660439684987068,0.0002439072,0.7835901975631714,-0.0006700032972730696,0.0007679228,0.09756288,0.00048828125,0.046571091981604695,0.005338970571756363,476,3627.4,-20.4,,,,
176,702,121,123904,-1.752244159579277,0.000243856,0.8343798518180847,-0.0010996304627042264,0.003377913,0.0975424,0.091796875,0.053444599034264684,-0.001379912719130516,480,3634.13,-20.38,,,,
177,703,122,124928,-1.7389639168977737,0.0002438048,0.8773971199989319,-0.0016848823870532215,0.0017540487,0.09752192,0.005859375,0.03282634436618537,-0.004019865766167641,484,3626.89,-20.38,,,,
,,,125000,-1.7384809255599976,0.0002437536,0.6911992430686951,-0.000977072340901941,0.0019364944,0.09750144,0.04150390625,0.08044315362349153,0.016613958403468132,488,,,3056.0,3056.0,-0.1333334,-21.0
191,658,123,125952,,,,,,,,,,,3626.18,-20.38,,,,
192,660,124,126976,-1.7277482002973557,0.0002437024,0.7956401109695435,-0.00024505244800820947,0.0015472608,0.09748096,0.00830078125,0.07346718083135784,0.008511384949088097,492,3629.69,-20.4,,,,
193,662,125,128000,-1.7056545242667198,0.00024365120000000002,0.5840917825698853,-0.0012080934538971633,0.0015549117,0.09746048000000002,0.083251953125,0.07334227440878749,0.017105402424931526,496,3622.64,-20.41,,,,
194,664,126,129024,-1.6873333975672722,0.0002436,0.6077746152877808,-0.0005478984676301479,0.0013553128,0.09744000000000001,0.07958984375,0.07653677882626653,0.022457193583250046,500,3625.14,-20.41,,,,
195,666,127,130048,-1.6498919948935509,0.0002435488,0.6669549942016602,0.001932954997755587,0.0022879357,0.09741952000000001,0.3388671875,0.07030856236815453,0.016511501744389534,504,3633.26,-20.42,,,,
196,667,128,131072,-1.676162526011467,0.0002434976,0.7814404964447021,-0.00030978655559010804,0.00043935626,0.09739904,0.064208984375,0.05224716663360596,0.004401907324790955,508,3633.26,-20.42,,,,
197,669,129,132096,-1.6805349066853523,0.0002434464,0.7425499558448792,-0.000613084965152666,0.0010522385,0.09737856,0.00732421875,0.045686284778639674,-0.00016104988753795624,512,3633.16,-20.43,,,,
198,671,130,133120,-1.7100802212953568,0.00024339520000000002,0.6739994883537292,-0.0006076677236706018,0.0015228153,0.09735808000000001,0.009521484375,0.08901433320716023,0.028686508536338806,516,3631.66,-20.44,,,,
199,672,131,134144,-1.7083125412464142,0.00024334400000000002,0.7476119995117188,-0.0021052866941317916,0.0015600175,0.09733760000000001,0.05126953125,0.047437135595828295,-0.003681965172290802,520,3631.66,-20.44,,,,
200,674,132,135168,-1.7154648825526237,0.00024329280000000002,0.43889319896698,-0.0006952864641789347,0.0009913958,0.09731712000000001,0.0,0.06697912188246846,0.010162517428398132,524,3631.66,-20.44,,,,
201,676,133,136192,-1.7081365436315536,0.0002432416,0.6497856378555298,-0.0015028071939013898,0.0021357432,0.09729664,0.055908203125,0.04314729827456176,-0.0025935955345630646,528,3633.7,-20.44,,,,
202,677,134,137216,-1.7148916125297546,0.0002431904,0.787249743938446,0.000179516791831702,0.00061094854,0.09727616,0.01171875,0.08220113068819046,0.0213669054210186,532,3625.9,-20.46,,,,
203,679,135,138240,-1.689607672393322,0.0002431392,0.6945327520370483,-0.00011805101530626416,0.0011881453,0.09725568000000001,0.03369140625,0.08435505582019687,0.02247030660510063,536,3625.9,-20.46,,,,
204,680,136,139264,-1.6943587735295296,0.000243088,0.5011749267578125,-0.0007459326880052686,0.0011609034,0.09723520000000001,0.014404296875,0.08759708004072309,0.02103821001946926,540,3630.41,-20.44,,,,
205,682,137,140288,-1.6863550320267677,0.0002430368,0.7696007490158081,-0.0011281145852990448,0.0014801694,0.09721472,0.02978515625,0.038729754742234945,-0.0069056302309036255,544,3633.87,-20.42,,,,
206,684,138,141312,-1.679196484386921,0.0002429856,0.776993453502655,-0.0002450118772685528,0.00030669023,0.09719424,0.109375,0.05487044691108167,0.011421849951148033,548,3644.38,-20.41,,,,
207,685,139,142336,-1.6955243051052094,0.0002429344,0.7123631834983826,-0.0006039176951162517,0.0014022302,0.09717376,0.000732421875,0.05830084765329957,-0.00031646527349948883,552,3640.86,-20.41,,,,
208,687,140,143360,-1.683762066066265,0.00024288319999999999,0.6551734805107117,-0.001014150446280837,0.0026339768,0.09715328000000001,0.0634765625,0.08728048857301474,0.01762108877301216,556,3631.4,-20.42,,,,
209,688,141,144384,-1.6889978498220444,0.000242832,0.6949769258499146,-0.0021713993919547647,0.0027476111,0.0971328,0.08251953125,0.059094354743137956,4.8074871301651e-06,560,3636.93,-20.4,,,,
210,690,142,145408,-1.6879882961511612,0.0002427808,0.6967705488204956,-0.0009766583680175245,0.0014392904,0.09711232,0.006591796875,0.05943790706805885,0.009699404239654541,564,3635.13,-20.41,,,,
211,691,143,146432,-1.6751834005117416,0.0002427296,0.8209948539733887,-0.003021363721927628,0.0033312624,0.09709184,0.103515625,0.0320370962144807,-0.011129805818200111,568,3635.13,-20.41,,,,
212,693,144,147456,-1.687617614865303,0.0002426784,0.7351752519607544,0.0003413655940676108,0.0013121022,0.09707136,0.020751953125,0.05675612250342965,0.010676754638552666,572,3627.39,-20.42,,,,
213,694,145,148480,-1.6942561119794846,0.0002426272,0.8223558068275452,-0.0010690079943742603,0.0012435432,0.09705088,0.038330078125,0.05601854855194688,0.0063555240631103516,576,3621.16,-20.43,,,,
214,695,146,149504,-1.6884084939956665,0.00024257600000000002,0.4652789831161499,0.0001653861254453659,0.0003743943,0.09703040000000002,0.000244140625,0.08594219572842121,0.019217511638998985,580,3626.96,-20.43,,,,
,,,150000,-1.6851228922605515,0.0002425248,0.7432034015655518,-0.0008518256363458931,0.0009971901,0.09700992000000001,0.0,0.06119914632290602,0.012169064953923225,584,,,3056.0,3056.0,-0.1333334,-21.0
228,658,147,150528,,,,,,,,,,,3625.28,-20.43,,,,
229,660,148,151552,-1.6965444162487984,0.0002424736,0.48582756519317627,0.00015686190454289317,0.0002973611,0.09698944000000001,0.00048828125,0.08977074781432748,0.0186667088419199,588,3625.28,-20.43,,,,
230,661,149,152576,-1.6980906277894974,0.0002424224,0.5176465511322021,-0.001825699204346165,0.0009377732,0.09696896,0.0400390625,0.06569292396306992,0.011192917823791504,592,3626.94,-20.44,,,,
231,663,150,153600,-1.6845614463090897,0.0002423712,0.7453731894493103,-0.00020084145944565535,0.0013528091,0.09694848,0.007080078125,0.053539717802777886,0.007186755537986755,596,3620.32,-20.44,,,,
232,664,151,154624,-1.70061045140028,0.00024232000000000002,0.8458177447319031,-0.000358840188710019,0.0005823577,0.09692800000000001,0.012939453125,0.0366697390563786,0.0003727097064256668,600,3620.32,-20.44,,,,
233,666,152,155648,-1.7055384814739227,0.00024226880000000002,0.6585706472396851,-0.00035285469493828714,0.000668387,0.09690752000000001,0.001220703125,0.06680285395123065,0.01483246497809887,604,3630.48,-20.41,,,,
234,667,153,156672,-1.7028499320149422,0.00024221760000000002,0.7538593411445618,-0.00045213030534796417,0.0007125137,0.09688704000000001,0.00634765625,0.057966122636571527,0.006460791453719139,608,3634.2,-20.43,,,,
235,669,154,157696,-1.7171976491808891,0.0002421664,0.8498860597610474,-0.0007822929765097797,0.0011492542,0.09686656,0.0283203125,0.06802218360826373,0.015294885262846947,612,3634.57,-20.43,,,,
236,670,155,158720,-1.7020111232995987,0.0002421152,0.7997878193855286,-0.0008542302530258894,0.0010461598,0.09684608,0.00830078125,0.056906220968812704,0.005188563838601112,616,3634.57,-20.43,,,,
237,672,156,159744,-1.6884085610508919,0.000242064,0.6046686172485352,-0.0010151865135412663,0.0011095046,0.09682560000000001,0.002197265625,0.052706019720062613,0.002354765310883522,620,3624.08,-20.45,,,,
238,673,157,160768,-1.6787677109241486,0.0002420128,0.8047842383384705,-0.00044600421097129583,0.00088776223,0.09680512000000001,0.010009765625,0.03968529892154038,-0.0013024136424064636,624,3626.02,-20.44,,,,
