time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
130,133120,201,661,0.0023834663,0.02473107085097581,516,-1.7474475651979446,-0.0033844405552372336,0.00024339520000000002,-0.012278575450181961,0.8342393040657043,0.09735808000000001,0.094970703125,-20.49,3591.14,,,,
131,134144,202,663,0.0020593698,0.0686027396004647,520,-1.7365047335624695,-0.0011940705589950085,0.00024334400000000002,0.027289433404803276,0.7824190258979797,0.09733760000000001,0.109130859375,-20.49,3590.68,,,,
132,135168,203,664,0.0022856607,0.05219288798980415,524,-1.740334801375866,-0.0018358674133196473,0.00024329280000000002,0.003984980285167694,0.7304575443267822,0.09731712000000001,0.079833984375,-20.5,3590.8,,,,
133,136192,204,666,0.0013082825,0.04806669964455068,528,-1.7331746369600296,-0.00027835473883897066,0.0002432416,0.008679539896547794,0.8083030581474304,0.09729664,0.013427734375,-20.5,3590.8,,,,
134,137216,205,668,0.0010952945,0.044986183289438486,532,-1.7307455837726593,-0.0007369599188677967,0.0002431904,-0.006774952635169029,0.6030508875846863,0.09727616,0.029052734375,-20.51,3586.37,,,,
135,138240,206,669,0.0007982924,0.06632299209013581,536,-1.7210203856229782,-0.0010714842937886715,0.0002431392,0.006710527464747429,0.6962170600891113,0.09725568000000001,0.01513671875,-20.52,3584.17,,,,
136,139264,207,671,0.0027645621,0.04370072716847062,540,-1.716170184314251,-0.0023757712333463132,0.000243088,-0.001148393377661705,0.7789672017097473,0.09723520000000001,0.158447265625,-20.52,3581.37,,,,
137,140288,208,672,0.0032867584,0.041300451615825295,544,-1.7078967466950417,-0.0019500867929309607,0.0002430368,0.0002665836364030838,0.8550658822059631,0.09721472,0.08984375,-20.53,3573.86,,,,
138,141312,209,674,0.00071729056,0.049267249181866646,548,-1.7052264586091042,-0.0004562996909953654,0.0002429856,7.014907896518707e-05,0.7378015518188477,0.09719424,0.003173828125,-20.53,3573.86,,,,
139,142336,210,675,0.0014827452,0.034114866284653544,552,-1.6886416897177696,-0.0002817758941091597,0.0002429344,-0.007824629545211792,0.8698508739471436,0.09717376,0.025146484375,-20.53,3578.66,,,,
140,143360,211,677,0.0020654327,0.05119183147326112,556,-1.6931976526975632,-0.000629867659881711,0.00024288319999999999,-0.000865589827299118,0.8069800138473511,0.09715328000000001,0.058837890625,-20.53,3565.22,,,,
141,144384,212,678,0.004065153,0.04221731354482472,560,-1.6952443420886993,-0.003547597967553884,0.000242832,-0.0025652069598436356,0.8372485041618347,0.0971328,0.14111328125,-20.53,3559.28,,,,
142,145408,213,680,0.001923776,0.0766408802010119,564,-1.7069252133369446,-0.0017324697982985526,0.0002427808,0.008326254785060883,0.712224006652832,0.09711232,0.049560546875,-20.53,3559.28,,,,
143,146432,214,681,0.0018024519,0.04245203244499862,568,-1.6972398981451988,-0.0010890491539612412,0.0002427296,-0.004797389730811119,0.8190929889678955,0.09709184,0.069580078125,-20.55,3548.33,,,,
144,147456,215,683,0.002080442,0.07047412800602615,572,-1.7031375542283058,-0.0020628217607736588,0.0002426784,0.0022322293370962143,0.7146807312965393,0.09707136,0.04150390625,-20.55,3544.73,,,,
145,148480,216,684,0.0026197492,0.04236204153858125,576,-1.7021901309490204,-0.004361424129456282,0.0002426272,-0.003958836197853088,0.825138509273529,0.09705088,0.15087890625,-20.54,3538.16,,,,
146,149504,217,686,0.002603626,0.07174090202897787,580,-1.7178886383771896,-0.0009967879741452634,0.00024257600000000002,0.0111347995698452,0.7673197984695435,0.09703040000000002,0.059814453125,-20.53,3543.67,,,,
,150000,,,0.0014508143,0.031485398882068694,584,-1.7111025601625443,-0.001645462354645133,0.0002425248,-0.009814133867621422,0.8326155543327332,0.09700992000000001,0.0087890625,,,-21.0,3056.0,3056.0,-1.16
147,150528,231,649,,,,,,,,,,,-20.51,3554.57,,,,
148,151552,232,651,0.0020205681,0.04057327297050506,588,-1.7087574303150177,-0.002057972946204245,0.0002424736,-0.005625806748867035,0.8104164004325867,0.09698944000000001,0.098388671875,-20.49,3565.61,,,,
149,152576,233,652,0.0026795436,0.06843850063160062,592,-1.7078837528824806,-0.0012843456934206188,0.0002424224,0.013480709865689278,0.7366944551467896,0.09696896,0.071044921875,-20.49,3565.61,,,,
150,153600,234,654,0.0016352825,0.06571772531606257,596,-1.7021049931645393,-0.0005113738297950476,0.0002423712,0.011854423210024834,0.6173787117004395,0.09694848,0.02685546875,-20.49,3577.37,,,,
151,154624,235,655,0.0024690889,0.043927650433033705,600,-1.7198813036084175,-0.0016791571979410946,0.00024232000000000002,0.0031474288552999496,0.865108072757721,0.09692800000000001,0.029541015625,-20.49,3578.49,,,,
152,155648,236,657,0.002060809,0.04992884607054293,604,-1.7025757804512978,-0.0006015733815729618,0.00024226880000000002,-0.0012713279575109482,0.7166686058044434,0.09690752000000001,0.042236328125,-20.49,3578.17,,,,
153,156672,237,658,0.0002236325,0.0864565740339458,608,-1.709430143237114,0.0011229767987970263,0.00024221760000000002,0.01612182892858982,0.7298822402954102,0.09688704000000001,0.0068359375,-20.49,3578.17,,,,
154,157696,238,660,0.00063626224,0.03378918021917343,612,-1.7083636820316315,-0.0008812039159238338,0.0002421664,-0.0009879395365715027,0.7698478102684021,0.09686656,0.01513671875,-20.49,3578.17,,,,
155,158720,239,661,0.0012067935,0.028598059085197747,616,-1.7084211856126785,-0.0004937351332046092,0.0002421152,-0.011291617527604103,0.7444681525230408,0.09684608,0.00732421875,-20.48,3581.89,,,,
156,159744,240,662,0.0015351728,0.04612578614614904,620,-1.7327056750655174,-0.0014888794103171676,0.000242064,0.017012689262628555,0.8766766786575317,0.09682560000000001,0.02001953125,-20.48,3577.69,,,,
157,160768,241,664,0.0016629889,0.04240412870422006,624,-1.7299516424536705,-0.0015286860289052129,0.0002420128,-0.003717871382832527,0.7923893928527832,0.09680512000000001,0.0029296875,-20.48,3577.69,,,,
158,161792,243,665,0.002544709,0.06617417046800256,628,-1.7158104926347733,-0.001326662371866405,0.0002419616,0.0023535266518592834,0.5655516386032104,0.09678464,0.061767578125,-20.47,3568.88,,,,
159,162816,244,667,0.0011783158,0.0283238363917917,632,-1.7128964811563492,-0.0004772849497385323,0.0002419104,-0.01175654586404562,0.8536567091941833,0.09676416,0.011962890625,-20.47,3568.88,,,,
160,163840,245,668,0.0013129783,0.0504453768953681,636,-1.6878531202673912,-0.00039080806891433895,0.0002418592,0.02022504433989525,0.7145965099334717,0.09674368,0.08984375,-20.45,3578.69,,,,
161,164864,246,669,0.0023962988,0.039852756541222334,640,-1.7141824513673782,-0.001333034539129585,0.000241808,0.003492657095193863,0.783033013343811,0.09672320000000001,0.084228515625,-20.45,3576.29,,,,
162,165888,247,671,0.002347153,0.042224532924592495,644,-1.7177234962582588,-0.0019426328362897038,0.0002417568,-0.007581809535622597,0.7714949250221252,0.09670272,0.060546875,-20.45,3572.53,,,,
163,166912,248,672,0.002933487,0.04239803575910628,648,-1.7360901311039925,-0.0030069792992435396,0.0002417056,-0.004201669245958328,0.8930872082710266,0.09668224,0.05126953125,-20.48,3574.49,,,,
164,167936,249,673,0.0010846062,0.04011537472251803,652,-1.7312358990311623,-0.0005326554819475859,0.0002416544,-0.0001674983650445938,0.8185302019119263,0.09666176,0.022705078125,-20.48,3566.21,,,,
165,168960,250,674,0.0030772015,0.05479650991037488,656,-1.7251169830560684,-0.0032393126166425645,0.0002416032,0.0012095216661691666,0.7513468265533447,0.09664128,0.0859375,-20.48,3565.44,,,,
166,169984,251,676,0.00046091218,0.06086959387175739,660,-1.7280045673251152,-0.0007060396019369364,0.000241552,0.005579313263297081,0.7575210928916931,0.0966208,0.0048828125,-20.48,3565.44,,,,
167,171008,252,677,0.0014326316,0.05762819177471101,664,-1.7256102934479713,-0.0016010037652449682,0.0002415008,0.0027222875505685806,0.6111853122711182,0.09660032,0.056396484375,-20.47,3562.58,,,,
168,172032,253,678,0.002598582,0.05744351143948734,668,-1.720956340432167,-0.0028967820981051773,0.00024144959999999999,0.009168358519673347,0.6762869358062744,0.09657984,0.09912109375,-20.47,3562.58,,,,
169,173056,254,680,0.0023098225,0.030125699238851666,672,-1.7111592665314674,-0.0018057501292787492,0.0002413984,-0.003818720579147339,0.8183637857437134,0.09655936000000001,0.047119140625,-20.47,3565.98,,,,
170,174080,255,681,0.0018558321,0.0474639437161386,676,-1.720081903040409,-0.0033413587661925703,0.0002413472,0.0029499735683202744,0.84104984998703,0.09653888000000001,0.028076171875,-20.47,3561.68,,,,
,175000,,,0.003020048,0.043614644557237625,680,-1.7184259295463562,-0.002104608458466828,0.00024129600000000003,0.00455547496676445,0.8938237428665161,0.0965184,0.149169921875,,,-21.0,3056.0,3056.0,-261.5666666
171,175104,269,650,,,,,,,,,,,-20.48,3566.85,,,,
172,176128,270,651,0.0013531356,0.05486982315778732,684,-1.7277823090553284,-0.0013048597320448607,0.00024124480000000003,0.007102798670530319,0.5908128023147583,0.09649792000000001,0.03466796875,-20.48,3568.8,,,,
173,177152,271,652,0.0023969125,0.06007448583841324,688,-1.7224623039364815,-0.002384357969276607,0.00024119360000000002,0.007317526265978813,0.6715652346611023,0.09647744000000001,0.084716796875,-20.49,3563.56,,,,
174,178176,272,654,0.00180282,0.0514611667022109,692,-1.7294423133134842,-0.004495894128922373,0.00024114240000000002,-0.003111889585852623,0.7027238011360168,0.09645696000000001,0.08740234375,-20.49,3563.56,,,,
175,179200,273,655,0.0011498064,0.051309873117133975,696,-1.730623908340931,-0.0012439217971405014,0.0002410912,-0.01026453822851181,0.6337966918945312,0.09643648,0.025390625,-20.49,3563.56,,,,
176,180224,274,656,0.0014994177,0.10935867484658957,700,-1.7439290210604668,-0.001703908055787906,0.00024104,0.0194132998585701,0.3531109094619751,0.096416,0.015625,-20.49,3561.08,,,,
177,181248,275,657,0.0023260326,0.035547019564546645,704,-1.7439438477158546,-0.004216265049763024,0.0002409888,-0.011516541242599487,0.7768044471740723,0.09639552000000001,0.055419921875,-20.47,3570.74,,,,
178,182272,276,659,0.0020565975,0.051314493641257286,708,-1.7612516805529594,-0.0019227045704610646,0.0002409376,-0.006193095818161964,0.8031981587409973,0.09637504000000001,0.042724609375,-20.46,3589.58,,,,
179,183296,277,660,0.0002972859,0.061735904309898615,712,-1.759557232260704,-0.00035281910095363855,0.0002408864,0.009721990674734116,0.7240039110183716,0.09635456,0.00048828125,-20.46,3589.58,,,,
180,184320,278,661,0.00038338214,0.056605018908157945,716,-1.7618037089705467,-0.0002447950537316501,0.0002408352,0.0018287915736436844,0.5274237394332886,0.09633408,0.0,-20.46,3589.58,,,,
181,185344,279,662,0.0015200335,0.051568254828453064,720,-1.7631427720189095,-0.0006858685810584575,0.000240784,0.000529920682311058,0.5435035228729248,0.0963136,0.012451171875,-20.46,3589.58,,,,
182,186368,280,664,0.0019781762,0.050831717904657125,724,-1.7636295855045319,-0.00027228204999119043,0.00024073280000000001,0.0022784676402807236,0.7981111407279968,0.09629312000000001,0.02001953125,-20.42,3597.92,,,,
183,187392,281,665,0.0021727814,0.061391103779897094,728,-1.7658494710922241,-0.0015969890810083598,0.0002406816,0.01039641723036766,0.7556864619255066,0.09627264,0.076904296875,-20.42,3597.92,,,,
184,188416,282,666,0.0021129353,0.09677179343998432,732,-1.763058215379715,-0.0019327991176396608,0.0002406304,0.01741691119968891,0.48307979106903076,0.09625216,0.08740234375,-20.41,3604.11,,,,
185,189440,283,667,0.0042246617,0.04617593786679208,736,-1.768894501030445,-0.0033065856259781867,0.0002405792,0.0037625394761562347,0.7337467670440674,0.09623168,0.152099609375,-20.43,3615.48,,,,
186,190464,284,668,0.0017432241,0.05244346964173019,740,-1.768201768398285,-0.002067586567136459,0.000240528,0.0027319621294736862,0.8880456686019897,0.0962112,0.005859375,-20.44,3622.0,,,,
187,191488,285,669,0.00045132625,0.05498602916486561,744,-1.7674465849995613,-0.0005762001383118331,0.0002404768,0.007718674838542938,0.7660142183303833,0.09619072000000001,0.00048828125,-20.44,3622.0,,,,
188,192512,286,670,0.00032241805,0.0675120500382036,748,-1.7727326601743698,-0.000863315595779568,0.0002404256,0.01418883167207241,0.7053759098052979,0.09617024,0.0,-20.42,3640.84,,,,
189,193536,287,672,0.00038430467,0.049515141639858484,752,-1.7751168310642242,-0.00016366876661777496,0.0002403744,-0.0011180788278579712,0.6722656488418579,0.09614976,0.0,-20.41,3645.0,,,,
190,194560,288,673,0.0015274945,0.0665781304705888,756,-1.7777262851595879,-0.0020258156291674823,0.0002403232,0.015083838254213333,0.6381099224090576,0.09612928000000001,0.0048828125,-20.41,3645.0,,,,
191,195584,290,674,0.00065533904,0.061075649224221706,760,-1.7800226509571075,-0.0009743893460836262,0.00024027199999999998,0.007248260080814362,0.465664267539978,0.0961088,0.00927734375,-20.4,3646.56,,,,
192,196608,291,675,0.003931053,0.04659174126572907,764,-1.780963733792305,-0.003111353435087949,0.00024022080000000003,0.007059747353196144,0.7390521764755249,0.09608832,0.119384765625,-20.4,3645.26,,,,
193,197632,292,676,0.0015208931,0.04357242281548679,768,-1.7796115949749947,-0.0004851231788052246,0.00024016960000000003,0.009639011695981026,0.8780075907707214,0.09606784000000002,0.010009765625,-20.39,3656.0,,,,
194,198656,293,677,0.002420278,0.09151135617867112,772,-1.7713882625102997,-0.002677246055100113,0.00024011840000000002,0.01861175149679184,0.6538758277893066,0.09604736000000001,0.0556640625,-20.39,3656.0,,,,
195,199680,294,678,0.0015328428,0.08562535746023059,776,-1.7689446732401848,-0.0029777476738672704,0.00024006720000000002,0.01641792058944702,0.4668194055557251,0.09602688000000001,0.070556640625,-20.39,3656.0,,,,
,200000,,,0.0004110519,0.03037876565940678,780,-1.7645227164030075,-0.00041612115455791354,0.00024001600000000001,-0.005838485434651375,0.7889149188995361,0.0960064,0.0,,,-21.0,3056.0,3056.0,-0.46666660000000004
196,200704,308,651,,,,,,,,,,,-20.38,3660.54,,,,
197,201728,309,652,0.0024526776,0.02897072513587773,784,-1.7635097727179527,-0.0030245968664530665,0.0002399648,-0.007286525331437588,0.9182420969009399,0.09598592,0.031982421875,-20.38,3660.54,,,,
198,202752,310,653,0.0008257446,0.032751661841757596,788,-1.765877291560173,-0.00075421022484079,0.0002399136,-0.010307845659554005,0.6546672582626343,0.09596544000000001,0.00146484375,-20.38,3660.54,,,,
199,203776,311,654,0.0018540234,0.017545490292832255,792,-1.7568671703338623,-0.002836283703800291,0.0002398624,-0.0100900549441576,0.9011278748512268,0.09594496000000001,0.10009765625,-20.38,3658.57,,,,
200,204800,312,655,0.00083941594,0.046617195941507816,796,-1.7515419870615005,-0.0009041020239237696,0.0002398112,-0.0054499804973602295,0.7548418045043945,0.09592448,0.001708984375,-20.4,3653.1,,,,
201,205824,313,657,0.0011381647,0.0326199863338843,800,-1.7488956153392792,-0.0010059055057354271,0.00023976,-0.0014835968613624573,0.8734789490699768,0.095904,0.008056640625,-20.4,3656.27,,,,
202,206848,314,658,0.0005805465,0.03474291192833334,804,-1.7507674396038055,-0.00015679019270464778,0.00023970880000000002,0.0018891282379627228,0.8241219520568848,0.09588352,0.0,-20.42,3644.65,,,,
203,207872,315,659,0.0012833518,0.04074759129434824,808,-1.759532444179058,-0.0007796807039994746,0.00023965760000000001,0.0018434841185808182,0.7852737307548523,0.09586304000000001,0.042724609375,-20.44,3640.48,,,,
204,208896,316,660,0.00053267524,0.042346710339188576,812,-1.758318044245243,-0.0008310387493111193,0.0002396064,0.0013248734176158905,0.747585654258728,0.09584256000000001,0.0,-20.44,3640.48,,,,
205,209920,317,661,0.0009890457,0.029790389467962086,816,-1.76315638422966,-0.0011205849004909396,0.0002395552,-0.00574912503361702,0.8118199706077576,0.09582208,0.041259765625,-20.48,3617.42,,,,
206,210944,318,662,0.0023622252,0.04541982593946159,820,-1.7556529864668846,-0.0017111666675191373,0.000239504,-0.005288001149892807,0.886033833026886,0.0958016,0.03076171875,-20.48,3618.63,,,,
207,211968,319,663,0.001170459,0.06754053919576108,824,-1.7592514976859093,-0.0009527814399916679,0.0002394528,0.010323815047740936,0.7485330700874329,0.09578112,0.009521484375,-20.5,3608.92,,,,
208,212992,320,664,0.0018097109,0.07082633231766522,828,-1.752670794725418,-0.0020390951831359416,0.0002394016,0.006946684792637825,0.5702933073043823,0.09576064000000001,0.090576171875,-20.5,3608.92,,,,
209,214016,321,665,0.0017020628,0.09771121758967638,832,-1.7542629167437553,-0.0021637333848048,0.0002393504,0.027277683839201927,0.39911001920700073,0.09574016,0.061279296875,-20.5,3612.24,,,,
210,215040,322,666,0.001062145,0.05458344891667366,836,-1.7589339092373848,0.00019303063163533807,0.0002392992,0.009615384042263031,0.6765378713607788,0.09571968,0.005615234375,-20.5,3612.24,,,,
211,216064,323,667,0.00046456518,0.040323824738152325,840,-1.7665962502360344,-0.000743334530852735,0.00023924799999999998,-0.006259085610508919,0.7088422775268555,0.0956992,0.0,-20.49,3620.8,,,,
212,217088,324,668,0.0014210102,0.057482951087877154,844,-1.7635563611984253,-0.0005704216891899705,0.00023919679999999998,0.009427230805158615,0.6570999622344971,0.09567872,0.025634765625,-20.48,3623.95,,,,
213,218112,325,669,0.0019467019,0.03567512903828174,848,-1.7672259137034416,-0.0026450243312865496,0.00023914560000000003,-0.012745528481900692,0.8095591068267822,0.09565824,0.036865234375,-20.47,3634.72,,,,
214,219136,326,670,0.00375925,0.046225547324866056,852,-1.7658003941178322,-0.0034901027684099972,0.00023909440000000003,0.0008888468146324158,0.7516129612922668,0.09563776000000002,0.139404296875,-20.47,3635.11,,,,
215,220160,327,671,0.0010524229,0.09247171087190509,856,-1.7591451182961464,-0.001206370594445616,0.00023904320000000002,0.017534097656607628,0.5983031392097473,0.09561728000000001,0.0029296875,-20.47,3635.11,,,,
