time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/value_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward
1230,91136,74,89,0.07481234101578593,352,0.020558519288897514,0.5827841758728027,0.09819776000000001,0.0002454944,-4.716888361144811e-05,0.0013296746,0.027587890625,-1.683784395456314,3585.6060606060605,-20.545454545454547,,,,
1243,92160,74,90,0.059663430089131,356,0.001620778813958168,0.701785683631897,0.09817728,0.0002454432,-0.0038610936026088893,0.0016657028,0.187255859375,-1.6854126825928688,3585.6060606060605,-20.545454545454547,,,,
1256,93184,74,91,0.05721948645077646,360,0.00740019790828228,0.6779237985610962,0.0981568,0.000245392,0.00028058470343239605,0.0014830562,0.020751953125,-1.6870746687054634,3585.6060606060605,-20.545454545454547,,,,
1268,94208,74,92,0.059567642165347934,364,0.008674217388033867,0.7023778557777405,0.09813632,0.0002453408,-0.002005846850806847,0.0021386005,0.060302734375,-1.6673246771097183,3596.66,-20.54,,,,
1281,95232,74,93,0.05460485024377704,368,0.0014652423560619354,0.7204858064651489,0.09811584000000001,0.0002452896,-0.0016240636759903282,0.0034088586,0.08056640625,-1.6594894975423813,3598.49,-20.53,,,,
1293,96256,74,94,0.047169242054224014,372,0.0032264385372400284,0.6850400567054749,0.09809536,0.0002452384,-0.0020463768451008946,0.0034684264,0.112060546875,-1.654534175992012,3608.38,-20.52,,,,
1306,97280,74,95,0.055820234352722764,376,0.004232758656144142,0.697928786277771,0.09807488,0.0002451872,-0.0014215259870979935,0.0031422935,0.06689453125,-1.6515963450074196,3605.23,-20.52,,,,
1319,98304,74,96,0.10204252228140831,380,0.03463258594274521,0.521538257598877,0.0980544,0.000245136,-0.0006245317781576887,0.0005242329,0.10791015625,-1.681113138794899,3604.09,-20.52,,,,
1332,99328,74,97,0.04453917359933257,384,0.0059410445392131805,0.7646804451942444,0.09803392,0.0002450848,-0.0004478893242776394,0.0022589485,0.056640625,-1.652167685329914,3602.38,-20.54,,,,
,100000,,,0.07736824871972203,388,0.0183927770704031,0.5162404775619507,0.09801344000000001,0.0002450336,-0.00037414733378682286,0.0012871176,0.026611328125,-1.6845202967524529,,,-0.45,3093.8,3093.8,-21.0
1375,100352,72,98,,,,,,,,,,,3602.38,-20.54,,,,
1387,101376,73,99,0.06295879534445703,392,0.012440575286746025,0.5437150001525879,0.09799296,0.0002449824,-0.0028050067485310137,0.0033289408,0.135986328125,-1.6769443601369858,3595.94,-20.54,,,,
1400,102400,73,100,0.035870890598744154,396,-0.005468206480145454,0.8144131898880005,0.09797248,0.0002449312,-0.0014752131246495992,0.010419533,0.04296875,-1.6746133118867874,3597.75,-20.55,,,,
1413,103424,73,101,0.03800988057628274,400,-0.00762007012963295,0.8827252388000488,0.097952,0.00024488,-0.0022412045509554446,0.0028681718,0.076171875,-1.658392883837223,3598.07,-20.56,,,,
1425,104448,73,102,0.07387187797576189,404,0.02044004201889038,0.5901987552642822,0.09793152000000001,0.0002448288,-0.001625979959499091,0.0031095154,0.058349609375,-1.647865243256092,3609.11,-20.52,,,,
1437,105472,73,103,0.07598497392609715,408,0.015638994053006172,0.6461730003356934,0.09791104,0.0002447776,-0.001099067332688719,0.002327168,0.058837890625,-1.6711660847067833,3605.14,-20.52,,,,
1450,106496,73,104,0.07491268590092659,412,0.0196783859282732,0.5070347785949707,0.09789056000000002,0.00024472640000000004,-0.002848870411980897,0.0031887481,0.083251953125,-1.6447766795754433,3602.72,-20.52,,,,
1463,107520,73,105,0.0820962330326438,416,0.019313063472509384,0.48779457807540894,0.09787008000000001,0.00024467520000000004,-0.0002858677180483937,0.0016541402,0.035400390625,-1.6693627461791039,3602.72,-20.52,,,,
1475,108544,73,106,0.06897129211574793,420,0.015917571261525154,0.427215039730072,0.09784960000000001,0.00024462400000000003,-0.0023138355172704905,0.0037983505,0.1650390625,-1.6517219170928001,3588.32,-20.54,,,,
1488,109568,73,107,0.0282754028448835,424,-0.0078370226547122,0.8069331049919128,0.09782912,0.00024457280000000003,-0.000694132613716647,0.0010967299,0.0107421875,-1.6704838126897812,3589.03,-20.53,,,,
1501,110592,73,108,0.061552812810987234,428,0.005020320415496826,0.7616963386535645,0.09780864,0.00024452160000000003,-0.003235029085772112,0.004179043,0.127197265625,-1.6854995414614677,3596.97,-20.52,,,,
1514,111616,73,109,0.023250612430274487,432,-0.011217165738344193,0.8110248446464539,0.09778816000000001,0.0002444704,-0.0007911623979452997,0.0017947103,0.023681640625,-1.6848275884985924,3595.81,-20.52,,,,
1526,112640,73,110,0.07447229791432619,436,0.015967896208167076,0.6491448283195496,0.09776768000000001,0.0002444192,-0.0011236566206207499,0.0018558286,0.056884765625,-1.6982137858867645,3608.42,-20.51,,,,
1539,113664,73,111,0.073806346161291,440,0.018398744985461235,0.7735490798950195,0.0977472,0.000244368,-0.0009056850685738027,0.0013195253,0.172607421875,-1.6821781694889069,3610.9,-20.51,,,,
1551,114688,73,112,0.05505139706656337,444,0.012083204463124275,0.7581308484077454,0.09772672,0.0002443168,-0.0011959082912653685,0.0023136248,0.018798828125,-1.6858429908752441,3610.9,-20.51,,,,
1563,115712,73,113,0.03659472079016268,448,0.0008777827024459839,0.7349878549575806,0.09770624,0.0002442656,-0.0037429144722409546,0.0031216254,0.1796875,-1.6681234538555145,3602.62,-20.51,,,,
1577,116736,74,114,0.05295805842615664,452,0.006401879712939262,0.7833892107009888,0.09768576000000001,0.0002442144,0.00033159337181132287,0.00056706805,0.010009765625,-1.68868850171566,3612.12,-20.49,,,,
1590,117760,74,115,0.05668801558203995,456,-0.007814290001988411,0.7793114185333252,0.09766528000000001,0.0002441632,-0.0013986891426611692,0.002441655,0.0712890625,-1.6888258680701256,3612.12,-20.49,,,,
1603,118784,74,116,0.04045935906469822,460,-0.000789295881986618,0.7177484035491943,0.0976448,0.000244112,-0.001265456638066098,0.0029420685,0.054443359375,-1.6861064434051514,3616.27,-20.48,,,,
1616,119808,74,117,0.09291023015975952,464,0.027809614315629005,0.5548520088195801,0.09762432,0.0002440608,-0.0007095107575878501,0.0010448487,0.015380859375,-1.6896220296621323,3616.67,-20.48,,,,
1629,120832,74,118,0.07518843142315745,468,0.015558496117591858,0.5985432863235474,0.09760384,0.0002440096,-0.0007476689643226564,0.000703339,0.0498046875,-1.6983904242515564,3616.67,-20.48,,,,
1642,121856,74,119,0.09095857106149197,472,0.020291117951273918,0.4450609087944031,0.09758336000000001,0.00024395839999999998,-8.3031045505777e-05,0.0007243829,0.005615234375,-1.694025658071041,3630.67,-20.46,,,,
1654,122880,74,120,0.09595944313332438,476,0.018418733030557632,0.5349038243293762,0.09756288,0.0002439072,-0.00031683180714026093,0.0016538559,0.02099609375,-1.7041783854365349,3630.67,-20.46,,,,
1667,123904,74,121,0.08583813207224011,480,0.011419015005230904,0.47560155391693115,0.0975424,0.000243856,-0.0011559273989405483,0.0007529713,0.02294921875,-1.6932278200984001,3642.91,-20.45,,,,
1680,124928,74,122,0.0700450970325619,484,0.01431242749094963,0.5427993535995483,0.09752192,0.0002438048,-0.0031022733310237527,0.0017754307,0.075439453125,-1.6999196633696556,3642.91,-20.45,,,,
,125000,,,0.05869898363016546,488,0.007657043635845184,0.6652067303657532,0.09750144,0.0002437536,-0.001958966488018632,0.0016578613,0.046630859375,-1.6822190433740616,,,-2444.9900000000002,3056.0,3056.0,-21.0
1724,125952,73,123,,,,,,,,,,,3656.9,-20.42,,,,
1738,126976,73,124,0.06217602058313787,492,0.010619180276989937,0.6999443769454956,0.09748096,0.0002437024,-0.002750534360529855,0.0033636866,0.066650390625,-1.666622832417488,3679.73,-20.39,,,,
1750,128000,73,125,0.04970423970371485,496,0.006137793883681297,0.6696969270706177,0.09746048000000002,0.00024365120000000002,-0.0015618442266713828,0.001727607,0.0439453125,-1.6669575795531273,3679.73,-20.39,,,,
1763,129024,73,126,0.028907606727443635,500,-0.008801906369626522,0.7252237200737,0.09744000000000001,0.0002436,5.4942924180068076e-05,0.0006255254,0.002197265625,-1.679073043167591,3680.45,-20.39,,,,
1775,130048,73,127,0.04616896063089371,504,-0.000492442399263382,0.7445197105407715,0.09741952000000001,0.0002435488,-0.000923363899346441,0.0008984771,0.015380859375,-1.683374546468258,3680.45,-20.39,,,,
1788,131072,73,128,0.0632166953291744,508,0.005673807114362717,0.5621672868728638,0.09739904,0.0002434976,-0.0026181522698607296,0.002552968,0.12744140625,-1.6941386014223099,3685.19,-20.4,,,,
1801,132096,73,129,0.07307222695089877,512,0.007261894643306732,0.56797856092453,0.09737856,0.0002434464,-0.002762141404673457,0.0022191242,0.062744140625,-1.6796984449028969,3685.19,-20.4,,,,
1813,133120,73,130,0.08023844938725233,516,0.026339778676629066,0.4313242435455322,0.09735808000000001,0.00024339520000000002,-0.00016556493937969208,0.0002676985,0.0,-1.682966947555542,3683.37,-20.39,,,,
1826,134144,73,131,0.07372427033260465,520,0.015253348276019096,0.6708564758300781,0.09733760000000001,0.00024334400000000002,-0.0010993332834914327,0.0015049875,0.01904296875,-1.696985386312008,3682.43,-20.39,,,,
1838,135168,73,132,0.07302745757624507,524,0.009067956358194351,0.7482596635818481,0.09731712000000001,0.00024329280000000002,-0.001919666217872873,0.0019637947,0.004150390625,-1.6880364641547203,3691.88,-20.39,,,,
1851,136192,73,133,0.10160002671182156,528,0.03704139217734337,0.7292640209197998,0.09729664,0.0002432416,-0.00026060573873110116,0.00047368894,0.000244140625,-1.687278002500534,3698.25,-20.38,,,,
1863,137216,73,134,0.08623370621353388,532,0.020084958523511887,0.3575100898742676,0.09727616,0.0002431904,-0.0012456192052923143,0.0014127925,0.0087890625,-1.6782893016934395,3698.25,-20.38,,,,
1875,138240,73,135,0.04720895434729755,536,-0.0005082786083221436,0.6487911939620972,0.09725568000000001,0.0002431392,-0.002442912998958491,0.0027879262,0.08984375,-1.6944605112075806,3700.57,-20.37,,,,
1888,139264,73,136,0.046458117896690965,540,0.003766750916838646,0.8700330257415771,0.09723520000000001,0.000243088,-0.00033270326093770564,0.0008469477,0.00439453125,-1.6718588545918465,3725.43,-20.35,,,,
1900,140288,73,137,0.06449729204177856,544,0.009615959599614143,0.7154512405395508,0.09721472,0.0002430368,-0.0012851193896494806,0.0021285727,0.011474609375,-1.678613804280758,3724.68,-20.35,,,,
1912,141312,73,138,0.07726340484805405,548,0.019470755010843277,0.4810674786567688,0.09719424,0.0002429856,-0.0007919874624349177,0.0010110735,0.0009765625,-1.680406115949154,3725.85,-20.36,,,,
1925,142336,73,139,0.04507013177499175,552,-0.01228734664618969,0.7304381132125854,0.09717376,0.0002429344,-0.002398658369202167,0.002567777,0.113525390625,-1.651588350534439,3725.85,-20.36,,,,
1937,143360,73,140,0.035222177975811064,556,-0.0005163196474313736,0.7832255363464355,0.09715328000000001,0.00024288319999999999,-0.0012604215589817613,0.0011960766,0.01025390625,-1.657814972102642,3732.41,-20.36,,,,
1949,144384,74,141,0.038467008038423955,560,-0.0003326665610074997,0.8109502792358398,0.0971328,0.000242832,-0.0004915437893941998,0.0010298591,0.041259765625,-1.6611745357513428,3748.7,-20.33,,,,
1962,145408,74,142,0.0330805181292817,564,-0.008015651255846024,0.8435205221176147,0.09711232,0.0002427808,-0.0012460285797715187,0.0012127882,0.00341796875,-1.665250189602375,3741.39,-20.34,,,,
1974,146432,74,143,0.023245927994139493,568,-0.010595605708658695,0.8793748021125793,0.09709184,0.0002427296,-0.0016235225775744766,0.0034852608,0.08154296875,-1.6742631047964096,3747.55,-20.34,,,,
1987,147456,74,144,0.05512363696470857,572,0.007520496845245361,0.7748949527740479,0.09707136,0.0002426784,-0.0014284361677709967,0.0008271124,0.011962890625,-1.6874841749668121,3738.59,-20.35,,,,
1999,148480,74,145,0.04019272211007774,576,-0.003672519698739052,0.7295719385147095,0.09705088,0.0002426272,-0.0012939894804731011,0.001743597,0.02734375,-1.6691603288054466,3738.59,-20.35,,,,
2012,149504,74,146,0.0902435164898634,580,0.026545250788331032,0.5389583110809326,0.09703040000000002,0.00024257600000000002,-0.0017152063956018537,0.004096977,0.1044921875,-1.6356421932578087,3739.25,-20.36,,,,
,150000,,,0.07469542068429291,584,0.019096942618489265,0.5973479151725769,0.09700992000000001,0.0002425248,-0.00013716983085032552,0.0006206164,0.021240234375,-1.6464737951755524,,,-635.3700000000001,3444.8,3444.8,-21.0
2060,150528,73,147,,,,,,,,,,,3739.25,-20.36,,,,
2072,151552,73,148,0.07129891915246844,588,0.012083394452929497,0.3156147003173828,0.09698944000000001,0.0002424736,-0.0006926985806785524,0.0012184144,0.033935546875,-1.6245587468147278,3755.76,-20.33,,,,
2085,152576,73,149,0.06127117993310094,592,0.00487731397151947,0.7847898602485657,0.09696896,0.0002424224,-0.001980144385015592,0.000646303,0.04345703125,-1.6001321971416473,3757.05,-20.35,,,,
2097,153600,73,150,0.07179752131924033,596,0.013460412621498108,0.6838759183883667,0.09694848,0.0002423712,-0.0011934212525375187,0.0022616703,0.0830078125,-1.581799827516079,3757.05,-20.35,,,,
2110,154624,73,151,0.022363249910995364,600,-0.014847714453935623,0.8160196542739868,0.09692800000000001,0.00024232000000000002,-0.0018002783472184092,0.003047548,0.12646484375,-1.5839883461594582,3764.37,-20.35,,,,
2123,155648,73,152,0.076709063956514,604,0.010274911299347878,0.5165223479270935,0.09690752000000001,0.00024226880000000002,-0.0008589642675360665,0.0017511095,0.03564453125,-1.6300709247589111,3768.47,-20.35,,,,
2135,156672,73,153,0.08065732032991946,608,0.021618422120809555,0.41927820444107056,0.09688704000000001,0.00024221760000000002,-0.0016693738871254027,0.002550455,0.08251953125,-1.6026184186339378,3781.66,-20.35,,,,
2148,157696,73,154,0.07402307144366205,612,0.005247214809060097,0.668001651763916,0.09686656,0.0002421664,-0.003103786817518994,0.002212882,0.070068359375,-1.6217656880617142,3777.17,-20.35,,,,
2161,158720,73,155,0.0736600891686976,616,0.015077068470418453,0.6249610781669617,0.09684608,0.0002421152,0.0007462109060725197,0.0006630547,0.001220703125,-1.619542919099331,3777.17,-20.35,,,,
2174,159744,73,156,0.09760582912713289,620,0.019425347447395325,0.5000760555267334,0.09682560000000001,0.000242064,-0.0015770467289257795,0.0029522108,0.0791015625,-1.6065163016319275,3771.55,-20.34,,,,
2186,160768,73,157,0.053353619761765,624,0.008976675570011139,0.6728929281234741,0.09680512000000001,0.0002420128,-0.0023971660557435825,0.001769039,0.07568359375,-1.5689039006829262,3789.25,-20.31,,,,
2199,161792,73,158,0.06171457935124636,628,0.00844772532582283,0.7366099953651428,0.09678464,0.0002419616,0.00017270183889195323,0.00076982164,0.00634765625,-1.5530658289790154,3789.25,-20.31,,,,
2212,162816,73,159,0.09445557044818997,632,0.01430726982653141,0.5243695974349976,0.09676416,0.0002419104,-1.4638411812484264e-05,0.0012446803,0.01953125,-1.5466942340135574,3801.07,-20.29,,,,
2225,163840,73,160,0.05370796914212406,636,0.008179450407624245,0.7767652273178101,0.09674368,0.0002418592,-0.0019666849402710795,0.0014314395,0.03662109375,-1.5580604150891304,3800.32,-20.29,,,,
2238,164864,73,161,0.05404727510176599,640,0.004839668050408363,0.7488253116607666,0.09672320000000001,0.000241808,-0.0018055041000479832,0.0036382144,0.11376953125,-1.5280162990093231,3804.95,-20.28,,,,
2251,165888,73,162,0.04938635998405516,644,0.0035553043708205223,0.7967628240585327,0.09670272,0.0002417568,-0.000765576958656311,0.0015144004,0.050537109375,-1.5444925725460052,3804.95,-20.28,,,,
2263,166912,73,163,0.0800292615313083,648,0.022761764004826546,0.6606658697128296,0.09668224,0.0002417056,0.00032903620740398765,0.00086727645,0.039306640625,-1.544203720986843,3806.54,-20.27,,,,
2277,167936,73,164,0.10044300509616733,652,0.029886990785598755,0.5594154596328735,0.09666176,0.0002416544,-0.002322176325833425,0.0042120777,0.21826171875,-1.5541015416383743,3806.54,-20.27,,,,
2290,168960,73,165,0.08430036855861545,656,0.030876029282808304,0.45676732063293457,0.09664128,0.0002416032,-0.0002492991407052614,0.001064353,0.012451171875,-1.5506440699100494,3806.14,-20.26,,,,
2303,169984,73,166,0.06260206853039563,660,0.01489363331347704,0.6478456258773804,0.0966208,0.000241552,-0.001112840254791081,0.0014351862,0.035400390625,-1.5505931973457336,3809.09,-20.25,,,,
2316,171008,73,167,0.03617552970536053,664,3.3080577850341797e-06,0.8462561368942261,0.09660032,0.0002415008,-0.001441263797460124,0.00358526,0.058349609375,-1.5095285326242447,3809.09,-20.25,,,,
2329,172032,73,168,0.1010598111897707,668,0.027174729853868484,0.5756779909133911,0.09657984,0.00024144959999999999,0.0002379173383815214,0.0004320094,0.007080078125,-1.4997220113873482,3806.85,-20.25,,,,
2342,173056,73,169,0.0330898700049147,672,-0.007925489917397499,0.7469485998153687,0.09655936000000001,0.0002413984,-0.0026436162734171376,0.0016770919,0.0712890625,-1.4543431475758553,3818.42,-20.24,,,,
2354,174080,73,170,0.0663565481081605,676,0.00543254055082798,0.6704320907592773,0.09653888000000001,0.0002413472,-0.0032788779790280387,0.003454198,0.099853515625,-1.4974093958735466,3818.42,-20.24,,,,
,175000,,,0.057484346674755216,680,0.0033552981913089752,0.4327957034111023,0.0965184,0.00024129600000000003,-0.0023823748051654547,0.0029215126,0.120849609375,-1.4488850235939026,,,-2884.23,3251.2,3251.2,-21.0
2400,175104,72,171,,,,,,,,,,,3818.42,-20.24,,,,
2413,176128,72,172,0.07978406362235546,684,0.0048075467348098755,0.413759708404541,0.09649792000000001,0.00024124480000000003,-0.0008529260521754622,0.00042368541,0.13671875,-1.4219565764069557,3829.4,-20.23,,,,
2426,177152,73,173,0.0402235125657171,688,-0.0001921914517879486,0.8123260736465454,0.09647744000000001,0.00024119360000000002,1.0769173968583345e-05,0.0006103682,0.01220703125,-1.4491075426340103,3829.4,-20.23,,,,
2438,178176,73,174,0.06321959383785725,692,0.013892864808440208,0.5365439653396606,0.09645696000000001,0.00024114240000000002,-0.0033481934515293688,0.0035007268,0.2294921875,-1.4567126110196114,3832.96,-20.23,,,,
2451,179200,73,175,0.05420915340073407,696,0.004089636728167534,0.705194354057312,0.09643648,0.0002410912,7.383176125586033e-05,0.0013111748,0.02001953125,-1.4639637619256973,3849.92,-20.23,,,,
2464,180224,73,176,0.06326008005999029,700,0.011917335912585258,0.6500715017318726,0.096416,0.00024104,-0.001469308539526537,0.0013659927,0.032958984375,-1.49167912453413,3860.32,-20.23,,,,
2477,181248,73,177,0.05645027989521623,704,0.019759688526391983,0.6309472322463989,0.09639552000000001,0.0002409888,0.0002502879360690713,0.001473753,0.0302734375,-1.4935804530978203,3860.32,-20.23,,,,
2489,182272,73,178,0.04254873492754996,708,0.005196353420615196,0.7554522752761841,0.09637504000000001,0.0002409376,-0.0006498661241494119,0.0018096112,0.034912109375,-1.4495984613895416,3870.15,-20.22,,,,
2501,183296,73,179,0.04966660146601498,712,0.0187960397452116,0.7425585985183716,0.09635456,0.0002408864,9.702013630885631e-05,0.00071206054,0.0078125,-1.4054475128650665,3857.53,-20.25,,,,
2514,184320,73,180,0.03179379354696721,716,0.004195221699774265,0.8749179840087891,0.09633408,0.0002408352,-0.00021658913465216756,0.0010922821,0.063232421875,-1.3756690546870232,3855.47,-20.26,,,,
2527,185344,73,181,0.0699618668295443,720,0.009391983970999718,0.5755360126495361,0.0963136,0.000240784,-0.0019826129864668474,0.0012973754,0.036865234375,-1.4302456676959991,3861.81,-20.26,,,,
2539,186368,73,182,0.08921320224180818,724,0.014541136100888252,0.6079254150390625,0.09629312000000001,0.00024073280000000001,-0.0013238691026344895,0.003145997,0.080810546875,-1.4249484166502953,3861.81,-20.26,,,,
2552,187392,73,183,0.05839466629549861,728,0.010378658771514893,0.7264159917831421,0.09627264,0.0002406816,7.722649024799466e-05,0.0014226544,0.043701171875,-1.3831150978803635,3851.1,-20.26,,,,
2565,188416,73,184,0.044457619311288,732,0.0031391549855470657,0.6969392895698547,0.09625216,0.0002406304,-0.0014376411854755133,0.0040646065,0.10205078125,-1.418620988726616,3851.1,-20.26,,,,
2578,189440,73,185,0.018384761293418705,736,-0.010013768449425697,0.8431364893913269,0.09623168,0.0002405792,-0.00016626717115286738,0.0007663693,0.044677734375,-1.422999419271946,3851.1,-20.26,,,,
2591,190464,73,186,0.01680803205817938,740,-0.008568433113396168,0.8882964849472046,0.0962112,0.000240528,-0.00015261114458553493,0.0017536641,0.015625,-1.427109494805336,3846.94,-20.27,,,,
2605,191488,73,187,0.03488901723176241,744,0.0033891433849930763,0.8160910606384277,0.09619072000000001,0.0002404768,-0.00436276663094759,0.0034264282,0.26025390625,-1.4863007962703705,3835.14,-20.27,,,,
2617,192512,73,188,0.0319825328188017,748,-0.005196796730160713,0.8483017683029175,0.09617024,0.0002404256,-0.0009826054010773078,0.0008416223,0.023681640625,-1.5173673555254936,3835.14,-20.27,,,,
2629,193536,73,189,0.09663043450564146,752,0.03235608711838722,0.5908271670341492,0.09614976,0.0002403744,-0.00029867052217014134,0.001504673,0.02880859375,-1.5132006108760834,3832.55,-20.26,,,,
2642,194560,73,190,0.09447260899469256,756,0.02754657343029976,0.4759448170661926,0.09612928000000001,0.0002403232,-0.002350248512811959,0.003124381,0.100341796875,-1.5302104577422142,3832.55,-20.26,,,,
2654,195584,73,191,0.06652316055260599,760,0.022264055907726288,0.5099098086357117,0.0961088,0.00024027199999999998,-0.0016573750763200223,0.0023570051,0.096435546875,-1.468540906906128,3832.55,-20.26,,,,
2667,196608,73,192,0.07423058687709272,764,0.016070537269115448,0.46292340755462646,0.09608832,0.00024022080000000003,0.00010121075320057571,0.00027965166,0.051025390625,-1.4798355624079704,3832.55,-20.26,,,,
2680,197632,73,193,0.05488876369781792,768,0.011934228241443634,0.7263934016227722,0.09606784000000002,0.00024016960000000003,-0.0017436803173040971,0.0030021311,0.079833984375,-1.4658533930778503,3819.88,-20.27,,,,
2693,198656,73,194,0.06715600960887969,772,0.009717995300889015,0.7799429893493652,0.09604736000000001,0.00024011840000000002,-0.0006274664483498782,0.0013818829,0.02490234375,-1.4670152366161346,3828.07,-20.24,,,,
2705,199680,73,195,0.07180587202310562,776,0.01197926513850689,0.711518406867981,0.09602688000000001,0.00024006720000000002,-0.0020776907331310213,0.004629503,0.256103515625,-1.5044372752308846,3825.46,-20.26,,,,
,200000,,,0.10018771374598145,780,0.02977881208062172,0.5322517156600952,0.0960064,0.00024001600000000001,-0.0017327755049336702,0.003488413,0.1259765625,-1.5252017602324486,,,-3023.2799999999997,3056.0,3056.0,-21.0
2749,200704,72,196,,,,,,,,,,,3831.21,-20.26,,,,
2761,201728,73,197,0.059613158693537116,784,0.016787176951766014,0.7209681272506714,0.09598592,0.0002399648,-0.000852335593663156,0.0016493041,0.095947265625,-1.4733013659715652,3846.9,-20.23,,,,
2774,202752,73,198,0.04853861755691469,788,0.0010279566049575806,0.745064377784729,0.09596544000000001,0.0002399136,-0.0008641965105198324,0.0013315561,0.02587890625,-1.5150457993149757,3855.14,-20.23,,,,
2787,203776,73,199,0.05734925367869437,792,0.01477919239550829,0.5352497696876526,0.09594496000000001,0.0002398624,-0.000541235669516027,0.0023440565,0.049560546875,-1.519921489059925,3852.74,-20.23,,,,
2800,204800,73,200,0.05437301145866513,796,0.005449084565043449,0.7164973020553589,0.09592448,0.0002398112,-0.0023860199144110084,0.0038636932,0.19189453125,-1.5427808463573456,3852.74,-20.23,,,,
2813,205824,73,201,0.04007464891765267,800,0.003458309918642044,0.7575851678848267,0.095904,0.00023976,-0.00027748284628614783,0.0011884836,0.00390625,-1.5408372730016708,3852.74,-20.23,,,,
2826,206848,73,202,0.06706130574457347,804,0.016762232407927513,0.6568456888198853,0.09588352,0.00023970880000000002,0.0003834474191535264,0.0019662778,0.049560546875,-1.5595924258232117,3875.13,-20.22,,,,
2839,207872,73,203,0.056143882451578975,808,0.005699010565876961,0.678363561630249,0.09586304000000001,0.00023965760000000001,-6.30323775112629e-05,0.0019996194,0.034423828125,-1.5841485485434532,3878.64,-20.23,,,,
2851,208896,73,204,0.048384360736235976,812,0.010254036635160446,0.7796863913536072,0.09584256000000001,0.0002396064,-0.0012255202163942158,0.0023809634,0.04833984375,-1.6089971512556076,3872.52,-20.23,,,,
2865,209920,73,205,0.05840726848691702,816,0.0028410758823156357,0.7607153654098511,0.09582208,0.0002395552,-0.0016311094077536836,0.0009183217,0.011474609375,-1.6015442982316017,3876.04,-20.23,,,,
2878,210944,73,206,0.060307177947834134,820,0.003624439239501953,0.6858292818069458,0.0958016,0.000239504,-0.0029561499395640567,0.0024773497,0.17529296875,-1.5918264463543892,3880.79,-20.23,,,,
2891,211968,73,207,0.05465285340324044,824,0.005757349543273449,0.7862007021903992,0.09578112,0.0002394528,-0.000566411210456863,0.0005199452,0.004638671875,-1.6137903407216072,3880.79,-20.23,,,,
2903,212992,73,208,0.03818428027443588,828,-0.0003138035535812378,0.7536822557449341,0.09576064000000001,0.0002394016,-0.0003668649442261085,0.0004206057,0.01708984375,-1.5903370156884193,3874.57,-20.24,,,,
2917,214016,73,209,0.043641647789627314,832,0.0092798862606287,0.7804203033447266,0.09574016,0.0002393504,-0.0022622158576268703,0.0035600818,0.127197265625,-1.583171620965004,3880.15,-20.23,,,,
2930,215040,73,210,0.05380314006470144,836,0.003652239218354225,0.7190682888031006,0.09571968,0.0002392992,-0.002422820311039686,0.0031511665,0.080322265625,-1.5999209210276604,3876.38,-20.24,,,,
2942,216064,73,211,0.06486097979359329,840,0.012397052720189095,0.5880262851715088,0.0956992,0.00023924799999999998,-0.0013907300890423357,0.00049857574,0.02099609375,-1.5929627567529678,3883.99,-20.23,,,,
2955,217088,73,212,0.07164335111156106,844,0.018559856340289116,0.5771950483322144,0.09567872,0.00023919679999999998,-0.001277047034818679,0.0016826354,0.0390625,-1.593828596174717,3881.15,-20.25,,,,
2969,218112,73,213,0.06361276493407786,848,0.011982523836195469,0.6486843824386597,0.09565824,0.00023914560000000003,-0.0008178147545550019,0.0011808248,0.04052734375,-1.5926634967327118,3881.15,-20.25,,,,
2982,219136,73,214,0.07884294260293245,852,0.016895320266485214,0.5684252977371216,0.09563776000000002,0.00023909440000000003,-0.0021077728451928124,0.0026037577,0.130859375,-1.584076628088951,3881.15,-20.25,,,,
2994,220160,73,215,0.035555056179873645,856,-0.0038316547870635986,0.750373125076294,0.09561728000000001,0.00023904320000000002,-0.002964683750178665,0.0032205277,0.151123046875,-1.5639098659157753,3887.4,-20.26,,,,
3007,221184,73,216,0.04411445325240493,860,0.0008866060525178909,0.740423321723938,0.09559680000000001,0.00023899200000000002,-0.0033794824266806245,0.0026719377,0.065673828125,-1.5668007731437683,3887.4,-20.26,,,,
3020,222208,73,217,0.040829637786373496,864,-0.010557899251580238,0.8160111904144287,0.09557632,0.00023894080000000001,-0.002360146478167735,0.001974456,0.04931640625,-1.5560131818056107,3888.51,-20.27,,,,
